snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic	sRstar0.5
507	0.15441179	0	-1	247	1.91126e+11	9714343	29118.9596076	28478.3042453	26906.1576227	-0.01	-28.46	-144.07	123.33	51.76	5.34258	7.71925	8.07129	103.74	124.052136	108.77	0.0624	0.060022	0.141	-0.07969	0.9868	0.929881	0.869222	0.035906	0.280555	0.959166	0.972834	-0.229461	0.030699	0.228704	0.932007	-0.281172	115.53	39	0.999985	1.13062e+15	-1.81088e+15	-9.09077e+13	43294.7	9.19483	44.17	-23.86	-174.64	29.123878	28.4794	26.912005	29125.631	28474.802	26903.265	2291956	11740100000.0	0.05259	0.01328	0.139281	-0.189507	0.971951	0.895151	0.859308	-0.162069	0.488988	0.857102	-0.803966	0.438199	-0.40202	0.572164	0.754236	-0.322112	7.25506e+13	-1.19435e+14	742789	2702100000.0	0.025338	0.005691	0.105063	-0.67645	0.728956	0.659431	0.395085	0.753632	-0.371443	-0.542281	0.384293	-0.420324	0.821977	0.533251	0.827863	0.174027	1.06022e+13	-4.76956e+13	4.0612194122	6.30748786506	10.0698555125	13.2725862256	17.0088882641	11.146744728	4.42984315079
506	0.1565378	0	-1	247	1.90766e+11	9694547	29119.4925772	28478.9678695	26909.7710957	0.01	-28.47	-144.08	123.33	52.63	43.31973	6.60897	7.94262	103.35	124.051886	108.66	0.062332	0.060014	0.1432	-0.07818	0.9866	0.918831	0.866147	0.00484	0.298803	0.954302	0.969745	-0.234325	0.068452	0.24407	0.925099	-0.290897	115.7	39	0.999985	1.12611e+15	-1.80638e+15	-9.07817e+13	43631.1	9.03366	50.66	-24.71	-174.63	29.122923	28.479812	26.915357	29125.69	28475.421	26906.292	2285658	11706300000.0	0.052054	0.012964	0.142234	-0.184347	0.972515	0.885323	0.851153	-0.151756	0.487328	0.859931	-0.758572	0.500335	-0.417412	0.63367	0.715665	-0.293745	7.43378e+13	-1.19857e+14	741517	2698420000.0	0.025767	0.005793	0.119415	-0.681647	0.721871	0.636499	0.39152	0.681382	-0.384584	-0.622747	0.451712	-0.448513	0.771227	0.575912	0.806803	0.131888	1.10956e+13	-4.81908e+13	3.81589039328	5.88303647317	9.93986580061	13.3265368485	17.060549443	11.1286305868	4.78223956358
505	0.1586716	0	-1	257	1.90449e+11	9678258	29119.7955021	28479.7329615	26913.156988	0.03	-28.47	-144.08	123.33	53.87	2.53041	3.48743	7.98371	102.92	124.060617	108.44	0.062361	0.060087	0.1445	-0.07673	0.9865	0.908029	0.863136	-0.017496	0.313945	0.94928	0.963325	-0.24897	0.100094	0.267766	0.916216	-0.298076	115.87	39	0.999985	1.11987e+15	-1.80013e+15	-9.07618e+13	44126.6	8.85458	-2.72	-34.41	20.49	29.119772	28.480157	26.916619	29125.706	28476.046	26909.257	2281654	11683400000.0	0.05166	0.012875	0.137409	-0.183026	0.973458	0.876993	0.842862	-0.14488	0.489096	0.860113	-0.712075	0.552021	-0.433846	0.686993	0.675321	-0.268297	7.49635e+13	-1.20473e+14	740206	2695020000.0	0.026004	0.005852	0.134956	-0.676924	0.723575	0.612751	0.386955	0.616191	-0.401339	-0.677669	0.496653	-0.469786	0.72982	0.611265	0.786275	0.090152	1.13603e+13	-4.84676e+13	3.64345660879	5.78595600084	9.98983845496	13.3483955263	17.086123561	11.1102378684	4.83118546273
504	0.1608133	0	-1	253	1.9016e+11	9665132	29120.0524658	28480.650249	26916.5979027	0.02	-28.46	-144.08	123.34	55.79	0.57362	0.95396	8.1813	102.44	124.074713	108.11	0.062474	0.060298	0.1458	-0.07802	0.9862	0.898004	0.859428	-0.030426	0.330737	0.943233	0.953231	-0.274298	0.126929	0.300707	0.902981	-0.306923	116.04	39	0.999986	1.1113e+15	-1.79302e+15	-9.11723e+13	45118.1	8.65461	-104.94	-15.65	-110.19	29.120954	28.48049	26.916329	29125.742	28476.691	26912.251	2281655	11681600000.0	0.051158	0.013041	0.127564	-0.184097	0.974595	0.868475	0.833991	-0.137883	0.491666	0.859798	-0.670872	0.592265	-0.446266	0.728642	0.638347	-0.248181	7.39907e+13	-1.21543e+14	737583	2685710000.0	0.026116	0.005882	0.149132	-0.666963	0.730014	0.587835	0.381986	-0.553949	0.420444	0.718587	0.531179	-0.486136	0.693917	0.641084	0.766093	0.045964	1.13042e+13	-4.84226e+13	3.61977271095	5.97768552316	10.1447356359	13.33380378	17.037243667	11.0916564472	4.85352237183
503	0.162963	0	-1	256	1.89904e+11	9656360	29120.3626968	28481.461774	26919.9487108	-0.04	-28.5	-144.08	123.36	57.44	3.19974	2.85314	8.28764	102.03	124.095068	107.67	0.06258	0.060589	0.1482	-0.07938	0.9858	0.888177	0.855577	-0.032928	0.346095	0.937621	0.942716	-0.300842	0.144154	0.331967	0.888658	-0.316363	116.22	39	0.999985	1.10077e+15	-1.78607e+15	-9.16339e+13	45858.4	8.48001	-62.19	16.92	-123.32	29.122672	28.480551	26.918543	29125.788	28477.32	26915.247	2286702	11706100000.0	0.050548	0.013458	0.117556	-0.181883	0.976268	0.860434	0.825535	-0.127664	0.49371	0.860205	-0.633125	0.627036	-0.453847	0.763449	0.602557	-0.232531	7.08932e+13	-1.22718e+14	733877	2672690000.0	0.026348	0.005933	0.162111	-0.654413	0.738555	0.564961	0.378575	-0.495489	0.437715	0.750264	0.56169	-0.497393	0.661138	0.662566	0.749003	0.000593	1.09387e+13	-4.80043e+13	3.81468982488	6.34534401099	10.3669299393	13.3133964368	17.0575653494	11.0728559476	4.84419972306
502	0.1651206	0	-1	264	1.89635e+11	9645467	29120.8610484	28482.2320185	26923.1803464	-0.07	-28.56	-144.09	123.38	58.37	0.86654	3.21548	8.23975	101.67	124.113082	107.2	0.062516	0.060706	0.1494	-0.07835	0.9857	0.877997	0.851881	-0.027588	0.357431	0.933532	-0.920973	0.354004	-0.162759	0.388649	0.864247	-0.319418	116.39	39	0.999985	1.08967e+15	-1.77825e+15	-9.24681e+13	45898.9	8.32556	-1.63	-133.65	-125.03	29.118648	28.479901	26.923111	29125.869	28477.959	26918.225	2292728	11734900000.0	0.049832	0.013835	0.106042	-0.174639	0.978906	0.853264	0.817625	-0.112819	0.495452	0.861278	-0.592925	0.661994	-0.458481	0.797316	0.562398	-0.21908	6.68222e+13	-1.23109e+14	727191	2645510000.0	0.026728	0.005986	0.175112	-0.644575	0.744217	0.544217	0.37512	-0.437896	0.455478	0.775104	0.587339	-0.507798	0.630217	0.680647	0.731218	-0.045157	1.03893e+13	-4.70179e+13	4.16713303168	6.74946427316	10.5837759959	13.3447099305	17.0638673231	11.0541147981	4.80901483927
501	0.1672862	0	-1	261	1.89317e+11	9629405	29121.4528526	28483.0905843	26926.3438625	-0.09	-28.58	-144.1	123.38	60.26	0.39105	1.67509	8.18196	101.26	124.122264	106.79	0.062413	0.060649	0.1487	-0.07582	0.986	0.868395	0.848254	-0.018211	0.369434	0.929079	-0.875337	0.443161	-0.193374	0.48317	0.816779	-0.315309	116.56	39	0.999985	1.07939e+15	-1.76793e+15	-9.3433e+13	44994.8	8.15767	-122.04	-89.08	-138.09	29.120661	28.483867	26.925089	29125.97	28478.615	26921.196	2295330	11745800000.0	0.049189	0.013948	0.091463	-0.166294	0.981825	0.846584	0.810011	-0.095543	0.498393	0.86167	-0.557348	0.690437	-0.461151	0.824764	0.52431	-0.211812	6.34628e+13	-1.22092e+14	719701	2612010000.0	0.026909	0.005969	0.189115	-0.636578	0.747666	0.525142	0.371269	-0.381858	0.474654	0.793025	-0.607688	0.517543	-0.602382	0.696348	0.711936	-0.090814	9.79018e+12	-4.56675e+13	4.58050613307	7.10504127462	10.8170818772	13.5263876047	17.2222543579	11.0356489818	4.75615598015
500	0.16946	0	-1	256	1.88937e+11	9609052	29122.3897367	28484.0725531	26929.8055336	-0.11	-28.57	-144.13	123.37	62.46	28.43264	0.92547	8.2244	100.88	124.118583	106.52	0.062189	0.060331	0.1493	-0.07392	0.986	0.857985	0.843101	-0.006323	0.380724	0.924667	-0.777838	0.579242	-0.243818	0.628434	0.720783	-0.292479	116.73	39	0.999985	1.07189e+15	-1.75671e+15	-9.40019e+13	43500.9	8.0077	-58.64	-97.87	-209.33	29.121544	28.483792	26.929554	29126.123	28479.309	26924.237	2291142	11723800000.0	0.048553	0.013653	0.07843	-0.15409	0.984939	0.838581	0.801188	-0.071584	0.501067	0.862443	-0.522055	0.717946	-0.460448	0.849902	0.483203	-0.210192	6.26889e+13	-1.20223e+14	716531	2598330000.0	0.026856	0.005935	0.205824	-0.632913	0.746363	0.503436	0.366642	-0.320621	0.493146	0.808708	-0.629246	0.527269	-0.570997	0.707991	0.69195	-0.141256	9.2705e+12	-4.48116e+13	4.91078602238	7.41996833531	11.4417425896	14.4159859952	17.6457281008	11.0175352206	4.70235806781
499	0.1716418	0	-1	249	1.88572e+11	9589286	29123.456116	28484.9405363	26933.3012239	-0.12	-28.57	-144.14	123.36	63.52	4.12274	1.74966	8.28491	100.53	124.117928	106.32	0.06193	0.059921	0.151	-0.07143	0.986	0.848256	0.836326	0.010219	0.390065	0.920731	-0.576645	0.754551	-0.313263	0.816931	0.527733	-0.23264	116.91	39	0.999985	1.06574e+15	-1.74563e+15	-9.51197e+13	42667.5	7.86742	-29.41	-118.52	-200.73	29.122329	28.48623	26.933657	29126.282	28479.99	26927.289	2284948	11691300000.0	0.047948	0.013345	0.071707	-0.140547	0.987474	0.830833	0.792841	-0.045118	0.502998	0.863109	-0.489474	0.742041	-0.458029	0.87085	0.443135	-0.212725	6.21307e+13	-1.18385e+14	715418	2594950000.0	0.026492	0.005833	0.220473	-0.628665	0.74577	0.483813	0.362893	-0.260178	0.508186	0.821008	-0.661714	0.525378	-0.534894	0.703166	0.68244	-0.199582	9.01842e+12	-4.42261e+13	5.13203324065	7.65673200256	11.7189384458	14.3356860602	17.0297459632	10.9993127603	4.65984780776
498	0.17383181	0	-1	232	1.88216e+11	9569911	29124.3030262	28485.6878656	26936.6898392	-0.12	-28.56	-144.15	123.36	64.82	5.16235	3.20626	8.39039	100.11	124.120173	106.15	0.061733	0.059566	0.1527	-0.06992	0.9858	0.841074	0.82789	0.024707	0.398863	0.916678	-0.334414	0.867429	-0.368421	0.942103	0.297447	-0.154816	117.08	39	0.999985	1.06046e+15	-1.73532e+15	-9.73222e+13	42491.0	7.70177	-81.6	-24.49	-204.05	29.127095	28.486701	26.935483	29126.424	28480.644	26930.329	2278823	11659100000.0	0.047588	0.01315	0.07109	-0.135727	0.988192	0.824185	0.785308	-0.021593	0.504316	0.863249	-0.463661	0.759928	-0.455553	0.88575	0.410091	-0.217422	6.1585e+13	-1.16934e+14	714260	2591420000.0	0.025871	0.005678	0.231426	-0.623521	0.746768	0.46784	0.358354	-0.207802	0.520176	0.828393	-0.692642	0.519744	-0.500114	0.690699	0.677704	-0.252292	8.92966e+12	-4.38406e+13	5.25852117346	7.82631832208	11.7192619503	13.7032141557	16.8530021589	10.9810162274	4.63149692885
497	0.17603	0	-1	251	1.87755e+11	9534967	29119.3591449	28479.8975285	26946.5870579	0.21	-28.54	-144.15	123.33	71.42	9.6546	7.8061	13.6501	97.92	124.098875	106.03	0.06437	0.057578	0.24	-0.1207	0.9632	0.832423	0.808467	-0.089937	0.266044	0.959756	0.751686	0.650312	-0.109827	0.65336	-0.711558	0.258468	117.25	39	0.999985	1.05544e+15	-1.63378e+15	-1.00215e+14	36000.4	6.84519	-25.86	8.44	-122.52	29.121771	28.487159	26.948131	29125.603	28480.277	26934.455	2258103	11557200000.0	0.054201	0.012894	0.24489	-0.2437	0.938424	0.806129	0.780248	-0.092071	0.375441	0.922262	-0.204628	0.899294	-0.386519	0.9745	0.224308	0.005973	6.37758e+13	-1.0468e+14	713555	2590130000.0	0.03437	0.006323	0.330984	-0.180062	0.926298	0.548242	0.376881	-0.277942	0.245634	0.928662	0.071643	0.969362	-0.234957	0.957923	-0.001227	0.287024	1.14574e+13	-3.59228e+13	10.9988514662	12.6020106244	14.487483862	15.7890787113	17.7882122369	10.9633325875	4.61733169163
496	0.1782364	0	-1	238	1.87629e+11	9535681	29124.5991007	28486.783736	26943.575639	-0.08	-28.53	-144.16	123.37	67.92	62.83364	6.78941	8.8836	99.08	124.151292	105.91	0.061767	0.059457	0.1582	-0.07579	0.9845	0.830237	0.812961	0.041061	0.410844	0.910781	-0.093162	0.909153	-0.405909	0.994804	0.068183	-0.075606	117.43	39	0.999985	1.05225e+15	-1.72215e+15	-9.88996e+13	41821.6	7.28393	-63.48	29.35	-81.66	29.122831	28.486889	26.95013	29126.486	28481.861	26936.425	2265624	11589200000.0	0.047622	0.012909	0.086632	-0.155176	0.984081	0.812967	0.772729	0.008399	0.50529	0.862909	-0.431653	0.780231	-0.452675	0.902	0.368675	-0.224664	6.20405e+13	-1.15164e+14	712652	2588080000.0	0.025639	0.005646	0.247322	-0.639751	0.727702	0.431249	0.328355	-0.137934	0.532458	0.835142	-0.67359	0.567744	-0.473226	0.72612	0.627818	-0.280347	9.1508e+12	-4.42126e+13	4.99079019015	7.49212511918	10.9471301394	13.3473135143	16.8949322464	10.9436140987	4.61785899515
495	0.1804511	0	-1	250	1.87379e+11	9520733	29124.4075213	28487.1881686	26946.9179551	-0.05	-28.52	-144.16	123.39	69.31	5.53742	4.70912	9.0762	98.54	124.176858	105.79	0.061897	0.059521	0.1607	-0.07902	0.9838	0.825717	0.806834	0.047435	0.415251	0.908469	-0.020873	0.909707	-0.414727	0.998656	-0.000711	-0.051819	117.6	39	0.999985	1.04858e+15	-1.71646e+15	-9.90752e+13	42042.6	7.06232	-44.12	85.32	-83.76	29.12407	28.485779	26.951399	29126.464	28482.442	26939.46	2259735	11557000000.0	0.047884	0.012758	0.096852	-0.1654	0.981459	0.808611	0.767605	0.0205	0.506343	0.862088	-0.415084	0.788754	-0.4534	0.909552	0.348544	-0.226345	6.35041e+13	-1.14775e+14	711757	2585960000.0	0.025658	0.005663	0.249605	-0.64678	0.720675	0.414884	0.312986	-0.114328	0.535789	0.836576	-0.638657	0.605385	-0.475001	0.760951	0.588591	-0.272973	9.43121e+12	-4.46182e+13	4.69757108522	7.18901513141	10.7539569946	13.2683094594	16.9917581813	10.9246230794	4.62578267842
494	0.1826742	0	-1	239	1.87118e+11	9506608	29124.54188	28487.826869	26950.2559669	-0.05	-28.52	-144.16	123.41	71.44	64.61357	3.93114	9.29823	97.96	124.199386	105.6	0.061984	0.059484	0.1613	-0.07988	0.9837	0.82156	0.799663	0.057926	0.421662	0.904901	0.034253	0.90505	-0.423924	0.997733	-0.055552	-0.037982	117.78	39	0.999985	1.04321e+15	-1.70772e+15	-1.00375e+14	42570.8	6.82952	-23.1	-29.81	-108.04	29.124732	28.485908	26.953682	29126.487	28483.073	26942.505	2255210	11532500000.0	0.047843	0.01255	0.10317	-0.168267	0.980328	0.803847	0.761669	0.038251	0.510593	0.858971	-0.395173	0.797257	-0.456311	0.91781	0.321988	-0.232269	6.52993e+13	-1.14947e+14	711051	2585090000.0	0.025604	0.005652	0.244006	-0.647349	0.722081	0.400931	0.301077	-0.086636	0.541372	0.836308	-0.612626	0.63303	-0.473247	0.78561	0.553345	-0.276815	9.7603e+12	-4.49224e+13	4.41716360813	7.05362163119	10.7287507077	13.1885227238	17.0564510802	10.9056788927	4.64057193312
493	0.18490569	0	-1	241	1.86864e+11	9493232	29124.5560697	28488.5238733	26953.6112441	-0.05	-28.53	-144.18	123.42	19.12	1.12596	2.8806	9.57952	101.91	124.2237	105.26	0.062148	0.05962	0.162	-0.08133	0.9834	0.817848	0.792821	0.066637	0.42847	0.901095	0.076758	0.898225	-0.432782	0.99482	-0.098006	-0.026967	117.95	39	0.999986	1.03512e+15	-1.69853e+15	-1.01615e+14	43775.9	8.38749	-7.96	-43.01	-89.25	29.125145	28.486609	26.955681	29126.498	28483.708	26945.561	2251872	11514000000.0	0.048002	0.012538	0.109154	-0.171134	0.979183	0.799085	0.755583	0.053925	0.515027	0.855476	-0.379099	0.803139	-0.459622	0.923783	0.299525	-0.238556	6.64869e+13	-1.15668e+14	709785	2581540000.0	0.025707	0.005676	0.235636	-0.646671	0.72546	0.388851	0.290284	-0.062396	0.546419	0.835185	-0.582491	0.659574	-0.475043	0.810439	0.516128	-0.27713	1.01312e+13	-4.52687e+13	4.15049837165	6.90236766977	11.1228413049	13.2281519794	17.1089702205	10.8866740005	4.6640280082
492	0.18714561	0	-1	248	1.8668e+11	9486250	29124.3846632	28489.2627146	26956.7715841	-0.1	-28.56	-144.2	123.45	20.03	4.90676	1.9693	9.76502	101.35	124.262298	104.81	0.062354	0.05993	0.1607	-0.08238	0.9836	0.815177	0.787449	0.074592	0.435934	0.896882	0.106531	0.890757	-0.441817	0.991508	-0.128502	-0.020002	118.13	39	0.999986	1.02529e+15	-1.69097e+15	-1.02618e+14	44779.6	8.15021	10.4	-24.79	-108.56	29.12507	28.48759	26.957553	29126.477	28484.348	26948.597	2254198	11523800000.0	0.0482	0.012715	0.111191	-0.172995	0.978626	0.795384	0.750371	0.067205	0.521501	0.8506	-0.365948	0.805998	-0.465242	0.928206	0.280009	-0.245009	6.69976e+13	-1.17142e+14	707568	2574980000.0	0.025895	0.005729	0.226157	-0.646249	0.728845	0.379541	0.280906	-0.042838	0.552421	0.832464	-0.546434	0.684603	-0.48242	0.836406	0.475552	-0.272535	1.03908e+13	-4.56639e+13	3.89444912348	6.78681507161	11.3768765572	13.7807938688	17.1670280608	10.8672306616	4.68850213778
491	0.18939389	0	-1	246	1.86452e+11	9474951	29124.1579834	28490.1075512	26959.9568733	-0.24	-28.59	-144.23	123.48	21.16	1.03672	1.80868	10.00136	100.65	124.292685	104.31	0.062614	0.060291	0.1587	-0.08428	0.9837	0.812525	0.782613	0.080669	0.443994	0.892391	0.127375	0.883376	-0.451023	0.988569	-0.150052	-0.014708	118.31	39	0.999988	1.01437e+15	-1.68201e+15	-1.03575e+14	46593.2	7.85921	52.33	-84.27	-123.18	29.12431	28.488327	26.960237	29126.453	28485.014	26951.661	2255561	11527700000.0	0.048449	0.013056	0.111707	-0.174655	0.978273	0.792066	0.745224	0.079545	0.528814	0.845002	-0.358293	0.806206	-0.470807	0.930215	0.265308	-0.2536	6.64823e+13	-1.18776e+14	703076	2558890000.0	0.026318	0.005814	0.216344	-0.647428	0.730775	0.372865	0.273087	-0.024712	0.55837	0.829224	-0.514326	0.704176	-0.489495	0.857239	0.438588	-0.269782	1.06156e+13	-4.57625e+13	3.90054316812	6.72399729998	11.4457862077	14.3917893498	17.4095742092	10.8480344042	4.70614682209
490	0.1916509	0	-1	246	1.86096e+11	9457660	29124.4118944	28490.8236364	26963.3926782	-0.32	-28.7	-144.23	123.47	22.77	0.80041	2.52219	10.22252	99.72	124.294462	103.29	0.062625	0.060714	0.1607	-0.08354	0.9835	0.810506	0.77673	0.089047	0.448148	0.889513	0.156643	0.875647	-0.456843	0.983633	-0.180017	-0.007775	118.48	39	0.999988	9.92672e+14	-1.66822e+15	-1.04802e+14	47636.6	7.48763	43.75	-117.86	-194.52	29.125797	28.488716	26.963386	29126.523	28485.693	26954.807	2263493	11565300000.0	0.04788	0.014169	0.119676	-0.172816	0.977657	0.787557	0.738842	0.097603	0.532643	0.840694	-0.344125	0.810684	-0.473677	0.933837	0.243072	-0.262421	5.65638e+13	-1.19508e+14	690583	2502400000.0	0.027033	0.005897	0.21256	-0.649048	0.730448	0.36848	0.265758	-0.000733	0.560413	0.828213	-0.481506	0.725684	-0.491462	0.876442	0.39915	-0.269311	9.99712e+12	-4.42009e+13	4.04466781941	6.47474843971	10.8568511555	13.793358291	17.5718448165	10.8295853219	4.70935595754
489	0.19391631	0	-1	252	1.85784e+11	9440217	29124.8710852	28491.5415589	26966.895688	-0.31	-28.7	-144.24	123.47	26.0	0.76907	1.13399	10.46276	98.46	124.307375	102.82	0.062555	0.060468	0.1637	-0.08518	0.9828	0.808348	0.770055	0.099864	0.451287	0.886773	0.19511	0.865044	-0.462201	0.975684	-0.219176	0.001664	118.66	39	0.999988	9.82095e+14	-1.65267e+15	-1.06751e+14	45389.3	6.99143	41.29	-46.77	-138.84	29.124251	28.490609	26.96672	29126.616	28486.38	26957.964	2259774	11545400000.0	0.047191	0.013769	0.131732	-0.171908	0.976265	0.782187	0.73149	0.117495	0.535125	0.836562	-0.330214	0.815515	-0.475283	0.936565	0.220401	-0.272525	5.62829e+13	-1.17378e+14	687408	2489170000.0	0.027279	0.005903	0.210355	-0.652221	0.728257	0.365379	0.258009	0.024955	0.561207	0.827299	-0.448712	0.745798	-0.492385	0.893328	0.358932	-0.270432	9.70354e+12	-4.33069e+13	4.13564839894	6.19332347801	10.5891271296	13.6587635509	17.1727572526	10.8108556618	4.70161230193
488	0.19619051	0	-1	247	1.8543e+11	9422925	29125.2364569	28492.211497	26970.3393007	-0.3	-28.7	-144.25	123.46	28.41	0.91588	1.84758	10.68572	97.5	124.309875	102.41	0.062426	0.060185	0.1656	-0.08479	0.9825	0.806245	0.763505	0.11114	0.454762	0.883651	0.211745	0.857907	-0.468145	0.970985	-0.239139	0.000946	118.84	39	0.999988	9.72369e+14	-1.6382e+15	-1.0877e+14	44355.1	6.61537	16.48	-44.58	-122.72	29.123683	28.491663	26.969503	29126.675	28487.046	26961.096	2257307	11531400000.0	0.04699	0.013507	0.149165	-0.179414	0.972399	0.776285	0.723827	0.134505	0.537868	0.83223	-0.318742	0.81871	-0.477616	0.938249	0.201025	-0.281562	5.64405e+13	-1.15627e+14	685133	2481040000.0	0.027584	0.005931	0.211406	-0.657065	0.723584	0.363504	0.251001	0.048116	0.561426	0.826127	-0.413913	0.763935	-0.495054	0.909044	0.318125	-0.269139	9.62385e+12	-4.27461e+13	4.11244204997	6.10474048443	10.540840608	13.6895293481	17.1478557709	10.7923579453	4.6862523108
487	0.1984733	0	-1	251	1.85112e+11	9406255	29125.5952356	28492.97174	26973.7074645	-0.29	-28.7	-144.26	123.47	39.3	0.79147	2.14827	10.92293	96.13	124.320925	102.0	0.062307	0.059939	0.1663	-0.08239	0.9826	0.803659	0.756678	0.123038	0.459136	0.879805	0.221257	0.851535	-0.475325	0.967423	-0.253146	-0.003184	119.01	39	0.999988	9.62991e+14	-1.62489e+15	-1.10386e+14	43693.8	6.0856	-22.92	-58.46	-141.19	29.124021	28.492742	26.972264	29126.721	28487.714	26964.2	2254424	11515400000.0	0.046496	0.013189	0.163123	-0.176253	0.970735	0.771039	0.716752	0.15134	0.541798	0.826772	-0.309837	0.820256	-0.480812	0.938668	0.183398	-0.292007	5.66185e+13	-1.14172e+14	682329	2470020000.0	0.027843	0.005956	0.214174	-0.660523	0.71961	0.363361	0.245708	0.070149	0.562574	0.823766	-0.380016	0.778601	-0.499368	0.922316	0.278014	-0.268405	9.52354e+12	-4.2248e+13	4.07176548257	6.16336935434	10.5519416287	13.676335175	17.1706976597	10.7736270301	4.67232609504
486	0.20076481	0	-1	241	1.84866e+11	9391889	29125.8741037	28493.6852296	26977.0083571	-0.31	-28.7	-144.27	123.48	38.24	8.59968	2.81049	11.10258	96.14	124.349073	101.6	0.062154	0.059679	0.1674	-0.07976	0.9827	0.800912	0.750383	0.136431	0.463155	0.875714	0.231619	0.844565	-0.482766	0.963192	-0.268696	-0.007949	119.19	39	0.999988	9.54057e+14	-1.61289e+15	-1.13474e+14	43175.7	6.07889	-3.66	-40.62	-128.13	29.123953	28.493521	26.974964	29126.759	28488.379	26967.296	2250857	11495800000.0	0.045902	0.012882	0.17278	-0.170498	0.970091	0.766507	0.710427	0.166586	0.545416	0.821444	-0.303636	0.820977	-0.48353	0.938112	0.16887	-0.302371	5.67104e+13	-1.12992e+14	679708	2459570000.0	0.028201	0.006006	0.222189	-0.662856	0.715021	0.363904	0.240937	0.090278	0.56363	0.82108	-0.348789	0.790126	-0.504032	0.932843	0.24088	-0.267919	9.35942e+12	-4.17765e+13	3.9743640587	6.3610017137	10.5980822192	13.6845247832	17.1870834884	10.7544467852	4.35846349386
485	0.2030651	0	-1	240	1.84631e+11	9378551	29126.0164169	28494.3923888	26980.3004652	-0.33	-28.7	-144.29	123.5	38.71	1.64569	1.29713	11.28191	95.95	124.379717	101.22	0.062041	0.05945	0.168	-0.07731	0.9828	0.798194	0.744406	0.148322	0.466981	0.87174	0.241062	0.837828	-0.48983	0.959109	-0.282796	-0.011697	119.37	39	0.999988	9.45875e+14	-1.60152e+15	-1.17899e+14	43037.7	5.99681	-68.37	-60.77	-182.3	29.125166	28.495006	26.979537	29126.782	28489.042	26970.397	2247048	11475200000.0	0.045384	0.012562	0.178754	-0.164292	0.97008	0.762356	0.704539	0.179499	0.548954	0.816351	-0.29618	0.821483	-0.487281	0.938114	0.15432	-0.310045	5.73563e+13	-1.12061e+14	678073	2454290000.0	0.028619	0.006081	0.233708	-0.664709	0.709607	0.364586	0.236758	0.108313	0.56465	0.818192	-0.319035	0.799243	-0.509339	0.941533	0.205864	-0.266712	9.13153e+12	-4.13707e+13	3.93924170284	6.62670046035	10.7255437998	13.6892201446	17.2428541689	10.735183047	4.33272225556
484	0.2053743	0	-1	244	1.84305e+11	9360821	29126.3184634	28495.099776	26983.6740706	-0.36	-28.73	-144.32	123.5	41.19	3.81168	1.88021	11.47334	95.53	124.390187	100.79	0.061915	0.059272	0.1678	-0.07518	0.9829	0.795742	0.73839	0.160656	0.470844	0.867465	0.250231	0.830738	-0.497252	0.954764	-0.296953	-0.015643	119.55	39	0.999988	9.36149e+14	-1.58949e+15	-1.21794e+14	42572.1	5.8334	7.31	-0.09	-125.88	29.125443	28.49477	26.982043	29126.846	28489.718	26973.555	2242849	11452100000.0	0.044772	0.012355	0.184138	-0.156766	0.970318	0.758059	0.698286	0.193338	0.551132	0.81171	-0.288115	0.822737	-0.489994	0.937875	0.139132	-0.317856	5.68082e+13	-1.11097e+14	675659	2445600000.0	0.028871	0.006119	0.248259	-0.665738	0.703676	0.366246	0.232342	0.127379	0.564807	0.815333	-0.293986	0.80659	-0.512821	0.947284	0.174374	-0.268788	8.79532e+12	-4.08224e+13	4.08889421249	6.87346256079	10.9087070359	13.7160991029	17.2105213522	10.7164455881	4.31075585411
