snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic
446	0.30020699	0	-1	514	4.11777e+11	21255508	61675.6255219	64035.6062087	61448.7189888	155.26	372.95	169.09	164.93	22.52	0.06843	0.0296	37.25519	133.95	167.203314	140.87	0.106363	0.088812	-0.9645	0.1386	-0.2248	0.54196	0.486885	0.001473	0.816674	0.577098	-0.435179	-0.519063	0.735658	0.900343	-0.252225	0.354635	126.52	41	1.0	4.08551e+15	-6.08949e+15	-1.07636e+15	114537.0	7.45629	46.38	325.68	137.59	61.67565	64.035616	61.448732	61673.393	64002.786	61431.231	4581951	23690200000.0	0.168788	0.028668	-0.911604	0.212302	-0.352002	0.505091	0.425232	0.022339	0.858262	0.512726	-0.661451	-0.371871	0.651302	0.749656	-0.353692	0.55939	2.71826e+14	-3.54741e+14	2330692	8699310000.0	0.133827	0.033776	-0.951735	0.185035	-0.244874	0.062154	0.049074	0.02853	0.856178	0.515893	0.80188	0.288534	-0.523198	0.596803	-0.428611	0.67832	7.15066e+13	-2.54596e+14	1.87091821374	3.96449235242	6.91383654955	9.43425351401	18.8332061404	9.12213072205
445	0.30290461	0	-1	516	4.07518e+11	21032984	61672.1800863	64027.5685887	61446.0300232	155.35	372.75	168.31	164.45	21.95	0.04566	0.03804	37.40021	134.07	166.775069	140.32	0.106548	0.089032	-0.9638	0.1423	-0.2256	0.535259	0.481939	-1.1e-05	0.809937	0.586517	-0.451189	-0.523428	0.722808	0.892428	-0.264622	0.365441	126.71	41	1.0	4.0118e+15	-5.98723e+15	-1.21016e+15	113298.0	7.59731	210.43	443.57	206.18	61.672185	64.027564	61.445993	61669.885	63994.888	61427.989	4518081	23366100000.0	0.171311	0.028852	-0.906216	0.219946	-0.361104	0.497001	0.418702	0.020378	0.851676	0.523673	-0.668077	-0.378077	0.640883	0.743813	-0.362914	0.561281	2.6672e+14	-3.46969e+14	2319048	8652680000.0	0.138919	0.035289	-0.953538	0.183799	-0.238711	0.06042	0.047627	0.025912	0.847885	0.529546	0.83541	0.272558	-0.477287	0.549016	-0.454756	0.701269	6.84366e+13	-2.51008e+14	1.90808034442	4.03432426195	6.91072485359	9.45420914162	18.6622577351	9.11291695251
444	0.30561331	0	-1	516	4.03108e+11	20800129	61668.5982313	64019.5488199	61443.4378023	155.46	372.53	167.46	163.95	22.97	0.09488	0.02436	37.52442	133.64	166.321749	139.79	0.106545	0.089102	-0.9632	0.1451	-0.2264	0.529251	0.477197	-0.002454	0.802671	0.596417	-0.468153	-0.527946	0.708595	0.883644	-0.277475	0.377069	126.9	41	1.0	3.93856e+15	-5.88468e+15	-1.37503e+15	111717.0	7.58612	438.02	391.91	146.48	61.668574	64.019547	61.443434	61666.354	63987.049	61424.815	4444058	22986100000.0	0.17176	0.029151	-0.902772	0.224132	-0.367107	0.489902	0.413072	0.016793	0.844522	0.535258	-0.674494	-0.385611	0.629573	0.73809	-0.3716	0.563149	2.57877e+14	-3.38028e+14	2311563	8625600000.0	0.144927	0.036905	-0.955459	0.18148	-0.232731	0.05887	0.046301	0.022253	0.838961	0.543737	0.845788	0.274188	-0.457673	0.533055	-0.47007	0.703481	6.75135e+13	-2.47956e+14	1.89538904237	4.05034628649	6.90835750286	9.44842868632	18.6534263563	9.10412630305
443	0.30833331	0	-1	494	3.9874e+11	20571714	61664.9220185	64011.3420787	61440.6541758	155.58	372.34	166.57	163.44	23.46	0.07834	0.02544	37.43506	133.36	165.887167	139.35	0.106181	0.088966	-0.9626	0.1474	-0.2275	0.524323	0.473543	-0.005315	0.795504	0.605925	-0.483504	-0.532441	0.694788	0.875326	-0.289275	0.387459	127.09	41	1.0	3.87165e+15	-5.79293e+15	-1.49863e+15	112427.0	7.61522	232.93	335.07	186.86	61.6649	64.011355	61.440653	61662.787	63979.171	61421.632	4373247	22623000000.0	0.173583	0.029439	-0.902185	0.224764	-0.368163	0.48365	0.408129	0.012529	0.837096	0.546912	-0.680309	-0.393714	0.618198	0.732819	-0.379814	0.564551	2.52164e+14	-3.30881e+14	2304317	8598800000.0	0.147622	0.037748	-0.956167	0.180667	-0.230443	0.057568	0.045054	0.018129	0.830159	0.557232	0.847108	0.283296	-0.449611	0.531111	-0.480187	0.698099	6.79168e+13	-2.46864e+14	1.86801500389	4.01793793337	6.90326527101	9.42054447082	18.763436874	9.09530177171
442	0.31106469	0	-1	471	3.93862e+11	20320018	61661.3168622	64003.1024018	61437.8702381	155.74	372.14	165.55	162.86	23.42	0.07675	0.02321	37.22402	133.34	165.380075	138.92	0.105623	0.088759	-0.9623	0.1489	-0.2278	0.519682	0.470038	-0.008008	0.788529	0.614946	-0.504811	-0.534039	0.67821	0.863193	-0.305001	0.402334	127.28	41	1.0	3.80031e+15	-5.69659e+15	-1.55345e+15	113448.0	7.74132	273.53	204.67	143.51	61.661317	64.003094	61.437892	61659.24	63971.351	61418.553	4297572	22232700000.0	0.175224	0.029811	-0.902852	0.22438	-0.366759	0.478268	0.403869	0.008995	0.829464	0.558487	-0.686539	-0.400951	0.606549	0.727037	-0.388879	0.565854	2.46253e+14	-3.23981e+14	2297010	8572970000.0	0.1477	0.038023	-0.956984	0.180096	-0.227481	0.056419	0.043894	0.014763	0.821374	0.570198	0.847264	0.292546	-0.443351	0.530967	-0.489654	0.691602	6.73006e+13	-2.45265e+14	1.88636130404	3.96209613995	6.89818058104	9.36374099547	18.9512919646	9.08779375917
441	0.31380749	0	-1	457	3.88467e+11	20053278	61657.7711314	63994.8630964	61435.0697118	155.92	371.95	164.43	162.2	25.32	0.07064	0.02044	36.91842	132.83	164.807681	138.49	0.104668	0.088292	-0.9624	0.1492	-0.227	0.515622	0.466209	-0.01117	0.781281	0.624079	-0.523758	-0.536224	0.661922	0.851794	-0.319473	0.415192	127.47	41	1.0	3.72548e+15	-5.59571e+15	-1.57501e+15	113085.0	7.74057	14.83	346.28	260.73	61.657755	63.994854	61.435062	61655.73	63963.598	61415.543	4229834	21885300000.0	0.178881	0.030568	-0.90413	0.2238	-0.363955	0.471902	0.398585	0.006393	0.821928	0.569555	-0.693515	-0.406688	0.594678	0.720414	-0.398797	0.567419	2.40866e+14	-3.1762e+14	2287433	8536440000.0	0.145493	0.037764	-0.959547	0.176586	-0.219287	0.055427	0.042703	0.01225	0.812842	0.582355	0.848716	0.299489	-0.435875	0.528706	-0.499594	0.686203	6.62311e+13	-2.43308e+14	1.88101748159	3.93196492346	6.89722627199	9.28584778013	19.0431471574	9.08166289506
440	0.31656179	0	-1	472	3.82799e+11	19771691	61654.2106078	63986.559655	61432.2003272	156.1	371.75	163.24	161.5	25.01	0.03777	0.03105	36.44551	132.96	164.196605	138.07	0.103579	0.087762	-0.962	0.1507	-0.2279	0.512857	0.463933	-0.013972	0.77451	0.632407	-0.549167	-0.534484	0.642451	0.835596	-0.338321	0.432803	127.66	41	1.0	3.6489e+15	-5.49303e+15	-1.58859e+15	111694.0	7.94502	-21.97	108.84	-133.2	61.65422	63.98653	61.432203	61652.177	63955.89	61412.617	4156546	21509000000.0	0.180398	0.031131	-0.904297	0.224217	-0.363281	0.466818	0.394321	0.004399	0.814617	0.579982	-0.700855	-0.411193	0.582858	0.713291	-0.409047	0.56912	2.3487e+14	-3.11369e+14	2277844	8500260000.0	0.142667	0.037276	-0.958752	0.179368	-0.220502	0.054338	0.041421	0.009979	0.804731	0.593556	0.847592	0.308138	-0.432017	0.530554	-0.507405	0.679009	6.54211e+13	-2.40786e+14	1.86930670697	3.97656040786	6.89197704183	9.24786333815	19.0541806974	9.07634703677
439	0.31932771	0	-1	475	3.75683e+11	19435019	61650.7225072	63978.2362387	61429.4233015	156.37	371.51	161.82	160.58	24.78	0.09447	0.01737	35.6725	133.05	163.428946	137.74	0.102442	0.087304	-0.9619	0.1515	-0.2277	0.510917	0.461809	-0.016272	0.768863	0.639207	-0.599182	-0.519285	0.609363	0.800447	-0.373086	0.469139	127.85	41	1.0	3.56385e+15	-5.37489e+15	-1.54348e+15	111854.0	8.19647	202.36	549.39	167.76	61.650735	63.978234	61.429436	61648.627	63948.356	61410.051	4086107	21150200000.0	0.184231	0.031657	-0.914607	0.211856	-0.344399	0.460336	0.388594	0.003109	0.80683	0.590776	-0.707751	-0.415585	0.571295	0.706455	-0.419898	0.569742	2.31169e+14	-3.04795e+14	2265212	8451490000.0	0.140607	0.037009	-0.955107	0.188114	-0.228874	0.053195	0.039916	0.008389	0.796684	0.604338	0.851988	0.310695	-0.421409	0.523495	-0.518423	0.676159	6.5712e+13	-2.38458e+14	1.86452676248	4.04571753333	6.86631938573	9.27609351164	18.9354770039	9.07487876413
438	0.32210529	0	-1	463	3.67615e+11	19044936	61647.0748329	63969.8297126	61426.5952698	156.7	371.19	160.12	159.5	24.43	0.07022	0.01988	34.46761	133.19	162.488381	137.38	0.100501	0.086335	-0.9623	0.151	-0.2263	0.512562	0.462793	-0.019128	0.761862	0.647457	-0.636503	-0.508675	0.579753	0.771037	-0.401019	0.494657	128.04	41	1.0	3.46911e+15	-5.24663e+15	-1.52053e+15	112238.0	8.50314	298.24	317.83	93.22	61.647068	63.969848	61.426591	61645.01	63941.109	61407.651	3998599	20701700000.0	0.188492	0.031949	-0.923439	0.199983	-0.327516	0.455855	0.384714	0.000749	0.79875	0.601662	-0.714045	-0.420796	0.559526	0.700099	-0.430033	0.570029	2.27826e+14	-2.97029e+14	2248130	8384170000.0	0.140125	0.037195	-0.946524	0.205168	-0.248995	0.052173	0.039183	0.005808	0.788898	0.614497	0.848242	0.321548	-0.420824	0.529577	-0.523686	0.667309	6.59847e+13	-2.35704e+14	1.88247640883	4.05671944907	6.83022958918	9.32215562756	18.87299916	9.07616802006
437	0.32489449	0	-1	455	3.57069e+11	18504343	61643.5590039	63961.4249793	61423.7113463	157.12	370.69	157.86	158.05	24.53	0.08085	0.01436	32.4436	133.18	161.333394	136.86	0.097501	0.085082	-0.9631	0.1505	-0.2232	0.521052	0.470052	-0.021724	0.753631	0.656939	-0.664964	-0.501568	0.553401	0.74656	-0.424818	0.512033	128.22	41	1.0	3.34425e+15	-5.09433e+15	-1.44175e+15	110989.0	8.87473	231.02	176.45	-54.86	61.643547	63.961426	61.423719	61641.415	63934.508	61405.726	3856352	19963200000.0	0.195279	0.033022	-0.93075	0.189612	-0.312652	0.458496	0.386609	-0.001088	0.790471	0.612499	-0.720465	-0.425383	0.547704	0.693491	-0.440688	0.569969	2.20974e+14	-2.86694e+14	2216140	8266930000.0	0.139859	0.037762	-0.926679	0.240045	-0.289214	0.051501	0.038767	0.003895	0.781335	0.6241	0.844738	0.331431	-0.420204	0.535166	-0.528837	0.658732	6.48551e+13	-2.324e+14	1.88095811592	3.97986378137	6.82771141016	9.44073494064	18.8584193911	9.08447795443
436	0.32769561	0	-1	404	3.31975e+11	16835336	61639.8978042	63952.9613442	61420.8407337	158.18	368.99	152.17	154.34	25.25	0.0625	0.02371	25.80601	132.92	159.544735	135.9	0.088629	0.081976	-0.9681	0.1405	-0.2075	0.56856	0.511771	-0.028493	0.737852	0.674361	-0.699187	-0.496846	0.514083	0.714371	-0.456857	0.530053	128.42	41	1.0	3.06554e+15	-4.80962e+15	-1.16966e+15	112067.0	9.80891	164.38	340.69	33.64	61.63988	63.952977	61.42084	61637.761	63931.448	61406.749	3467330	17901900000.0	0.208917	0.037259	-0.941755	0.1717	-0.289166	0.501719	0.422283	-0.00312	0.781639	0.623723	-0.726633	-0.430286	0.535591	0.687018	-0.451547	0.569307	2.01662e+14	-2.66502e+14	1739442	6481890000.0	0.099033	0.028632	-0.946227	0.211371	-0.244902	0.076326	0.053899	0.002006	0.77106	0.63676	0.869448	0.313229	-0.382032	0.494021	-0.554396	0.669768	4.80877e+13	-2.18498e+14	1.88545974985	3.91636130436	6.86350334783	9.47746666435	18.5143440695	9.13471530274
435	0.3305085	0	-1	381	3.058e+11	15153345	61636.261782	63944.4696917	61417.928432	158.86	367.98	144.8	150.25	23.88	0.0165	0.01679	18.31863	133.32	153.548836	134.17	0.070688	0.068616	-0.9583	0.167	-0.232	0.644919	0.578023	-0.033392	0.712648	0.700726	-0.721445	-0.502397	0.476565	0.691666	-0.489623	0.530913	128.61	41	1.0	2.7523e+15	-4.43008e+15	-8.40434e+14	109912.0	11.1736	189.24	127.56	53.52	61.636248	63.944479	61.417926	61634.154	63928.995	61408.354	2951940	15168200000.0	0.158533	0.032177	-0.856828	0.268312	-0.440288	0.630114	0.528832	-0.007237	0.780699	0.624865	-0.731828	-0.429973	0.528727	0.681451	-0.453467	0.574449	1.64712e+14	-2.38068e+14	1412734	5257570000.0	0.015152	0.00469	-0.914031	0.286289	-0.287377	0.26147	0.168814	0.001072	0.758542	0.651623	0.885855	0.301608	-0.352553	0.463961	-0.577622	0.671635	3.58638e+13	-2.06506e+14	1.83008325778	3.92553876341	6.88262261574	9.4299619858	17.9631559016	9.19384418478
434	0.33333331	0	-1	373	2.95023e+11	14591499	61632.5758289	63935.9107711	61415.0642543	159.14	367.96	141.73	148.55	24.18	0.05636	0.03048	15.64914	133.25	151.414978	133.31	0.062547	0.062178	-0.9527	0.1767	-0.2474	0.681149	0.609156	-0.032882	0.694604	0.718641	0.73417	0.504674	-0.454201	0.678169	-0.512669	0.526552	128.8	40	1.0	2.62152e+15	-4.28171e+15	-7.09718e+14	109669.0	11.6892	2.1	285.28	-17.08	61.632546	63.935904	61.415061	61630.523	63922.684	61406.957	2785264	14297400000.0	0.139833	0.029964	-0.792709	0.321949	-0.517649	0.681943	0.572007	-0.008414	0.770717	0.637122	-0.733648	-0.437699	0.519789	0.679478	-0.46305	0.569118	1.50701e+14	-2.2784e+14	1388501	5162930000.0	0.006848	0.002171	-0.70992	0.508964	-0.486795	0.446313	0.282217	0.002508	0.744721	0.667371	0.886291	0.30742	-0.346382	0.463121	-0.592354	0.659269	3.44995e+13	-2.03286e+14	1.88417974772	3.98971388487	6.91959856004	9.4314252788	17.7923613831	9.20835425602
433	0.3361702	0	-1	397	2.88158e+11	14219980	61628.8516831	63927.2233895	61412.1266601	159.39	368.03	139.61	147.46	23.43	0.06982	0.03022	13.73382	133.58	150.172643	132.63	0.056223	0.056819	-0.948	0.1838	-0.2598	0.706413	0.631168	-0.034175	0.676999	0.73519	0.745094	0.507529	-0.432723	0.666083	-0.532997	0.521773	128.99	40	1.0	2.53443e+15	-4.18677e+15	-6.32165e+14	106924.0	12.1653	310.29	410.75	-38.92	61.628851	63.927197	61.412112	61626.801	63915.633	61405.051	2655142	13618600000.0	0.123352	0.027674	-0.709111	0.374458	-0.597447	0.73879	0.619544	-0.012218	0.757652	0.652545	-0.734916	-0.449327	0.507941	0.678048	-0.47336	0.5623	1.37656e+14	-2.19086e+14	1379641	5127390000.0	0.004927	0.001582	-0.453762	0.652899	-0.606484	0.6398	0.402624	0.009843	0.727076	0.686487	0.883069	0.315769	-0.347101	0.46914	-0.609631	0.63895	3.29679e+13	-1.99723e+14	1.91616192416	4.02536873336	6.92722606965	9.42599526462	17.630071357	9.2108916734
432	0.33901921	0	-1	384	2.8296e+11	13946002	61625.1631911	63918.4864802	61409.1213561	159.61	368.19	138.0	146.65	23.11	0.05949	0.02534	12.26133	133.69	149.31104	132.23	0.051091	0.052312	-0.9426	0.1961	-0.2704	0.726286	0.648229	-0.034511	0.660562	0.749978	0.756377	0.507752	-0.41241	0.653225	-0.553033	0.517157	129.18	40	1.0	2.47371e+15	-4.1218e+15	-5.78213e+14	107144.0	12.4734	139.56	372.31	-71.15	61.625171	63.918511	61.409121	61623.013	63908.16	61402.87	2561786	13132400000.0	0.111392	0.02569	-0.623481	0.415505	-0.662289	0.785631	0.658954	-0.020127	0.737755	0.674769	-0.735954	-0.467755	0.489466	0.676732	-0.486747	0.552368	1.29997e+14	-2.13614e+14	1376780	5117460000.0	0.004696	0.001526	-0.391845	0.674657	-0.625536	0.696033	0.437133	0.012383	0.71612	0.697867	0.879859	0.323786	-0.347867	0.475074	-0.618332	0.626075	3.36026e+13	-1.99582e+14	1.87803931274	4.00664399316	6.91882206551	9.38904611585	17.4447659069	9.20821223844
431	0.34188029	0	-1	380	2.7878e+11	13729597	61621.5460349	63909.7637484	61406.0283065	159.79	368.37	136.71	146.0	23.5	0.04416	0.02063	11.07348	133.53	148.615606	131.92	0.046915	0.048556	-0.9363	0.2101	-0.2814	0.742802	0.662483	-0.033745	0.646912	0.761818	0.765557	0.506743	-0.3964	0.642482	-0.569838	0.512348	129.37	40	1.0	2.42581e+15	-4.07113e+15	-5.32771e+14	107988.0	12.6249	140.17	400.29	-33.15	61.621532	63.909755	61.40604	61619.228	63900.427	61400.545	2492452	12773100000.0	0.105997	0.025024	-0.553524	0.444981	-0.70399	0.823602	0.690944	-0.025026	0.724816	0.688488	0.735653	0.479679	-0.47825	0.676896	-0.49452	0.545217	1.24913e+14	-2.1052e+14	1373697	5105760000.0	0.004624	0.001519	-0.369422	0.680593	-0.632708	0.719435	0.451672	0.01434	0.711704	0.702333	0.875858	0.329904	-0.352188	0.482356	-0.620195	0.618621	3.38977e+13	-1.99549e+14	1.88809171822	3.97549436365	6.87835526148	9.35206325734	17.3278042046	9.20227584579
430	0.34475371	0	-1	380	2.75082e+11	13545313	61617.8977205	63901.0874151	61403.0118374	159.94	368.55	135.61	145.43	23.73	0.08906	0.03669	10.13356	133.47	148.031371	131.68	0.043289	0.045236	-0.9297	0.2248	-0.2919	0.757579	0.674515	-0.032392	0.634368	0.772352	0.775193	0.50373	-0.381225	0.630894	-0.586373	0.508075	129.56	40	1.0	2.38475e+15	-4.02777e+15	-4.87723e+14	108745.0	12.7883	79.51	340.95	-0.31	61.617934	63.901089	61.403014	61615.414	63892.55	61398.15	2440395	12506800000.0	0.104178	0.024974	-0.512926	0.460078	-0.724731	0.848088	0.711905	-0.031741	0.716554	0.696809	0.734998	0.489176	-0.469558	0.677326	-0.497249	0.542193	1.22053e+14	-2.08517e+14	1370780	5094760000.0	0.004592	0.001522	-0.358488	0.683296	-0.636077	0.73727	0.462173	0.018465	0.711323	0.702622	0.872439	0.331797	-0.358833	0.488374	-0.619621	0.614459	3.43182e+13	-1.99563e+14	1.86954180932	3.93938353911	6.8552355843	9.28493968174	17.2410010735	9.19481268233
429	0.3476395	0	-1	372	2.71855e+11	13386040	61614.2428947	63892.383821	61400.1072772	160.04	368.77	134.64	144.94	23.43	0.03815	0.00395	9.39668	133.62	147.539575	131.45	0.04016	0.042326	-0.9196	0.2499	-0.303	0.77023	0.684825	-0.028262	0.623305	0.781468	0.78531	0.497536	-0.368437	0.618458	-0.603282	0.503549	129.75	40	1.0	2.34868e+15	-3.99006e+15	-4.48035e+14	109532.0	13.0107	286.75	264.27	106.4	61.614246	63.892382	61.400107	61611.578	63884.524	61395.7	2398035	12292800000.0	0.103791	0.025043	-0.481128	0.471426	-0.739103	0.865107	0.726864	-0.039249	0.710158	0.702947	0.734352	0.497575	-0.461678	0.677633	-0.49809	0.541035	1.2157e+14	-2.07593e+14	1367249	5080250000.0	0.004563	0.001524	-0.353736	0.681849	-0.640276	0.747659	0.469194	0.026287	0.714458	0.699185	0.868704	0.329753	-0.369617	0.494634	-0.617101	0.611984	3.44401e+13	-1.9925e+14	1.86678794452	3.94460039616	6.81312529119	9.20138738289	17.0754918061	9.18580674786
428	0.3505376	0	-1	355	2.6919e+11	13253067	61610.4278776	63883.6301903	61397.2122192	160.13	369.01	133.87	144.54	23.98	0.06137	0.01715	8.75803	133.41	147.153377	131.18	0.03734	0.039636	-0.9146	0.2593	-0.3103	0.78076	0.693354	-0.029704	0.611102	0.790994	0.790848	0.498323	-0.355293	0.611292	-0.615002	0.498091	129.94	40	1.0	2.31609e+15	-3.95661e+15	-4.18746e+14	108204.0	13.0607	298.66	528.27	138.37	61.610433	63.883626	61.397228	61607.796	63876.332	61393.148	2362078	12112000000.0	0.103579	0.025261	-0.453799	0.481285	-0.749954	0.879565	0.740104	-0.047124	0.703363	0.709267	0.733544	0.506326	-0.453373	0.678006	-0.498914	0.539808	1.19771e+14	-2.06367e+14	1363564	5065170000.0	0.004522	0.001518	-0.353761	0.679329	-0.642934	0.752699	0.473979	0.034362	0.718142	0.695048	0.864674	0.327377	-0.381002	0.501156	-0.614082	0.609709	3.3972e+13	-1.98037e+14	1.88122841581	3.96644253151	6.79458096043	9.15727664604	16.9758096537	9.17488866484
427	0.3534483	0	-1	350	2.66963e+11	13140741	61606.6196334	63874.8056098	61394.1783034	160.19	369.27	133.32	144.21	24.54	0.06136	0.02832	8.18501	133.2	146.851846	130.89	0.035207	0.037593	-0.9074	0.2716	-0.3206	0.791014	0.70159	-0.028546	0.600415	0.799179	0.796568	0.496661	-0.344683	0.603874	-0.626761	0.492449	130.13	40	1.0	2.28667e+15	-3.92649e+15	-3.974e+14	107629.0	13.0801	248.41	595.84	173.74	61.606606	63.8748	61.394202	61603.967	63867.997	61390.49	2331438	11958300000.0	0.103548	0.025586	-0.432849	0.48914	-0.757221	0.891865	0.751322	-0.056074	0.69549	0.716344	0.732677	0.516066	-0.44369	0.678263	-0.499969	0.538508	1.16763e+14	-2.04577e+14	1359671	5049390000.0	0.004482	0.001509	-0.358204	0.676701	-0.643246	0.75308	0.47507	0.04113	0.722436	0.690214	0.860413	0.325569	-0.392039	0.507935	-0.609993	0.608202	3.38875e+13	-1.96931e+14	1.87997352218	3.96861190278	6.79182694145	9.17028063891	16.9778288745	9.1624531807
426	0.35637149	0	-1	349	2.64724e+11	13029924	61602.8291253	63865.9912611	61391.2016904	160.24	369.55	132.8	143.89	26.21	0.06807	0.0309	7.66047	132.63	146.537396	130.6	0.033098	0.035544	-0.8972	0.2903	-0.3328	0.802812	0.710741	-0.025347	0.588524	0.808083	0.802816	0.493658	-0.334347	0.595687	-0.640267	0.484989	130.33	40	1.0	2.2576e+15	-3.89587e+15	-3.76097e+14	108200.0	12.9607	109.81	313.72	-58.49	61.60282	63.865968	61.391184	61600.117	63859.648	61387.872	2303580	11819500000.0	0.103732	0.025835	-0.415068	0.496002	-0.762693	0.902343	0.760949	-0.06931	0.685599	0.724672	0.732006	0.528479	-0.429974	0.677764	-0.500663	0.538491	1.14619e+14	-2.02735e+14	1355421	5030870000.0	0.004424	0.001494	-0.366405	0.671649	-0.643921	0.75307	0.476125	0.044778	0.724317	0.688012	0.856724	0.326388	-0.399369	0.513829	-0.607319	0.605924	3.36519e+13	-1.95771e+14	1.87381561468	3.96377635585	6.78379769635	9.20171494325	16.8987749236	9.15008834015
425	0.35930741	0	-1	342	2.62774e+11	12934379	61598.8468023	63857.0758065	61388.2148352	160.2	369.83	132.43	143.61	26.1	0.10583	0.00766	7.13854	132.61	146.281641	130.36	0.031762	0.034257	-0.8829	0.311	-0.3518	0.813175	0.718462	-0.022578	0.577142	0.816332	0.808364	0.490991	-0.32477	0.58825	-0.65256	0.477626	130.52	40	1.0	2.23268e+15	-3.86758e+15	-3.57455e+14	107284.0	13.0368	198.46	607.75	116.84	61.598854	63.857079	61.388214	61596.23	63851.169	61385.178	2280155	11702200000.0	0.103771	0.025937	-0.401104	0.502208	-0.766096	0.90874	0.767315	-0.07884	0.674505	0.734048	0.731075	0.539716	-0.417416	0.677727	-0.503735	0.535665	1.12539e+14	-2.00342e+14	1352062	5017210000.0	0.004383	0.001484	-0.374172	0.665499	-0.645838	0.755193	0.477804	0.049062	0.727526	0.684324	0.853525	0.325301	-0.40703	0.518736	-0.604057	0.605002	3.31491e+13	-1.94275e+14	1.89666064407	3.96900399585	6.83744914748	9.26802893338	16.9566563191	9.13670637688
424	0.36225599	0	-1	341	2.6092e+11	12843270	61594.9523195	63848.0615332	61385.0678427	160.02	370.08	132.14	143.34	25.78	0.0694	0.02563	6.55697	132.67	146.050238	130.12	0.031272	0.033865	-0.8581	0.3437	-0.3814	0.825004	0.727293	-0.018918	0.565146	0.824774	0.812041	0.489942	-0.317089	0.583293	-0.663752	0.46819	130.71	40	1.0	2.20891e+15	-3.84045e+15	-3.40714e+14	106485.0	13.142	153.34	516.46	106.34	61.594957	63.848051	61.385091	61592.344	63842.644	61382.451	2257687	11589900000.0	0.104057	0.026118	-0.388412	0.508575	-0.768432	0.915154	0.773315	-0.087836	0.662188	0.744172	0.731128	0.55025	-0.403333	0.676563	-0.508658	0.532476	1.10006e+14	-1.97654e+14	1348770	5003680000.0	0.004445	0.001508	-0.378702	0.662881	-0.64589	0.768835	0.487946	0.064697	0.732621	0.677555	0.849588	0.315728	-0.422511	0.523463	-0.602978	0.602	3.27892e+13	-1.92848e+14	1.88724651667	3.987158834	6.87726523206	9.32127533146	17.0228463976	9.12299263456
423	0.36521739	0	-1	367	2.5886e+11	12742187	61591.2073159	63839.0661636	61381.9884315	159.74	370.24	131.86	143.04	25.92	0.05528	0.01716	6.03057	132.6	145.781486	129.9	0.031621	0.034405	-0.8203	0.3856	-0.4223	0.838842	0.738122	-0.017196	0.547483	0.83664	0.814496	0.492994	-0.305866	0.579915	-0.67618	0.4544	130.9	40	1.0	2.18411e+15	-3.81218e+15	-3.19039e+14	105631.0	13.2121	183.96	388.85	166.3	61.591192	63.839058	61.381989	61588.478	63834.164	61379.776	2232169	11462100000.0	0.104478	0.026337	-0.372444	0.515599	-0.771649	0.925176	0.782042	-0.099938	0.650426	0.752966	0.731784	0.560795	-0.387299	0.674169	-0.512303	0.532016	1.07603e+14	-1.94991e+14	1345809	4992790000.0	0.004697	0.001599	-0.376218	0.662024	-0.648217	0.814362	0.517834	0.107626	0.743005	0.660575	0.842227	0.284912	-0.457688	0.528271	-0.605614	0.595115	3.21204e+13	-1.91435e+14	1.90719742868	4.00819859876	6.88128053132	9.39825040783	16.9444288675	9.11004441897
422	0.36819169	0	-1	340	2.57235e+11	12660275	61587.4267935	63830.1077272	61379.0068697	159.57	370.44	131.63	142.82	25.8	0.03485	0.03485	5.71163	132.66	145.5936	129.73	0.031523	0.034426	-0.7912	0.4136	-0.4505	0.849669	0.746327	-0.017882	0.532579	0.846192	0.818368	0.494018	-0.293632	0.574416	-0.687245	0.444679	131.09	40	1.0	2.16463e+15	-3.79039e+15	-3.04886e+14	105210.0	13.3024	10.6	233.6	209.08	61.587442	63.830086	61.378984	61584.614	63825.555	61377.011	2210066	11351600000.0	0.104376	0.026487	-0.357708	0.521381	-0.77473	0.934519	0.790103	-0.110716	0.640128	0.760249	0.731359	0.570432	-0.373794	0.672946	-0.51463	0.531319	1.05036e+14	-1.92821e+14	1342803	4980900000.0	0.004686	0.001598	-0.38564	0.661355	-0.643344	0.817642	0.52038	0.105053	0.743915	0.659965	0.839581	0.289328	-0.459776	0.53298	-0.602395	0.594182	3.20929e+13	-1.90608e+14	1.89591079263	3.99064413814	6.90583606153	9.46989291082	16.9939379308	9.09552088422
