snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	MDM(5.0Rstar0.5)	Mgas(5.0Rstar0.5)	MlowresDM(5.0Rstar0.5)	Mstar(5.0Rstar0.5)	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	Vc(5.0Rstar0.5)	cAnalytic
340	0.66578251	0	-1	614	5.87318e+11	35025023	28042.999669	29402.8725823	28159.9934973	-111.68	-45.26	-126.42	202.17	31.27	0.07596	0.0163	7.12201	196.7	204.018298	205.54	0.011958	0.014959	-0.1053	0.4981	0.8607	0.911359	0.873208	0.131698	0.502104	0.854721	-0.280987	0.845775	-0.453554	0.950632	0.180433	-0.252471	142.34	43	1.0	1.24062e+16	-2.19698e+16	-9.75427e+14	529361.0	16.5355	348.87	-565.04	-735.71	28.042985	29.402867	28.159989	28049.592	29400.291	28159.222	5705035	31053300000.0	0.071031	0.019422	0.153076	0.950034	0.272034	0.956225	0.870474	0.507916	0.307111	0.804801	0.84118	-0.378105	-0.386591	0.185573	0.873338	-0.450382	6.95447e+14	-1.15236e+15	8209756	34903000000.0	0.004456	0.003418	0.049364	0.882829	0.467093	0.894734	0.840804	0.190353	0.184074	0.964304	0.861815	-0.501745	-0.074344	0.47015	0.845204	-0.254146	1.65055e+15	-5.24693e+15	16357927438.1	3103688151.32	0.0	30884642502.6	1.16383188035	2.70074490745	5.83742800034	8.99542479891	20.24125908	248.961808013	6.65683506178
339	0.67021281	0	-1	606	5.84494e+11	34865715	28046.4570038	29404.2761291	28164.2023254	-111.94	-45.13	-126.43	201.95	31.58	0.03805	0.02399	7.00515	196.35	203.911319	205.22	0.011463	0.014341	-0.09643	0.543	0.8342	0.912887	0.876879	0.160212	0.46012	0.873282	-0.271923	0.871051	-0.409058	0.948889	0.17193	-0.26467	142.54	43	1.0	1.23085e+16	-2.18194e+16	-9.73292e+14	526880.0	16.4609	-583.4	158.34	643.85	28.046476	29.404283	28.164216	28053.049	29402.023	28163.464	5673469	30900000000.0	0.071311	0.019598	0.151154	0.949708	0.274241	0.951979	0.867976	0.558052	0.274565	0.783066	0.806397	-0.402004	-0.433725	0.19571	0.873503	-0.445747	6.7596e+14	-1.13484e+15	8185841	34796400000.0	0.004439	0.003404	0.050899	0.88728	0.458413	0.893711	0.839922	0.285377	0.151281	0.946401	0.826071	-0.539525	-0.162851	0.48597	0.828268	-0.278937	1.64218e+15	-5.21423e+15	16249013221.6	2860463487.86	0.0	30747545862.4	1.16575138202	2.71373274222	5.90136703485	9.11570941749	20.2847477386	247.874134826	6.64220425101
338	0.6746667	0	-1	606	5.81762e+11	34710550	28049.8943877	29405.7244654	28168.3134563	-112.09	-44.93	-126.36	201.73	31.48	0.05023	0.0295	6.93579	196.46	203.814525	204.97	0.011105	0.013895	-0.08496	0.5881	0.8043	0.913486	0.879177	0.190522	0.419894	0.88735	-0.252403	0.894472	-0.36907	0.94868	0.153654	-0.276399	142.75	43	1.0	1.22202e+16	-2.168e+16	-9.64337e+14	527109.0	16.5228	225.89	647.05	60.12	28.049895	29.405746	28.168334	28056.503	29403.716	28167.679	5641891	30742000000.0	0.071673	0.01976	0.149494	0.949432	0.276097	0.946462	0.864482	0.595777	0.243891	0.765224	0.776201	-0.41959	-0.470592	0.206307	0.874335	-0.43929	6.55299e+14	-1.1145e+15	8162301	34693600000.0	0.004408	0.00338	0.050413	0.890187	0.452797	0.887044	0.836676	0.365425	0.115288	0.923674	0.788726	-0.565333	-0.241475	0.494344	0.816767	-0.297518	1.63082e+15	-5.18428e+15	16176601320.7	2690374039.93	0.0	30630467044.8	1.16784648562	2.72766749858	5.94642877125	9.22652436704	20.2360915707	247.085806616	6.62747007253
337	0.67914438	0	-1	614	5.79274e+11	34565612	28053.3567898	29407.1376145	28172.4725767	-112.36	-44.73	-126.33	201.54	31.87	0.04507	0.00942	6.89025	196.07	203.745902	205.06	0.010731	0.013424	-0.07286	0.6319	0.7716	0.91338	0.880876	0.219205	0.379628	0.898795	-0.223612	0.916227	-0.332455	0.949709	0.128106	-0.285731	142.95	43	1.0	1.21789e+16	-2.15863e+16	-9.56146e+14	526290.0	16.4213	-33.83	-800.08	-298.1	28.053356	29.407146	28.172477	28059.99	29405.374	28171.872	5610572	30582400000.0	0.072031	0.019675	0.147549	0.949374	0.277342	0.939878	0.860426	0.62116	0.216736	0.753118	0.753124	-0.430835	-0.497177	0.216713	0.876018	-0.430846	6.59807e+14	-1.10833e+15	8138792	34590500000.0	0.004377	0.003359	0.049724	0.892384	0.448529	0.877379	0.831541	0.427792	0.090972	0.899288	0.736932	-0.6112	-0.288731	0.523378	0.786231	-0.328506	1.62863e+15	-5.17004e+15	16047534269.5	2683523973.98	0.0	30469508116.2	1.162789031	2.71558342056	6.00297058926	9.24885999054	20.1294944807	247.208679156	6.61245722984
336	0.68364608	0	-1	585	5.76768e+11	34420416	28056.8429089	29408.613011	28176.5587197	-112.49	-44.55	-126.16	201.35	30.61	0.07978	0.01206	6.87778	196.88	203.674361	205.12	0.010385	0.012992	-0.05416	0.6734	0.7373	0.912389	0.882489	0.244639	0.343826	0.906607	-0.189859	0.933904	-0.302947	0.950845	0.098014	-0.293748	143.15	43	1.0	1.21338e+16	-2.14961e+16	-9.458e+14	526466.0	16.6967	156.51	238.76	-807.91	28.056841	29.408625	28.176561	28063.509	29407.002	28176.042	5582329	30437900000.0	0.072372	0.019553	0.14514	0.949187	0.279245	0.932556	0.856103	0.636537	0.193029	0.7467	0.736989	-0.437584	-0.515139	0.227307	0.878214	-0.420798	6.73675e+14	-1.11028e+15	8112994	34479900000.0	0.004336	0.003332	0.051887	0.894554	0.443938	0.86619	0.823536	0.475905	0.076648	0.876151	0.668425	-0.678962	-0.303675	0.571597	0.730161	-0.374355	1.61941e+15	-5.15208e+15	16027332040.7	2668487941.59	0.0	30419858999.3	1.16502340578	2.74572016201	5.94206327836	9.17679678495	20.0560207665	247.088912919	6.59746629042
335	0.68817198	0	-1	593	5.74329e+11	34277350	28060.3581902	29410.1875611	28180.4877092	-112.56	-44.32	-126.04	201.16	31.13	0.05432	0.02396	6.85385	196.35	203.610872	205.31	0.010074	0.012611	-0.03658	0.7171	0.696	0.91065	0.882769	0.266166	0.30716	0.913678	-0.140777	0.950094	-0.278392	0.953592	0.054527	-0.296124	143.36	43	1.0	1.21043e+16	-2.14327e+16	-9.37967e+14	530348.0	16.5497	-523.82	-277.4	480.82	28.060348	29.410184	28.180466	28067.032	29408.652	28180.2	5556017	30302500000.0	0.072567	0.01943	0.144229	0.948847	0.280868	0.924849	0.851528	0.644585	0.171795	0.744981	0.727106	-0.438894	-0.52791	0.236275	0.881963	-0.407817	6.92086e+14	-1.11885e+15	8084517	34356500000.0	0.004283	0.003298	0.05134	0.897142	0.438748	0.853611	0.813429	0.510045	0.064516	0.857724	0.584719	-0.757348	-0.290737	0.630839	0.649817	-0.424006	1.62705e+15	-5.156e+15	15819505933.7	3022836982.22	0.0	30316309230.4	1.16025527587	2.7149771431	5.90756692108	9.18369134803	20.0741254143	248.037107052	6.58239949543
334	0.69272238	0	-1	596	5.71749e+11	34129129	28063.8121985	29411.710736	28184.4775028	-112.63	-44.13	-126.03	200.96	31.1	0.04417	0.01466	6.89192	196.28	203.529823	205.06	0.009823	0.0123	-0.009432	0.7613	0.6483	0.908086	0.882829	0.281589	0.278339	0.918278	-0.082679	0.960482	-0.265778	0.955967	0.001082	-0.293474	143.56	43	1.0	1.20205e+16	-2.13041e+16	-9.27112e+14	528733.0	16.5542	-154.91	-332.12	-750.89	28.063806	29.411702	28.184488	28070.555	29410.293	28184.343	5528914	30169000000.0	0.072793	0.01959	0.143445	0.948641	0.281963	0.917136	0.847186	0.649234	0.152468	0.74515	0.721604	-0.433104	-0.5401	0.240379	0.888355	-0.391208	6.81481e+14	-1.1103e+15	8057726	34239800000.0	0.004251	0.003274	0.050098	0.898727	0.435638	0.839732	0.802387	0.528484	0.05082	0.847421	-0.489523	0.833786	0.255283	0.693593	0.549744	-0.46552	1.61181e+15	-5.1234e+15	15831039480.0	2807636706.27	0.0	30144439067.2	1.16295521168	2.73915110963	6.00314678321	9.07761692105	20.1990131163	247.133286624	6.56749638302
333	0.69729728	0	-1	557	5.68996e+11	33972837	28067.0505986	29413.2350095	28188.3560772	-112.94	-43.95	-126.22	200.73	32.21	0.0539	0.02224	7.14111	195.37	203.428048	204.95	0.009608	0.01204	0.02751	0.8079	0.5887	0.90549	0.883809	0.2975	0.253898	0.920342	-0.016085	0.965186	-0.26107	0.954586	-0.062865	-0.291227	143.77	43	1.0	1.19499e+16	-2.11933e+16	-9.13622e+14	531888.0	16.3005	388.53	-293.16	37.52	28.067057	29.413256	28.188359	28074.075	29411.953	28188.453	5508658	30072700000.0	0.072907	0.01977	0.143883	0.948481	0.28228	0.909239	0.842726	0.654279	0.134678	0.744164	0.718012	-0.419576	-0.555351	0.23744	0.897673	-0.371221	6.69145e+14	-1.10202e+15	8022494	34073100000.0	0.004148	0.003198	0.054715	0.898576	0.435394	0.829591	0.791803	0.546294	0.046997	0.836274	-0.413906	0.883148	0.220752	0.728179	0.466734	-0.501911	1.61186e+15	-5.10951e+15	15688166749.2	2870485091.92	0.0	30045936751.3	1.15357916908	2.72678363748	5.88315694594	8.9930004953	20.3876484903	248.015599113	6.55279555358
332	0.70189703	0	-1	586	5.6622e+11	33814767	28070.4199838	29414.7141855	28192.2504027	-113.25	-43.98	-126.28	200.5	31.38	0.04601	0.01963	7.26855	195.89	203.323713	204.74	0.009528	0.011944	0.0794	0.844	0.5304	0.902758	0.883633	0.309685	0.237758	0.920634	0.091095	0.95636	-0.277627	0.946465	-0.169842	-0.274512	143.97	43	1.0	1.18673e+16	-2.10621e+16	-9.01203e+14	533078.0	16.4952	-486.48	-370.93	-648.18	28.070412	29.414722	28.192266	28077.596	29413.601	28192.572	5476278	29899200000.0	0.073127	0.019682	0.143049	0.948201	0.283639	0.901549	0.838534	0.656136	0.118851	0.745225	0.718358	-0.400897	-0.568545	0.231186	0.908381	-0.34842	6.66353e+14	-1.09027e+15	7998022	33970200000.0	0.004117	0.003178	0.061975	0.899666	0.432158	0.815599	0.779313	0.555739	0.038675	0.830457	-0.334694	0.924798	0.180907	0.761008	0.378486	-0.526891	1.60414e+15	-5.09022e+15	15636080562.7	3236939999.92	0.0	29988989299.7	1.15334937859	2.72283724143	5.83644851224	9.08733879796	20.4928731099	249.033038127	6.53812377231
331	0.70652169	0	-1	610	5.63507e+11	33661246	28073.9059183	29416.277545	28196.0161967	-113.48	-44.04	-126.23	200.28	30.81	0.03887	0.01331	7.32912	196.2	203.225347	204.1	0.009571	0.012	0.1314	0.8705	0.4743	0.901046	0.882841	0.316436	0.22309	0.922008	0.211547	0.930881	-0.29784	0.924725	-0.289296	-0.247371	144.17	43	1.0	1.17372e+16	-2.08839e+16	-8.96734e+14	532073.0	16.6213	254.12	1.8	-776.56	28.073895	29.416274	28.196023	28081.13	29415.205	28196.636	5443628	29722400000.0	0.073453	0.019737	0.141716	0.948069	0.284747	0.894077	0.834264	0.654076	0.103532	0.74931	0.722823	-0.377525	-0.578793	0.222959	0.920194	-0.321766	6.46495e+14	-1.06656e+15	7976322	33882900000.0	0.004072	0.003143	0.068332	0.904895	0.420115	0.805404	0.767726	0.557212	0.034483	0.829654	-0.262242	0.955311	0.136421	0.787873	0.293586	-0.541354	1.58957e+15	-5.05519e+15	15490886304.4	2687377019.66	0.0	29916304358.3	1.16029598062	2.71646708011	5.86091198251	9.24419065267	20.5208161977	246.663353225	6.52338203691
330	0.71117169	0	-1	597	5.61128e+11	33526806	28077.6631118	29417.8358833	28199.94148	-113.62	-43.98	-126.28	200.09	31.37	0.04668	0.02692	7.25185	195.67	203.166265	203.4	0.009491	0.011897	0.1601	0.8923	0.4221	0.899615	0.880694	0.320174	0.19802	0.926432	0.32405	0.896031	-0.303513	0.890214	-0.397387	-0.222717	144.37	43	1.0	1.16077e+16	-2.07045e+16	-8.91088e+14	530898.0	16.4728	176.19	297.42	-471.51	28.077684	29.417821	28.19995	28084.783	29416.767	28200.808	5417450	29567500000.0	0.073608	0.019929	0.140596	0.947357	0.287659	0.88765	0.83073	0.647189	0.088904	0.757128	0.732868	-0.346	-0.585823	0.209884	0.934013	-0.289083	6.05072e+14	-1.0295e+15	7954784	33801300000.0	0.004033	0.003108	0.065603	0.911593	0.405825	0.79569	0.755839	0.556857	0.032011	0.829991	-0.202175	0.974428	0.098061	0.805628	0.222409	-0.549089	1.5844e+15	-5.02211e+15	15312869598.6	2338803757.65	0.0	29765359540.9	1.15849849926	2.73392517853	5.95465901893	9.24524771278	20.5414590667	245.443394706	6.50825426004
329	0.71584702	0	-1	601	5.58949e+11	33400948	28081.3641488	29419.3332701	28203.9940199	-113.84	-43.82	-126.24	199.93	31.26	0.05264	1.7417	7.24231	195.61	203.129618	203.37	0.009391	0.011805	0.1846	0.9129	0.364	0.89753	0.877213	0.320608	0.174133	0.931069	0.409794	0.860706	-0.302083	0.853979	-0.478397	-0.20459	144.58	43	1.0	1.15586e+16	-2.06694e+16	-8.90343e+14	536389.0	16.4639	544.7	38.09	-395.44	28.083045	29.419346	28.204451	28088.456	29418.311	28205.05	5391206	29414300000.0	0.073798	0.020495	0.140023	0.9469	0.289437	0.881955	0.827111	0.638545	0.075726	0.76585	0.745623	-0.307267	-0.591298	0.190543	0.948606	-0.252667	5.92737e+14	-1.03743e+15	7935524	33759800000.0	0.004015	0.003108	0.059345	0.9154	0.398146	0.786015	0.743736	0.553534	0.030683	0.832261	-0.151308	0.986395	0.064269	0.818966	0.161503	-0.550646	1.60572e+15	-5.05906e+15	15092052816.3	2464239925.5	0.0	29642479289.0	1.1451913132	2.68949155333	5.98378879588	9.17610217192	20.5040792643	246.632733237	6.49289592471
328	0.72054791	0	-1	567	5.56445e+11	33258378	28085.0269614	29420.7404475	28208.0946671	-114.01	-43.66	-126.19	199.73	31.87	0.05068	0.01102	7.29234	195.08	203.054682	203.46	0.009309	0.011718	0.2104	0.9295	0.3029	0.89388	0.873296	0.317323	0.147137	0.936834	0.485795	0.823202	-0.293838	-0.814438	0.548351	0.189742	144.78	43	1.0	1.15175e+16	-2.06059e+16	-8.86749e+14	542242.0	16.3206	-209.96	476.75	-518.78	28.085028	29.420747	28.208104	28092.153	29419.85	28209.362	5381556	29375300000.0	0.0738	0.020761	0.139121	0.94647	0.291273	0.876629	0.823354	0.62754	0.065852	0.775794	0.760213	-0.266997	-0.592274	0.168133	0.961445	-0.217613	6.0654e+14	-1.06043e+15	7895082	33578500000.0	0.003975	0.003082	0.055177	0.919319	0.389627	0.77533	0.731833	0.549794	0.024741	0.834934	-0.128601	0.990151	0.055342	0.825341	0.1378	-0.547561	1.61406e+15	-5.06126e+15	14962689399.9	2844751971.18	0.0	29539097260.9	1.13788732755	2.70236110007	5.8572610023	9.14070064649	20.54876956	248.149256434	6.47791751439
327	0.72527468	0	-1	572	5.54054e+11	33121567	28088.6739151	29422.1413779	28212.1793436	-114.13	-43.63	-126.11	199.54	32.11	0.06526	0.02814	7.3872	194.85	202.99313	203.36	0.009335	0.011755	0.2322	0.9384	0.2559	0.890557	0.869243	0.316785	0.127568	0.939879	0.556343	0.777562	-0.293052	-0.768199	0.61573	0.175348	144.98	43	1.0	1.14565e+16	-2.05064e+16	-8.89681e+14	540309.0	16.2661	-648.02	-498.08	-145.83	28.08867	29.422132	28.212206	28095.864	29421.355	28213.682	5371822	29313100000.0	0.073919	0.020781	0.138421	0.94582	0.293709	0.871448	0.819433	0.613253	0.060264	0.787584	0.776197	-0.230803	-0.586726	0.146418	0.971132	-0.188318	6.23613e+14	-1.0747e+15	7855899	33421000000.0	0.003927	0.003046	0.0466	0.920642	0.387617	0.766341	0.720256	0.545078	0.024152	0.838038	-0.11048	0.992937	0.043243	0.831074	0.116157	-0.543896	1.5985e+15	-5.03345e+15	15055797471.6	4040544290.72	0.0	29505020133.1	1.14132315858	2.70728458639	5.75396739339	9.2786819578	20.5109002736	251.381975735	6.46280949417
326	0.7300275	0	-1	603	5.51782e+11	32988781	28092.2692945	29423.5650683	28216.1717872	-114.15	-43.53	-126.14	199.36	32.02	0.0698	0.02771	7.54501	194.72	202.94632	203.01	0.009316	0.011725	0.242	0.9455	0.2178	0.88744	0.865121	0.317406	0.115664	0.94121	0.605646	0.739008	-0.295059	-0.72969	0.663693	0.164514	145.18	43	1.0	1.13701e+16	-2.03704e+16	-8.89237e+14	541850.0	16.2408	-711.55	-628.22	-280.65	28.092272	29.42359	28.216159	28099.559	29422.812	28217.967	5376950	29366600000.0	0.073717	0.021102	0.138906	0.944699	0.297066	0.866549	0.815124	0.598362	0.055903	0.799273	0.791412	-0.196892	-0.578706	0.125019	0.97883	-0.162055	6.22198e+14	-1.08778e+15	7801159	33149700000.0	0.003843	0.002973	0.034189	0.921722	0.386341	0.757272	0.708594	0.54036	0.028796	0.840941	-0.086516	0.996019	0.021486	0.836974	0.084365	-0.5407	1.58253e+15	-4.98225e+15	14851750021.1	3582027217.97	0.0	29096567157.5	1.14261569478	2.69120285679	5.97763764294	9.41350333163	20.4682049289	248.79806447	6.44756470394
325	0.7348066	0	-1	579	5.49677e+11	32863398	28095.9043606	29424.952476	28220.251397	-114.27	-43.36	-126.14	199.2	33.08	0.03551	0.01007	7.68521	193.75	202.920377	202.56	0.009285	0.011656	0.2502	0.9512	0.1806	0.88468	0.860773	0.312741	0.103448	0.944188	0.6467	0.704873	-0.291433	-0.695681	0.701749	0.153543	145.38	43	1.0	1.12766e+16	-2.01952e+16	-8.94773e+14	542207.0	15.9483	572.9	-131.49	31.81	28.0959	29.424949	28.22026	28103.29	29424.263	28222.26	5360507	29295300000.0	0.073794	0.020998	0.139321	0.943674	0.300114	0.861756	0.810607	0.581547	0.052072	0.811844	0.806889	-0.164004	-0.567479	0.103596	0.985084	-0.137392	6.00632e+14	-1.05878e+15	7768103	32989700000.0	0.003812	0.002937	0.025444	0.920543	0.389811	0.747703	0.695127	0.536189	0.030123	0.843561	-0.062237	0.998054	0.003919	0.841801	0.054602	-0.53702	1.56658e+15	-4.92519e+15	14866543584.7	2947230074.1	0.0	28925359692.2	1.14425595448	2.7473042498	6.01199194751	9.36125203217	20.5409138417	246.881971104	6.43212679969
324	0.73961222	0	-1	575	5.47559e+11	32737229	28099.5404402	29426.3382517	28224.4206561	-114.44	-43.2	-125.98	199.04	32.26	0.07816	0.02209	7.82577	194.02	202.892587	202.89	0.009322	0.0117	0.2584	0.9553	0.1438	0.882467	0.856714	0.305595	0.092404	0.947667	0.670667	0.6856	-0.283122	-0.675882	0.72209	0.147543	145.58	43	1.0	1.12694e+16	-2.01465e+16	-8.99935e+14	536051.0	16.0386	49.57	-342.0	575.01	28.099548	29.426331	28.22444	28107.042	29425.72	28226.564	5343922	29183500000.0	0.073998	0.02067	0.138597	0.942829	0.303091	0.857559	0.805828	0.563629	0.048517	0.824602	0.822336	-0.127244	-0.554593	0.078018	0.990684	-0.111616	6.44077e+14	-1.08375e+15	7734949	32871100000.0	0.003801	0.002933	0.022749	0.91938	0.392712	0.740374	0.682887	0.526894	0.031952	0.849331	-0.043533	0.998996	-0.010576	0.848816	0.031401	-0.527755	1.56994e+15	-4.92429e+15	14825299425.6	3189104476.12	0.0	28847415916.8	1.13997150369	2.70824952468	5.95201498853	9.37658117154	20.7358987606	248.012693136	6.41670568453
323	0.74444437	0	-1	551	5.45545e+11	32615278	28103.1079349	29427.7159298	28228.5321049	-114.57	-42.94	-125.88	198.89	32.91	0.09263	0.02434	8.04379	193.29	202.87807	202.29	0.009258	0.011618	0.2719	0.9562	0.1081	0.88059	0.852708	0.301009	0.083476	0.949961	0.697508	0.660026	-0.279014	-0.65029	0.746591	0.140448	145.79	43	1.0	1.11619e+16	-2.00008e+16	-9.0652e+14	535136.0	15.817	-285.88	703.09	254.47	28.103131	29.42771	28.228528	28110.787	29427.144	28230.859	5349555	29222900000.0	0.073762	0.020899	0.138448	0.941831	0.306246	0.853936	0.80066	0.546882	0.046007	0.835944	0.835958	-0.08458	-0.542236	0.045757	0.995354	-0.084715	6.46697e+14	-1.09732e+15	7679880	32608300000.0	0.003717	0.00286	0.019559	0.923046	0.384193	0.733278	0.672919	0.519205	0.03593	0.853894	-0.030518	0.999258	-0.02349	0.854105	0.013863	-0.519916	1.53951e+15	-4.86138e+15	14689539460.1	3599461845.09	0.0	28595398420.5	1.14634700068	2.74543544443	6.01961984233	9.53552238865	20.9224405641	247.72497819	6.40116555271
322	0.74930358	0	-1	585	5.4335e+11	32485438	28106.9935405	29429.0226697	28232.6792202	-114.67	-42.83	-125.67	198.71	33.16	0.06755	0.00957	7.99685	192.93	202.841094	201.89	0.009055	0.011359	0.2904	0.9529	0.08683	0.879644	0.849527	0.297238	0.073257	0.951989	0.722332	0.634785	-0.27438	-0.624409	0.769208	0.135766	145.99	43	1.0	1.10729e+16	-1.98683e+16	-9.13675e+14	534041.0	15.7185	-259.75	674.46	-109.52	28.106988	29.429029	28.232684	28114.593	29428.518	28235.116	5357782	29280900000.0	0.07346	0.021075	0.137423	0.940586	0.310505	0.850664	0.795554	0.528065	0.044067	0.84806	0.849085	-0.044104	-0.526412	0.014206	0.998055	-0.060706	6.48517e+14	-1.10851e+15	7621438	32321800000.0	0.003591	0.002755	0.009237	0.923341	0.383871	0.726917	0.662861	0.507823	0.038028	0.860622	-0.015965	0.999269	-0.034734	0.861313	-0.003899	-0.508059	1.52244e+15	-4.81209e+15	14449360150.4	3535495786.96	0.0	28309689885.0	1.14145459773	2.73675121556	6.02930860752	9.57649079805	20.959229317	247.032043872	6.3858384043
321	0.75418991	0	-1	590	5.41236e+11	32361187	28110.8585774	29430.3287197	28236.8503642	-114.76	-42.8	-125.35	198.55	33.32	0.04722	0.03087	7.9431	192.59	202.812694	201.44	0.00878	0.010999	0.31	0.9475	0.0783	0.87965	0.846974	0.291723	0.061948	0.954495	0.740697	0.616761	-0.266408	-0.605199	0.784709	0.134038	146.19	43	1.0	1.09814e+16	-1.97163e+16	-9.2362e+14	534875.0	15.6207	-574.26	-555.58	-29.1	28.110836	29.430322	28.23683	28118.391	29429.874	28239.331	5360480	29307300000.0	0.073168	0.02111	0.134516	0.939876	0.313909	0.847548	0.792139	0.509072	0.043794	0.859609	0.860596	-0.008721	-0.509213	-0.014804	0.999003	-0.042128	6.36092e+14	-1.09934e+15	7571503	32084000000.0	0.003477	0.002658	-0.000331	0.920985	0.389599	0.719972	0.655199	0.499861	0.040778	0.865145	-0.001819	0.998938	-0.046033	0.866104	-0.021436	-0.499404	1.50619e+15	-4.75873e+15	14313205031.2	3363714982.62	0.0	28084861847.3	1.14131503214	2.73738889131	6.02449658734	9.5393392433	21.0052503321	245.964315977	6.37041881548
320	0.7591036	0	-1	580	5.39406e+11	32250216	28114.8505891	29431.5934404	28241.0177591	-114.85	-42.71	-125.22	198.42	33.63	0.04058	0.02	7.8083	192.23	202.819562	201.11	0.008685	0.010854	0.3167	0.9466	0.06005	0.877412	0.842954	0.28324	0.055402	0.957447	0.752314	0.606337	-0.257641	-0.59481	0.793275	0.13006	146.39	43	1.0	1.09086e+16	-1.95718e+16	-9.47038e+14	534126.0	15.5073	-167.61	-566.49	456.68	28.114838	29.431599	28.241032	28122.213	29431.244	28243.595	5358998	29312700000.0	0.072736	0.020818	0.133312	0.939483	0.315594	0.844489	0.790733	0.488405	0.045755	0.871417	0.871546	0.023884	-0.489732	-0.04322	0.998667	-0.028212	6.25811e+14	-1.08021e+15	7527692	31870600000.0	0.003381	0.002575	-0.009543	0.917841	0.396834	0.713195	0.645931	0.490835	0.043012	0.87019	-0.000705	0.9988	-0.048971	0.871252	-0.023423	-0.490276	1.49266e+15	-4.71163e+15	14183495855.4	3576001691.54	0.0	27900233861.2	1.14067545274	2.73307960776	6.00828857975	9.53769536643	21.1651361275	246.102736745	6.35466911498
319	0.76404488	0	-1	578	5.37569e+11	32141023	28118.8551454	29432.854892	28245.2695657	-114.91	-42.66	-125.25	198.28	32.36	0.04768	0.0251	7.67858	192.99	202.825411	200.76	0.008591	0.010708	0.3328	0.942	0.04396	0.875589	0.839468	0.275276	0.052159	0.959949	0.75608	0.60498	-0.249686	-0.593773	0.794531	0.1271	146.59	43	1.0	1.08334e+16	-1.94211e+16	-9.75749e+14	531872.0	15.7394	-539.12	-514.32	-322.73	28.11884	29.432874	28.245263	28126.077	29432.61	28247.866	5354550	29303100000.0	0.072258	0.02058	0.133076	0.938373	0.318977	0.841775	0.790135	0.466528	0.048297	0.883187	0.8816	0.055497	-0.468724	-0.071652	0.99729	-0.016688	6.11343e+14	-1.0598e+15	7489445	31684700000.0	0.00332	0.002517	-0.01818	0.914538	0.40409	0.705848	0.637551	0.481318	0.044278	0.875427	0.004129	0.998598	-0.052778	0.876537	-0.029018	-0.48046	1.48205e+15	-4.66119e+15	14088288530.0	3316733632.26	0.0	27748167248.3	1.14304851135	2.73656306453	6.03000378411	9.78180137067	21.2291526813	244.822769293	6.33892979649
318	0.76901412	0	-1	583	5.35467e+11	32021191	28122.7684034	29434.1892055	28249.5941703	-114.93	-42.53	-125.22	198.12	32.01	0.04724	0.01596	7.62913	193.16	202.798548	200.06	0.008491	0.010543	0.3564	0.9337	0.03419	0.874954	0.837338	0.267966	0.051949	0.962027	0.758631	0.604131	-0.243934	-0.593862	0.79519	0.122477	146.79	43	1.0	1.07156e+16	-1.92028e+16	-1.01826e+15	531600.0	15.802	256.43	-484.27	-405.06	28.122772	29.434183	28.249608	28129.962	29433.992	28252.127	5338321	29236300000.0	0.071871	0.020096	0.131997	0.937254	0.322694	0.839572	0.789285	0.444336	0.050272	0.894448	0.88992	0.090011	-0.447146	-0.102989	0.994671	-0.004743	5.77805e+14	-1.0082e+15	7462611	31546500000.0	0.003285	0.002479	-0.024661	0.911544	0.410462	0.698255	0.629864	0.473194	0.044277	0.879845	0.010553	0.99838	-0.055918	0.880895	-0.035745	-0.47196	1.45345e+15	-4.58666e+15	13852455910.2	2583842299.04	0.0	27435969476.7	1.14908946206	2.79426656001	6.32446643031	10.0316943213	21.1165546204	241.028765487	6.32350246691
