snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic	sRstar0.5
600	0.0	0	-1	70	49057200000.0	2305582	32747.919778	26226.7029274	28782.0372055	150.38	-151.45	-24.75	74.39	12.31	55.04787	18.49737	1.25475	67.29	75.31387	64.17	0.048141	0.054115	-0.4327	-0.8721	-0.2285	0.962947	0.900864	-0.37529	0.066297	0.924533	0.889226	-0.255756	0.379298	0.261602	0.964465	0.03703	102.5	35	0.99995	1.0099e+14	-1.8888e+14	-9.06941e+12	18765.7	12.2832	136.71	-124.57	90.26	32.754614	26.212008	28.791058	32747.192	26227.224	28782.917	354706	1883750000.0	0.0262	0.00844	-0.282015	-0.721698	-0.632155	0.966755	0.895075	0.294509	-0.576161	0.762432	-0.942051	-0.040923	0.332965	0.160641	0.816311	0.554825	3.31295e+12	-1.05312e+13	194353	704228000.0	0.005382	0.001362	-0.461978	-0.680937	-0.568243	0.673561	0.471091	0.865099	-0.432392	-0.254246	-0.039509	-0.564032	0.824807	0.500042	0.703495	0.505027	1.10587e+12	-5.55973e+12	2.52980260989	4.28753653047	6.13117278539	7.43363594379	9.74846874302	14.64628978	2.52980260989
599	0.0001593	0	-1	70	49057200000.0	2305629	32747.6647608	26226.9440835	28782.0745561	150.38	-151.46	-24.75	74.39	12.3	1.40437	18.4561	1.25131	67.28	75.318415	64.16	0.048145	0.054111	-0.433	-0.872	-0.2284	0.962748	0.900673	-0.374393	0.06597	0.92492	0.889583	-0.255927	0.378343	0.261671	0.964443	0.037132	102.52	35	0.999945	1.00952e+14	-1.88825e+14	-9.07505e+12	18756.5	12.2742	136.83	-124.9	90.45	32.754395	26.212206	28.790914	32746.95	26227.466	28782.959	354755	1884010000.0	0.026203	0.008424	-0.282067	-0.721888	-0.631915	0.967012	0.895407	0.295226	-0.574915	0.763095	-0.94197	-0.041565	0.333114	0.159794	0.817157	0.553824	3.33065e+12	-1.05203e+13	194320	704053000.0	0.005374	0.00136	-0.462445	-0.682084	-0.566485	0.67345	0.47091	0.865087	-0.432163	-0.254673	-0.038581	-0.56352	0.825201	0.500135	0.704045	0.504168	1.1019e+12	-5.5534e+12	2.53646054133	4.29383358231	6.1295770278	7.43665113141	9.75802453581	14.6441209673	2.53517095596
598	0.0003186	0	-1	67	49057200000.0	2305603	32747.4827526	26227.1629771	28782.0957037	150.38	-151.46	-24.75	74.4	12.36	20.60606	18.37696	1.30052	67.25	75.320653	64.14	0.048144	0.054111	-0.4332	-0.8719	-0.2284	0.962761	0.900605	-0.375041	0.065466	0.924694	0.889427	-0.255731	0.378842	0.261274	0.964529	0.037683	102.53	35	0.999945	1.00909e+14	-1.8879e+14	-9.0491e+12	18749.5	12.2526	136.95	-125.22	90.65	32.754175	26.212408	28.790769	32746.718	26227.703	28782.998	354819	1884300000.0	0.026193	0.008416	-0.281996	-0.721875	-0.63196	0.966756	0.896005	0.298078	-0.574516	0.762286	-0.940999	-0.04282	0.335689	0.160217	0.817372	0.553383	3.33236e+12	-1.05139e+13	194307	704034000.0	0.005371	0.001359	-0.463336	-0.681487	-0.566476	0.674531	0.471579	0.86507	-0.43117	-0.256411	-0.036705	-0.564167	0.824845	0.500307	0.704137	0.50387	1.10005e+12	-5.55032e+12	2.54176941616	4.29208130113	6.12124543499	7.43249879977	9.76025494922	14.6420404018	2.54277306644
597	0.0004779	0	-1	66	49057200000.0	2305651	32747.2496964	26227.3860064	28782.1413214	150.39	-151.47	-24.75	74.4	12.08	24.08012	18.31377	1.30969	67.34	75.325056	64.13	0.048141	0.054105	-0.4335	-0.8717	-0.2283	0.962626	0.900404	-0.375159	0.065416	0.924649	0.889424	-0.255583	0.378949	0.261114	0.964571	0.037702	102.55	35	0.999945	1.00865e+14	-1.88747e+14	-9.05255e+12	18741.0	12.3108	137.08	-125.55	90.84	32.753959	26.212607	28.790624	32746.479	26227.942	28783.043	354868	1884510000.0	0.026186	0.008407	-0.282043	-0.721881	-0.631933	0.966871	0.896617	0.299207	-0.573459	0.76264	-0.940724	-0.043491	0.336372	0.159728	0.818079	0.55248	3.33295e+12	-1.05047e+13	194283	703958000.0	0.005354	0.001354	-0.463724	-0.682179	-0.565325	0.674467	0.471642	0.865088	-0.430325	-0.257767	-0.034801	-0.564117	0.824961	0.500412	0.704693	0.502986	1.09706e+12	-5.54601e+12	2.54594535493	4.2946215868	6.11621898161	7.4288992147	9.76448369683	14.6398853105	2.55143928123
596	0.0006373	0	-1	67	49057200000.0	2305673	32747.0314358	26227.6195325	28782.1826686	150.39	-151.47	-24.75	74.41	13.2	47.42	18.25613	1.32519	66.98	75.328752	64.11	0.048147	0.054108	-0.4338	-0.8716	-0.2284	0.962495	0.900284	-0.374254	0.064968	0.925047	0.890081	-0.254703	0.377996	0.26017	0.964834	0.037497	102.56	35	0.999945	1.00818e+14	-1.88697e+14	-9.0775e+12	18707.9	12.0451	137.2	-125.88	91.03	32.753739	26.212806	28.79048	32746.241	26228.182	28783.086	354885	1884570000.0	0.026184	0.008403	-0.281988	-0.721735	-0.632124	0.96688	0.897003	0.302526	-0.572657	0.761933	-0.939922	-0.046568	0.338197	0.158189	0.818471	0.552341	3.32812e+12	-1.04945e+13	194263	703902000.0	0.005345	0.001351	-0.464078	-0.681791	-0.565502	0.674668	0.471826	0.864957	-0.429809	-0.259063	-0.033481	-0.564492	0.824759	0.500728	0.704707	0.502652	1.09406e+12	-5.54146e+12	2.54980757537	4.30074965512	6.11189268904	7.42955352584	9.77160353944	14.6377350647	2.55858854844
595	0.0007968	0	-1	69	49057200000.0	2305764	32746.7805881	26227.8812945	28782.2076102	150.39	-151.47	-24.76	74.41	13.1	1.89304	18.23901	1.32382	67.0	75.33329	64.1	0.048152	0.054102	-0.4339	-0.8715	-0.2284	0.962338	0.900099	-0.373452	0.064403	0.925411	0.890341	-0.255185	0.377059	0.260434	0.964745	0.037958	102.57	35	0.999945	1.00786e+14	-1.8864e+14	-9.08874e+12	18691.7	12.0563	137.32	-126.19	91.23	32.75352	26.213008	28.790333	32745.999	26228.426	28783.127	354916	1884690000.0	0.026184	0.008394	-0.281487	-0.721789	-0.632286	0.966703	0.89714	0.303204	-0.571731	0.762359	-0.939952	-0.047872	0.337934	0.156711	0.819043	0.551915	3.33012e+12	-1.04827e+13	194252	703900000.0	0.005357	0.001354	-0.465071	-0.681933	-0.564514	0.674888	0.471664	0.864761	-0.430256	-0.258973	-0.033702	-0.564256	0.824912	0.501051	0.704624	0.502447	1.09142e+12	-5.53609e+12	2.55753167959	4.31079295205	6.11213181243	7.43169299315	9.76785006337	14.6355435704	2.56349806841
594	0.0009563	0	-1	74	49057200000.0	2305790	32746.5670962	26228.1147532	28782.2540642	150.4	-151.48	-24.76	74.42	13.09	3.3207	18.18078	1.33847	67.0	75.336331	64.09	0.048159	0.054107	-0.4341	-0.8714	-0.2283	0.96225	0.89996	-0.372678	0.063978	0.925753	0.890653	-0.255368	0.376197	0.260476	0.964725	0.038188	102.59	35	0.999945	1.00736e+14	-1.88594e+14	-9.0935e+12	18674.0	12.0496	137.45	-126.53	91.41	32.753304	26.213208	28.790189	32745.763	26228.666	28783.171	354983	1885000000.0	0.026186	0.008391	-0.28117	-0.721862	-0.632344	0.966651	0.897344	0.306077	-0.57013	0.762409	-0.939144	-0.049624	0.33992	0.155964	0.820054	0.550624	3.32745e+12	-1.04744e+13	194225	703806000.0	0.005346	0.001351	-0.465063	-0.681254	-0.56534	0.675002	0.47189	0.864593	-0.429692	-0.26047	-0.032343	-0.564891	0.824532	0.501431	0.70446	0.502298	1.08828e+12	-5.53154e+12	2.56296088944	4.31356836616	6.10624139112	7.43563075275	9.78079053797	14.6334129954	2.56623126346
593	0.0011159	0	-1	80	49057200000.0	2305899	32746.2910794	26228.3826868	28782.2815335	150.4	-151.48	-24.76	74.42	13.15	2.39562	18.17802	1.32082	66.97	75.341469	64.07	0.048169	0.054109	-0.4343	-0.8713	-0.2283	0.961996	0.899741	-0.37173	0.063369	0.926176	0.891127	-0.255286	0.375129	0.260212	0.964787	0.038427	102.6	35	0.999945	1.00688e+14	-1.88529e+14	-9.08803e+12	18658.5	12.028	137.58	-126.87	91.59	32.753081	26.213412	28.790042	32745.517	26228.91	28783.213	355036	1885240000.0	0.026188	0.008387	-0.280967	-0.721544	-0.632797	0.966494	0.897609	0.305852	-0.569139	0.76324	-0.939466	-0.050352	0.338923	0.154464	0.820698	0.550087	3.32289e+12	-1.04623e+13	194204	703749000.0	0.005358	0.001353	-0.466324	-0.682009	-0.563388	0.674873	0.471402	0.864384	-0.430534	-0.25977	-0.03307	-0.564169	0.824997	0.501743	0.704523	0.501897	1.08514e+12	-5.52493e+12	2.57118035645	4.32783814948	6.11514716633	7.43789419683	9.78363603512	14.6312152617	2.56857891743
592	0.0012755	0	-1	74	49055900000.0	2305864	32746.0942645	26228.5853893	28782.3140887	150.4	-151.49	-24.76	74.43	13.14	10.33314	18.09569	1.36227	66.97	75.344208	64.06	0.048165	0.054107	-0.4347	-0.8711	-0.2284	0.961949	0.899614	-0.372611	0.062895	0.925854	0.891022	-0.254539	0.375885	0.259307	0.965015	0.038803	102.62	35	0.999945	1.00641e+14	-1.88491e+14	-9.10635e+12	18629.0	12.0235	137.71	-127.21	91.77	32.752861	26.213613	28.789896	32745.283	26229.147	28783.253	355106	1885570000.0	0.026177	0.008381	-0.281006	-0.72106	-0.633331	0.9666	0.898112	0.306689	-0.569101	0.762932	-0.939403	-0.051986	0.33885	0.153178	0.820623	0.550559	3.31975e+12	-1.04558e+13	194193	703747000.0	0.005345	0.00135	-0.466838	-0.682418	-0.562466	0.675212	0.471722	0.864546	-0.429023	-0.261723	-0.030361	-0.564424	0.824927	0.501635	0.705241	0.500996	1.08229e+12	-5.52218e+12	2.57401389658	4.32617352962	6.10617497967	7.43535965112	9.78854666707	14.6291446554	2.57255864997
591	0.0014352	0	-1	77	49055900000.0	2305912	32745.8666716	26228.8410205	28782.3559555	150.4	-151.49	-24.76	74.43	13.14	2.13364	18.06362	1.36531	66.96	75.347996	64.04	0.048167	0.0541	-0.4349	-0.8711	-0.2284	0.96187	0.899529	-0.371722	0.06235	0.926248	0.89161	-0.253913	0.374914	0.258562	0.965215	0.038793	102.63	35	0.999945	1.00608e+14	-1.88439e+14	-9.12393e+12	18624.8	12.0145	137.83	-127.54	91.97	32.752641	26.213817	28.78975	32745.044	26229.391	28783.297	355177	1885900000.0	0.026171	0.008373	-0.280615	-0.721082	-0.633479	0.966536	0.89829	0.308786	-0.567372	0.763374	-0.938975	-0.053933	0.339731	0.151583	0.821694	0.549402	3.31974e+12	-1.0447e+13	194140	703507000.0	0.005347	0.00135	-0.466841	-0.681582	-0.563476	0.675291	0.471783	0.864256	-0.429115	-0.262531	-0.030138	-0.565106	0.824467	0.502149	0.704638	0.501329	1.0799e+12	-5.51544e+12	2.5813837836	4.33442161508	6.10594204496	7.43786684517	9.79617927853	14.626983861	2.57923161179
590	0.0015949	0	-1	72	49054400000.0	2305906	32745.6104476	26229.0540506	28782.3892319	150.41	-151.49	-24.77	74.44	13.18	5.22292	18.01226	1.37291	66.94	75.350796	64.03	0.048176	0.054109	-0.4351	-0.8709	-0.2284	0.961803	0.899356	-0.370894	0.061675	0.926625	0.892194	-0.253255	0.373969	0.257737	0.965432	0.038905	102.64	35	0.999945	1.0056e+14	-1.8839e+14	-9.12755e+12	18608.9	11.9974	137.96	-127.89	92.13	32.752422	26.214021	28.789603	32744.802	26229.629	28783.339	355270	1886360000.0	0.026165	0.008367	-0.280607	-0.720897	-0.633694	0.966624	0.898666	0.313295	-0.566641	0.762079	-0.937985	-0.059217	0.341581	0.148426	0.821834	0.550054	3.31953e+12	-1.04396e+13	194113	703412000.0	0.005333	0.001346	-0.467922	-0.683854	-0.559814	0.67496	0.471425	0.864493	-0.428258	-0.263149	-0.028162	-0.563973	0.825313	0.501855	0.706067	0.499611	1.07647e+12	-5.51087e+12	2.58558835761	4.34398414354	6.10421186336	7.44328402917	9.8033217228	14.6248925767	2.59015269761
589	0.0031949	0	-1	74	49051700000.0	2306003	32743.2523072	26231.3675598	28782.7740044	150.44	-151.53	-24.78	74.48	14.05	1.04534	17.61302	1.46626	66.66	75.385327	63.89	0.04823	0.054134	-0.437	-0.87	-0.2285	0.960713	0.897838	-0.366299	0.056773	0.928763	0.895503	-0.24965	0.368442	0.252783	0.96667	0.040606	102.78	35	0.999945	1.00122e+14	-1.87911e+14	-9.17321e+12	18546.5	11.7631	139.28	-131.47	93.66	32.750205	26.216093	28.788118	32742.4	26232.037	28783.762	355858	1889050000.0	0.02612	0.008332	-0.278962	-0.719724	-0.63575	0.966986	0.902048	0.339312	-0.554106	0.760154	-0.931787	-0.08717	0.352383	0.128996	0.82787	0.545886	3.26399e+12	-1.03554e+13	193779	702167000.0	0.00527	0.001326	-0.471831	-0.685814	-0.554107	0.672422	0.46765	0.862968	-0.426612	-0.270718	-0.01699	-0.56	0.828319	0.504973	0.710213	0.49051	1.04718e+12	-5.46051e+12	2.63763353278	4.4145125477	6.15530481215	7.47974124326	9.8795531099	14.6036083578	2.60600996294
588	0.0048	0	-1	73	49045100000.0	2305936	32740.9777396	26233.7133137	28783.1007081	150.47	-151.57	-24.8	74.53	14.52	0.62379	17.34493	1.62925	66.51	75.418131	63.82	0.048287	0.054128	-0.4388	-0.869	-0.2286	0.959743	0.896143	-0.365735	0.051666	0.929284	0.897505	-0.244778	0.366837	0.246421	0.968202	0.043153	102.92	35	0.999929	9.98697e+13	-1.87498e+14	-9.28229e+12	18550.2	11.637	140.63	-135.3	94.82	32.747964	26.218229	28.786607	32740.002	26234.45	28784.178	356324	1891170000.0	0.026124	0.008254	-0.277805	-0.718263	-0.637905	0.967305	0.905981	0.368071	-0.540323	0.756686	-0.923225	-0.11579	0.366398	0.110357	0.833453	0.541459	3.32767e+12	-1.02897e+13	193575	701549000.0	0.005246	0.001318	-0.471912	-0.682859	-0.557676	0.670073	0.466008	0.861685	-0.424494	-0.278036	-0.012744	-0.565844	0.824414	0.507284	0.706842	0.492989	1.02268e+12	-5.42523e+12	2.66174915912	4.50031971344	6.26506141165	7.5352042599	9.98344842986	14.5824097253	2.62637880094
587	0.0064103	0	-1	69	49038300000.0	2305967	32738.7529075	26236.002217	28783.403913	150.5	-151.62	-24.82	74.57	15.33	2.68541	17.12739	1.85876	66.32	75.45066	63.76	0.04834	0.054117	-0.4404	-0.8682	-0.2288	0.958935	0.894954	-0.367391	0.04782	0.928837	0.89815	-0.241138	0.367667	0.24156	0.969312	0.045643	103.06	35	0.999929	9.96851e+13	-1.87146e+14	-9.41873e+12	18420.3	11.4751	142.02	-139.27	95.5	32.745694	26.220434	28.785077	32737.608	26236.864	28784.588	356983	1894310000.0	0.026167	0.008201	-0.279685	-0.716237	-0.63936	0.967131	0.910391	0.394358	-0.524787	0.754374	-0.914219	-0.140795	0.379974	0.093193	0.839509	0.535294	3.3976e+12	-1.02528e+13	193300	700540000.0	0.005225	0.001311	-0.469031	-0.677802	-0.566211	0.665248	0.462092	0.860606	-0.421076	-0.286447	-0.005285	-0.569819	0.821754	0.509244	0.705692	0.492615	1.00207e+12	-5.39764e+12	2.63962967453	4.61375934663	6.44914849824	7.63759716868	10.0489979085	14.5612006686	2.64978613527
586	0.0080257	0	-1	70	49038300000.0	2306011	32736.4833264	26238.3012182	28783.7904485	150.52	-151.66	-24.84	74.62	14.78	46.30115	17.05866	2.02966	66.42	75.484464	63.74	0.048388	0.054085	-0.4421	-0.8673	-0.2289	0.958066	0.893796	-0.367207	0.04515	0.929043	0.898735	-0.24013	0.366897	0.239656	0.96969	0.0476	103.2	35	0.999918	9.96055e+13	-1.86861e+14	-9.55007e+12	18390.4	11.5221	143.38	-143.26	95.74	32.743397	26.222709	28.783538	32735.2	26239.288	28785.014	357494	1896540000.0	0.026261	0.008149	-0.281943	-0.715472	-0.639224	0.967204	0.913954	0.4296	-0.503203	0.74982	-0.900716	-0.179513	0.395583	0.064456	0.845317	0.530362	3.50967e+12	-1.02348e+13	193061	699797000.0	0.005206	0.001306	-0.464621	-0.670006	-0.578982	0.658506	0.45741	0.859609	-0.419644	-0.291499	-0.001993	-0.57325	0.819378	0.510949	0.703763	0.493607	9.80943e+11	-5.37893e+12	2.60026393966	4.71813608801	6.64831488568	7.76995659844	10.0801480424	14.539876896	2.67574805021
585	0.0096463	0	-1	69	49038300000.0	2306289	32734.1334736	26240.6524895	28784.1405909	150.54	-151.69	-24.85	74.67	15.99	1.65374	17.20786	2.16342	66.17	75.521325	63.67	0.048383	0.054036	-0.4436	-0.8663	-0.2296	0.957721	0.893044	-0.367096	0.042253	0.929223	0.898267	-0.243333	0.365931	0.241572	0.969022	0.051372	103.34	35	0.999918	9.94031e+13	-1.86604e+14	-9.8076e+12	18496.5	11.3199	144.71	-147.2	95.49	32.741072	26.225053	28.781994	32732.772	26241.726	28785.434	358157	1899540000.0	0.026274	0.008169	-0.284915	-0.715736	-0.637609	0.967545	0.917941	0.468773	-0.474589	0.744995	-0.882338	-0.211843	0.420241	0.04162	0.854335	0.518053	3.46381e+12	-1.02221e+13	192745	698784000.0	0.005236	0.001313	-0.46156	-0.663873	-0.588417	0.652756	0.453992	0.858882	-0.416796	-0.297661	0.003525	-0.576348	0.817197	0.512161	0.702925	0.493546	9.61491e+11	-5.35445e+12	2.5644615453	4.81477746929	6.83359904704	7.94175343455	10.1521678811	14.5184035275	2.70208800771
584	0.0112721	0	-1	71	49038300000.0	2306599	32731.7887427	26243.0764025	28784.500353	150.57	-151.72	-24.87	74.71	15.26	0.62614	17.55191	2.2697	66.34	75.557884	63.63	0.048437	0.054025	-0.4455	-0.8651	-0.2304	0.956797	0.891762	-0.368655	0.038854	0.928754	0.898503	-0.241235	0.36674	0.238297	0.969689	0.054022	103.49	35	0.999918	9.92642e+13	-1.86322e+14	-9.92741e+12	18647.2	11.4228	146.01	-151.05	94.85	32.73872	26.227467	28.780455	32730.341	26244.175	28785.86	359145	1904240000.0	0.026264	0.008159	-0.285779	-0.717163	-0.635616	0.9668	0.920841	0.505931	-0.440087	0.741861	-0.862484	-0.245641	0.442474	0.012496	0.863704	0.503845	3.42705e+12	-1.01799e+13	192140	696264000.0	0.005287	0.00132	-0.460664	-0.659608	-0.59389	0.646446	0.450295	0.859228	-0.411321	-0.304207	0.010633	-0.580141	0.814447	0.511482	0.70303	0.4941	9.46774e+11	-5.30793e+12	2.56061294437	4.8963215372	6.99285480862	8.11741253791	10.2097448536	14.4969042395	2.72634554869
583	0.0129032	0	-1	74	49038300000.0	2306964	32729.4411897	26245.5636712	28784.8588229	150.61	-151.76	-24.88	74.76	15.62	4.36428	18.07781	2.3538	66.25	75.596336	63.6	0.048478	0.053983	-0.4476	-0.8639	-0.2309	0.955725	0.89015	-0.367074	0.035495	0.929514	0.900343	-0.23755	0.364625	0.233749	0.970726	0.055241	103.63	35	0.999913	9.91833e+13	-1.8605e+14	-9.93303e+12	18666.2	11.3281	147.19	-154.68	93.83	32.736342	26.229945	28.778923	32727.911	26246.636	28786.29	359871	1907660000.0	0.026322	0.008131	-0.286341	-0.717378	-0.63512	0.965727	0.922333	0.548094	-0.405844	0.731357	-0.836396	-0.272143	0.475795	-0.005935	0.872484	0.488606	3.40951e+12	-1.00939e+13	191732	694665000.0	0.005313	0.001322	-0.460645	-0.657423	-0.596324	0.640318	0.447151	0.86061	-0.401867	-0.312817	0.021071	-0.585627	0.810307	0.508829	0.703949	0.495528	9.32398e+11	-5.26648e+12	2.59743045438	4.95456412631	7.09433841428	8.2439722594	10.2447477502	14.4752897463	2.74708949049
582	0.0145396	0	-1	71	49038300000.0	2307114	32727.0156554	26248.111007	28785.2446496	150.63	-151.8	-24.89	74.81	17.42	1.25618	18.80102	2.36447	65.97	75.633727	63.6	0.048532	0.053947	-0.4489	-0.8632	-0.2313	0.954643	0.888812	-0.36337	0.028853	0.931198	0.903141	-0.23444	0.359686	0.228688	0.971702	0.05913	103.77	35	0.999913	9.91913e+13	-1.85839e+14	-9.86954e+12	18625.1	11.1005	148.29	-158.1	92.53	32.733941	26.232488	28.777407	32725.464	26249.11	28786.723	360389	1910060000.0	0.026395	0.008077	-0.285245	-0.717353	-0.635641	0.964777	0.923909	0.583377	-0.365305	0.725413	-0.811801	-0.290311	0.506655	-0.025512	0.884461	0.465916	3.43088e+12	-9.9973e+12	191372	693220000.0	0.005324	0.001319	-0.460885	-0.660391	-0.592848	0.637033	0.446448	0.862116	-0.389668	-0.323906	0.03371	-0.593711	0.803972	0.505589	0.704036	0.498712	9.21202e+11	-5.22637e+12	2.65660391483	4.99913923681	7.14429014509	8.32918960829	10.2720775689	14.4537202143	2.76086002825
581	0.0161812	0	-1	78	49035600000.0	2307075	32724.5328465	26250.6415419	28785.6382575	150.66	-151.83	-24.91	74.86	17.6	0.25589	19.62557	2.3533	65.95	75.667862	63.62	0.048595	0.053932	-0.4503	-0.8624	-0.2313	0.953663	0.887472	-0.360963	0.021889	0.932323	0.905703	-0.230052	0.356058	0.222276	0.972932	0.063216	103.91	35	0.999913	9.92257e+13	-1.85669e+14	-1.00456e+13	18396.1	11.0654	149.33	-161.26	91.01	32.731515	26.235091	28.775911	32723.0	26251.587	28787.153	360857	1912150000.0	0.026368	0.008	-0.283947	-0.718104	-0.635375	0.963206	0.925617	0.61813	-0.321524	0.717312	-0.784611	-0.308046	0.538046	-0.047971	0.895394	0.442684	3.44408e+12	-9.90366e+12	191125	692439000.0	0.005333	0.001317	-0.45926	-0.65996	-0.594587	0.636427	0.447785	0.862254	-0.37827	-0.336793	0.046635	-0.602852	0.796489	0.504325	0.702482	0.502171	9.10876e+11	-5.19118e+12	2.74822432624	5.00458906851	7.15613086544	8.36750030785	10.314824221	14.43230786	2.76481181052
580	0.0178282	0	-1	75	49035600000.0	2307264	32722.0745978	26253.097031	28786.054421	150.68	-151.87	-24.92	74.91	15.26	7.86765	20.47752	2.37833	66.34	75.704799	63.62	0.048657	0.053931	-0.4521	-0.8614	-0.2313	0.952667	0.886184	-0.359524	0.01704	0.93298	0.906923	-0.228939	0.353664	0.219622	0.973292	0.066855	104.05	35	0.999913	9.92194e+13	-1.85521e+14	-1.00827e+13	17952.9	11.3244	150.3	-164.17	89.32	32.729068	26.237751	28.774439	32720.535	26254.065	28787.587	361535	1915290000.0	0.026366	0.00799	-0.28416	-0.719896	-0.633248	0.960932	0.926672	0.632911	-0.291475	0.717262	-0.772585	-0.298026	0.560618	-0.050357	0.908968	0.413814	3.35158e+12	-9.80272e+12	190682	690612000.0	0.005372	0.001321	-0.46292	-0.6542	-0.598103	0.638043	0.450672	0.861449	-0.370326	-0.347512	0.058298	-0.607653	0.79206	0.504487	0.702579	0.501872	8.91136e+11	-5.14231e+12	2.84694791658	5.010479213	7.15896488074	8.39900140135	10.3469585661	14.4107063026	2.76063001823
579	0.0194805	0	-1	67	49035600000.0	2307534	32719.7579138	26255.5597381	28786.4311001	150.71	-151.91	-24.93	74.95	14.23	1.23468	21.33853	2.50478	66.61	75.738861	63.62	0.048706	0.053912	-0.4539	-0.8603	-0.2321	0.951622	0.884684	-0.360993	0.012705	0.932482	0.907614	-0.224979	0.354431	0.214292	0.974281	0.069684	104.2	35	0.999913	9.92208e+13	-1.85356e+14	-1.01218e+13	17650.6	11.4997	151.19	-166.8	87.51	32.7266	26.240463	28.772992	32718.087	26256.547	28788.015	362326	1919210000.0	0.02659	0.00808	-0.282293	-0.718774	-0.635353	0.958352	0.92724	0.64796	-0.263947	0.714479	-0.760499	-0.276286	0.587629	-0.042298	0.92412	0.379754	3.21871e+12	-9.70986e+12	190525	690173000.0	0.005478	0.001344	-0.464426	-0.654847	-0.596225	0.637701	0.451292	0.860472	-0.361517	-0.359017	0.069941	-0.614166	0.786072	0.504674	0.701503	0.503188	8.70776e+11	-5.10228e+12	2.94383730124	5.01990378652	7.17348028005	8.4378357941	10.3325987362	14.3892551547	2.75569160659
578	0.0211382	0	-1	72	49035600000.0	2307978	32717.1812578	26258.1690496	28787.0246428	150.74	-151.95	-24.94	75.0	14.28	2.48654	22.58967	2.32472	66.64	75.780718	63.67	0.048759	0.05394	-0.4552	-0.8596	-0.2322	0.951076	0.883756	-0.353236	0.004451	0.935524	0.911848	-0.221956	0.345353	0.209182	0.975047	0.074344	104.34	35	0.999913	9.9389e+13	-1.85537e+14	-1.01306e+13	17430.8	11.4975	151.99	-169.17	85.65	32.724108	26.24322	28.77157	32715.6	26259.055	28788.48	362684	1920820000.0	0.026483	0.008046	-0.278161	-0.717789	-0.638283	0.956212	0.926225	0.65057	-0.242264	0.719769	-0.758377	-0.257528	0.598786	-0.040296	0.935408	0.351267	3.15517e+12	-9.65361e+12	190307	689396000.0	0.005445	0.001336	-0.452938	-0.654446	-0.605431	0.648296	0.458808	0.861825	-0.35132	-0.36583	0.080952	-0.616744	0.78299	0.500704	0.704415	0.503086	8.49439e+11	-5.08518e+12	3.00991610284	4.96448860712	7.07284049	8.34860984452	10.3854499548	14.3673557455	2.75369551529
577	0.0228013	0	-1	73	49035600000.0	2308123	32714.702992	26260.6582248	28787.6012299	150.76	-151.98	-24.96	75.05	14.47	12.02715	23.78006	2.25804	66.63	75.818175	63.77	0.048793	0.053896	-0.4568	-0.8587	-0.2322	0.950899	0.882909	-0.346287	-0.003342	0.938122	0.915141	-0.221215	0.337017	0.206401	0.975219	0.079662	104.49	35	0.999913	9.9697e+13	-1.85671e+14	-1.01275e+13	17386.2	11.4676	152.72	-171.31	83.73	32.721601	26.246021	28.770176	32713.122	26261.555	28788.94	362928	1921840000.0	0.026405	0.007974	-0.277321	-0.717712	-0.638735	0.954063	0.925772	0.649782	-0.226673	0.725536	0.759283	0.23836	-0.605536	-0.03568	0.944354	0.326991	3.18663e+12	-9.61283e+12	190243	689407000.0	0.005564	0.001364	-0.44081	-0.657386	-0.611171	0.657109	0.46423	0.862216	-0.347973	-0.368101	0.087965	-0.612796	0.78533	0.498844	0.709504	0.497753	8.40676e+11	-5.07552e+12	3.06518365364	4.93934235621	7.00364768594	8.28519563733	10.4114431444	14.3456770757	2.75768513545
