#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	MDM(2.0Rstar0.5)	Mgas(2.0Rstar0.5)	MlowresDM(2.0Rstar0.5)	Mstar(2.0Rstar0.5)	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	Vc(2.0Rstar0.5)	cAnalytic
474	0.22896279	0	-1	145	98518600000.0	4610945	29891.1088469	31505.5657451	28629.4095667	-19.56	90.92	-59.18	103.33	31.5	1.84124	0.02457	8.64681	79.52	100.391272	85.39	0.015412	0.014401	-0.9692	0.1514	-0.1944	0.866174	0.7152	0.854742	0.390385	-0.342074	-0.404324	0.914026	0.032828	0.32548	0.110249	0.939099	115.63	37	1.0	3.59198e+14	-5.75921e+14	-3.87408e+13	29036.6	6.99069	-85.71	20.34	-138.75	29.891086	31.505574	28.629414	29899.352	31503.469	28627.856	647296	3279350000.0	0.038514	0.004842	-0.865541	-0.220045	-0.44991	0.950386	0.895346	0.766103	0.61193	-0.196542	-0.328442	0.635594	0.698674	-0.55246	0.470704	-0.687914	1.32853e+13	-1.7208e+13	125586	450221000.0	0.002365	0.00032	-0.470314	0.385475	0.79386	0.797999	0.544103	0.946686	0.104295	-0.304808	-0.101115	0.994528	0.026249	0.305878	0.005971	0.952052	8.14755e+11	-5.36193e+12	3423956723.51	292511590.651	0.0	296568055.467	2.22367982799	4.57657606094	8.02916116199	10.5600839102	14.2643933699	69.0597333255	10.8444174859
473	0.23137251	0	-1	148	98412300000.0	4605104	29891.5892357	31503.5715372	28630.707596	-19.54	90.93	-59.19	103.36	32.53	0.51739	0.07367	8.60958	79.65	100.421746	85.72	0.01546	0.014426	-0.969	0.1516	-0.1953	0.871428	0.718449	0.850264	0.400752	-0.341245	-0.414833	0.909255	0.034194	0.323982	0.112486	0.939352	115.82	37	1.0	3.61557e+14	-5.77591e+14	-3.84861e+13	29336.7	7.04217	-27.04	110.58	-23.62	29.891576	31.503521	28.630655	29899.787	31501.478	28629.114	645520	3270400000.0	0.03851	0.004769	-0.864586	-0.219147	-0.452179	0.949889	0.897212	0.755215	0.634829	-0.163227	-0.36134	0.610971	0.704378	-0.546886	0.472976	-0.690803	1.34536e+13	-1.72585e+13	125445	449767000.0	0.002341	0.000317	-0.467933	0.397827	0.789159	0.8047	0.548733	0.947223	0.101953	-0.303932	-0.097608	0.994788	0.029497	0.305355	0.001726	0.952237	8.22191e+11	-5.37843e+12	3325267106.9	285980737.039	0.0	293602938.557	2.1916871943	4.62639861154	8.04831074402	10.5967276966	14.2537202213	68.6851377697	10.824554637
472	0.23379169	0	-1	136	98298000000.0	4599023	29892.055876	31501.5447161	28631.9886731	-19.51	90.94	-59.19	103.38	30.95	0.46838	0.04253	8.57273	79.82	100.449742	86.04	0.015491	0.01444	-0.9678	0.1539	-0.1993	0.876283	0.721682	0.845192	0.411108	-0.341526	-0.425066	0.904416	0.03675	0.32399	0.11411	0.939154	116.0	37	1.0	3.63823e+14	-5.79282e+14	-3.68713e+13	29618.9	7.11306	-102.94	178.44	-34.92	29.892061	31.501544	28.631946	29900.218	31499.487	28630.363	643961	3262510000.0	0.038507	0.004765	-0.863918	-0.217857	-0.454075	0.949229	0.898826	0.74239	0.657184	-0.130252	-0.392665	0.584333	0.710189	-0.542836	0.476092	-0.691857	1.35076e+13	-1.73042e+13	125191	448802000.0	0.002331	0.000316	-0.465628	0.419638	0.779162	0.811169	0.550912	0.948823	0.099256	-0.299806	-0.094114	0.99506	0.031579	0.301459	-0.001747	0.953477	8.27135e+11	-5.38281e+12	3253744301.67	280245234.253	0.0	289819752.118	2.16641659818	4.70892767037	8.08305244209	10.6514482499	14.2493054541	68.431042396	10.8047571458
471	0.23622049	0	-1	142	98178400000.0	4592744	29892.564955	31499.4614581	28633.2274599	-19.49	90.95	-59.19	103.41	31.34	0.75415	0.04921	8.4804	80.04	100.476084	86.38	0.015536	0.014465	-0.9671	0.1549	-0.202	0.881026	0.724703	0.839361	0.423907	-0.340259	-0.437627	0.898286	0.039564	0.322421	0.115698	0.939499	116.18	37	1.0	3.66283e+14	-5.81086e+14	-3.58985e+13	29756.7	7.2108	-0.1	108.53	-27.43	29.892535	31.49943	28.63325	29900.651	31497.479	28631.615	642473	3254950000.0	0.038651	0.004729	-0.862644	-0.214209	-0.458213	0.948138	0.900305	0.727103	0.679958	-0.094751	-0.429403	0.558115	0.710014	-0.535662	0.475567	-0.697783	1.36071e+13	-1.73169e+13	124886	447527000.0	0.002327	0.000315	-0.45568	0.443388	0.771856	0.815794	0.554294	0.949754	0.10048	-0.296429	-0.0953	0.994937	0.031911	0.298135	-0.002058	0.954522	8.31789e+11	-5.37743e+12	3284936740.56	273441697.479	0.0	288737045.689	2.18901757428	4.7518034412	8.12624834255	10.6785970666	14.2362412171	68.3511879101	10.7849951127
470	0.2386588	0	-1	141	98034400000.0	4585385	29893.038886	31497.3797347	28634.4886641	-19.46	90.96	-59.19	103.42	29.97	4.92263	0.05042	8.44277	80.27	100.494491	86.74	0.015536	0.014445	-0.9665	0.1565	-0.2034	0.885713	0.727505	0.8343	0.434908	-0.33882	-0.448042	0.892979	0.04298	0.321252	0.115947	0.939869	116.36	37	1.0	3.68763e+14	-5.82742e+14	-3.42009e+13	29726.7	7.3175	-77.68	100.06	-59.8	29.89306	31.497374	28.634534	29901.102	31495.463	28632.877	640726	3246130000.0	0.038758	0.004635	-0.862398	-0.210329	-0.460468	0.946763	0.901649	0.711842	0.699718	-0.060625	-0.463945	0.533271	0.707373	0.527292	-0.475411	0.704235	1.37491e+13	-1.72892e+13	124726	446968000.0	0.002335	0.000316	-0.44174	0.458831	0.770934	0.821357	0.556227	0.950564	0.101321	-0.293534	-0.095943	0.99485	0.032702	0.295336	-0.002923	0.955389	8.30325e+11	-5.37413e+12	3377946023.87	265722930.935	0.0	290822989.562	2.2314605937	4.74736056007	8.1843907315	10.6814975719	14.2896343089	68.5299911915	10.7654746131
469	0.2411067	0	-1	136	97877300000.0	4577556	29893.5149139	31495.3114911	28635.7809861	-19.44	90.98	-59.2	103.43	29.43	18.90377	0.0238	8.41528	80.47	100.508375	87.12	0.015459	0.014349	-0.9667	0.1516	-0.2061	0.890117	0.729664	0.82903	0.445894	-0.337473	-0.45773	0.887766	0.04853	0.321236	0.114239	0.940084	116.55	37	1.0	3.71414e+14	-5.84388e+14	-3.30033e+13	29516.0	7.40853	1.65	90.51	33.28	29.893529	31.495306	28.635762	29901.56	31493.442	28634.168	639008	3237460000.0	0.038802	0.004516	-0.862302	-0.205699	-0.462735	0.945367	0.902856	0.697412	0.716044	-0.029966	0.495329	-0.511815	-0.701922	0.517944	-0.474685	0.711624	1.38833e+13	-1.72321e+13	124610	446606000.0	0.002351	0.000319	-0.427641	0.465106	0.775113	0.827823	0.55894	0.951567	0.101819	-0.290093	-0.094827	0.994765	0.038098	0.292453	-0.008744	0.95624	8.2711e+11	-5.36895e+12	3447740032.02	254414650.115	0.0	292811743.014	2.26197712782	4.7120825065	8.26341102097	10.7537272468	14.2728497091	68.6549938855	10.7460741796
468	0.2435644	0	-1	140	97697400000.0	4568888	29894.0167926	31493.1661645	28637.0833173	-19.41	91.0	-59.21	103.43	29.29	0.38056	0.04393	8.36066	80.66	100.51491	87.52	0.015354	0.014231	-0.9658	0.1483	-0.2124	0.893648	0.731542	0.824059	0.456249	-0.335803	-0.465994	0.883003	0.056173	0.322144	0.110192	0.940256	116.73	37	1.0	3.74138e+14	-5.86133e+14	-3.17669e+13	29289.2	7.49956	-55.91	167.36	-138.22	29.894029	31.493182	28.637044	29902.024	31491.396	28635.455	637384	3229250000.0	0.038957	0.004416	-0.86147	-0.199405	-0.467019	0.943686	0.904182	0.680864	0.73241	-0.000771	0.528524	-0.492055	-0.691769	0.507038	-0.470593	0.722118	1.40102e+13	-1.71816e+13	124502	446252000.0	0.002356	0.00032	-0.420364	0.460446	0.781846	0.834196	0.56304	0.952624	0.102731	-0.286276	-0.095087	0.994644	0.040514	0.288905	-0.011373	0.95729	8.23567e+11	-5.36562e+12	3557395161.58	244814225.318	0.0	296201773.374	2.30572834993	4.65926653748	8.35819555721	10.8111882901	14.2730272763	68.9434391687	10.7268963712
467	0.2460317	0	-1	142	97562100000.0	4562072	29894.5299241	31491.0446874	28638.3505338	-19.38	91.0	-59.21	103.45	28.73	1.35188	0.06083	8.29158	80.84	100.536642	87.93	0.015305	0.014162	-0.9652	0.148	-0.2158	0.897164	0.734319	0.817332	0.469498	-0.333976	-0.478708	0.875932	0.059839	0.320634	0.110969	0.94068	116.92	37	1.0	3.7717e+14	-5.88262e+14	-3.11821e+13	29212.2	7.57642	-7.82	88.22	-79.48	29.894541	31.491104	28.638346	29902.486	31489.371	28636.721	635748	3220990000.0	0.039078	0.004277	-0.861891	-0.191041	-0.469731	0.941951	0.905561	0.664374	0.746968	0.025419	0.562844	-0.477654	-0.674576	0.491745	-0.462478	0.737767	1.42127e+13	-1.71664e+13	124468	446272000.0	0.002327	0.000316	-0.422068	0.449472	0.787295	0.84031	0.568871	0.953606	0.10716	-0.281339	-0.099369	0.99417	0.041858	0.284184	-0.01196	0.958695	8.22928e+11	-5.37491e+12	3649811714.47	237992392.802	0.0	298719303.151	2.33465527304	4.62685107338	8.43248172824	10.8488737474	14.2894349567	69.3162463469	10.7072218517
466	0.2485089	0	-1	148	97422800000.0	4555087	29895.0742245	31488.9063246	28639.6122942	-19.35	91.01	-59.19	103.47	29.05	1.48805	0.04081	8.19478	81.01	100.557073	88.35	0.015316	0.014154	-0.9652	0.1487	-0.2151	0.899726	0.73738	0.809084	0.485114	-0.331734	-0.493393	0.867371	0.065043	0.31929	0.11105	0.941128	117.1	37	1.0	3.80249e+14	-5.9057e+14	-3.07721e+13	29232.3	7.65402	50.97	96.05	-98.8	29.895101	31.488894	28.639584	29902.949	31487.339	28637.972	634106	3212600000.0	0.039219	0.004162	-0.862282	-0.182099	-0.472556	0.940009	0.906558	0.648965	0.759098	0.051139	0.600114	-0.469413	-0.647699	0.467662	-0.451023	0.760178	1.44179e+13	-1.71914e+13	124427	446288000.0	0.00229	0.000312	-0.424996	0.443189	0.789279	0.846954	0.571207	0.954838	0.112724	-0.274913	-0.104298	0.993522	0.045128	0.278219	-0.014417	0.960409	8.26952e+11	-5.39255e+12	3671396980.96	238032148.923	0.0	299300418.658	2.33867489203	4.62173168919	8.44314565971	10.8958270811	14.2547405066	69.509075898	10.6875692694
465	0.25099599	0	-1	151	97239900000.0	4546138	29895.6402589	31486.7527181	28640.8677035	-19.3	91.01	-59.16	103.47	30.17	2.90904	0.03405	8.08993	81.17	100.563032	88.81	0.015364	0.014181	-0.966	0.1483	-0.2119	0.900307	0.7402	0.802041	0.498478	-0.329014	-0.506241	0.859676	0.068397	0.316939	0.111703	0.941845	117.29	37	1.0	3.83466e+14	-5.92893e+14	-3.04757e+13	29375.9	7.73013	-24.49	112.37	-161.54	29.89563	31.486734	28.640894	29903.419	31485.277	28639.207	632239	3203130000.0	0.039414	0.00403	-0.862468	-0.173632	-0.475395	0.937984	0.907478	0.631706	0.771648	0.074207	0.639312	-0.464435	-0.612846	0.438438	-0.43458	0.78671	1.46989e+13	-1.72686e+13	124363	446196000.0	0.00226	0.000309	-0.431682	0.43894	0.788024	0.854187	0.575394	0.956113	0.114474	-0.269711	-0.105308	0.993268	0.04826	0.27342	-0.017739	0.961731	8.32541e+11	-5.41916e+12	3642600160.9	249663504.781	0.0	297271095.617	2.31677088719	4.67494004199	8.46904931819	10.9692085558	14.3344269345	69.7468221505	10.6683627648
464	0.25349301	0	-1	148	96978700000.0	4533592	29896.2811173	31484.6360439	28642.0514634	-19.21	90.98	-59.11	103.44	29.78	0.98115	0.01091	7.88335	81.37	100.542088	89.27	0.015404	0.014215	-0.9682	0.1552	-0.1962	0.899738	0.742225	0.793924	0.513898	-0.324952	-0.516419	0.852033	0.085738	0.32093	0.099742	0.941836	117.47	37	1.0	3.86412e+14	-5.95119e+14	-2.97266e+13	29663.7	7.83459	-56.22	80.26	-73.79	29.896286	31.484646	28.642053	29903.872	31483.291	28640.403	629849	3190950000.0	0.039677	0.003975	-0.862859	-0.164541	-0.477912	0.936246	0.90835	0.613909	0.783617	0.095188	0.678011	-0.461696	-0.57196	0.404249	-0.41567	0.81474	1.49166e+13	-1.73759e+13	124283	446082000.0	0.002238	0.000307	-0.433856	0.438815	0.786899	0.862672	0.581492	0.95724	0.120634	-0.262942	-0.110937	0.992494	0.051473	0.267178	-0.020102	0.963438	8.37944e+11	-5.45366e+12	3628028871.16	265323430.821	0.0	295538552.6	2.30327858052	4.72971198275	8.52421849061	11.032327719	14.4416913306	70.015203685	10.6499739011
463	0.25600001	0	-1	145	96702900000.0	4520435	29896.9353978	31482.5091356	28643.3016897	-19.1	90.92	-59.05	103.4	30.47	0.39216	0.03132	7.66092	81.52	100.516075	89.7	0.015478	0.014292	-0.9707	0.1644	-0.1753	0.898847	0.743999	0.787038	0.527029	-0.320642	-0.521523	0.84605	0.110512	0.329523	0.080245	0.940731	117.66	37	1.0	3.89041e+14	-5.97292e+14	-2.89204e+13	29929.5	7.91965	-45.02	38.68	-81.11	29.896955	31.482511	28.643326	29904.31	31481.327	28641.597	627510	3178920000.0	0.039917	0.004191	-0.862483	-0.159089	-0.480431	0.934571	0.90853	0.595582	0.79523	0.113539	0.720866	-0.466736	-0.512356	0.354448	-0.386996	0.851235	1.47789e+13	-1.74712e+13	124131	445676000.0	0.00219	0.000302	-0.448826	0.43533	0.780412	0.870303	0.586458	0.958617	0.121179	-0.257622	-0.111765	0.992429	0.050933	0.261843	-0.020032	0.964902	8.47464e+11	-5.48555e+12	3599059171.39	273517365.166	0.0	293991459.505	2.28841072498	4.78965566818	8.53815171128	11.1368217132	14.4560229968	70.1248881405	10.6317221234
462	0.258517	0	-1	137	96531400000.0	4512383	29897.5464694	31480.4205781	28644.54618	-19.03	90.9	-59.03	103.41	53.15	1.03122	0.04978	7.49119	81.84	100.525647	90.14	0.015566	0.014367	-0.9709	0.1688	-0.1697	0.900538	0.746962	0.77894	0.540952	-0.317211	-0.531313	0.837996	0.12438	0.333105	0.071654	0.940163	117.84	37	1.0	3.92196e+14	-5.99926e+14	-2.85296e+13	30274.0	8.0756	-43.99	185.93	-170.46	29.897543	31.480469	28.644533	29904.755	31479.326	28642.829	626449	3173410000.0	0.039961	0.004314	-0.863296	-0.15414	-0.480583	0.93336	0.908824	0.579607	0.804745	0.128222	0.75894	-0.475781	-0.444571	0.296761	-0.354989	0.886519	1.47827e+13	-1.76243e+13	123811	444425000.0	0.002132	0.000294	-0.470642	0.432777	0.768895	0.87939	0.593336	0.960069	0.119803	-0.252815	-0.109979	0.992536	0.052692	0.257241	-0.022784	0.966079	8.64527e+11	-5.50693e+12	3606147239.45	287237546.764	0.0	292019313.491	2.29389280207	4.85861699713	8.51619104771	11.1048442726	14.3472162763	70.2694884615	10.612333995
461	0.2610442	0	-1	144	96398700000.0	4506387	29898.1749905	31478.3157762	28645.7611921	-18.98	90.89	-59.02	103.42	51.94	0.61127	0.05514	7.30752	82.35	100.549035	90.55	0.015665	0.014461	-0.9706	0.1721	-0.1683	0.902911	0.750637	0.768198	0.558794	-0.312443	-0.545594	0.826748	0.13717	0.334961	0.065093	0.939981	118.03	37	1.0	3.95238e+14	-6.02863e+14	-2.84635e+13	31039.9	8.31884	-113.58	99.9	-13.82	29.898137	31.478291	28.645792	29905.214	31477.306	28644.08	625977	3171150000.0	0.039927	0.004541	-0.864526	-0.148319	-0.480205	0.932439	0.908176	0.561575	0.814772	0.144153	0.795547	-0.483789	-0.364763	0.22746	-0.319522	0.919874	1.4641e+13	-1.77932e+13	123526	443423000.0	0.002043	0.000282	-0.501818	0.437667	0.746074	0.88916	0.598379	0.96195	0.120611	-0.245165	-0.111891	0.9925	0.049246	0.249266	-0.019941	0.96823	8.79201e+11	-5.53151e+12	3612889548.09	300942474.49	0.0	290404387.021	2.29929154083	4.92115861967	8.46261278832	11.0645723083	14.2052465176	70.4152634856	10.5925099592
460	0.26358151	0	-1	133	96314600000.0	4502083	29898.9205582	31476.1420349	28646.9905109	-18.95	90.88	-59.02	103.46	50.89	1.2082	0.06177	7.02825	82.87	100.589421	90.97	0.015749	0.014535	-0.9692	0.175	-0.1735	0.905417	0.754413	0.754327	0.579836	-0.307866	-0.563524	0.812466	0.149466	0.336796	0.060744	0.939616	118.22	37	1.0	3.98525e+14	-6.0606e+14	-2.83563e+13	31004.1	8.56283	-35.92	79.8	-162.06	29.898965	31.47613	28.646949	29905.697	31475.263	28645.345	625420	3168290000.0	0.040094	0.004696	-0.863263	-0.144957	-0.483491	0.932361	0.907176	0.542677	0.825321	0.156035	0.823384	-0.486016	-0.292962	0.165953	-0.28746	0.943306	1.44907e+13	-1.78326e+13	122973	441033000.0	0.001978	0.000273	-0.520759	0.4467	0.727509	0.901714	0.603736	0.963543	0.12298	-0.237615	-0.113824	0.992143	0.051931	0.242134	-0.022991	0.96997	8.85505e+11	-5.52127e+12	3614297282.87	284148705.029	0.0	287646576.907	2.29903117715	4.9908895823	8.41428198975	11.0145080017	14.1220828404	70.3377910019	10.5721475405
459	0.26612899	0	-1	142	96239200000.0	4497768	29899.7039661	31474.0043956	28648.2402451	-18.92	90.87	-59.02	103.49	49.53	0.39456	0.04645	6.73282	83.38	100.63337	91.41	0.015847	0.014616	-0.9684	0.1737	-0.1791	0.909129	0.758767	0.739475	0.600819	-0.303633	-0.58156	0.797333	0.161394	0.339066	0.057234	0.93902	118.4	37	1.0	4.02073e+14	-6.09343e+14	-2.84511e+13	30880.5	8.80011	-33.63	-42.59	-60.76	29.899727	31.473995	28.648201	29906.191	31473.204	28646.624	624173	3162060000.0	0.040212	0.004669	-0.862805	-0.142166	-0.485135	0.932472	0.905812	0.526353	0.833736	0.166846	0.84338	-0.487016	-0.226993	0.107995	-0.260193	0.959498	1.45007e+13	-1.7785e+13	122646	439594000.0	0.001933	0.000266	-0.532043	0.454759	0.71423	0.913497	0.611086	0.96539	0.122836	-0.230075	-0.113231	0.99207	0.054547	0.23495	-0.026608	0.971643	8.92667e+11	-5.5217e+12	3624447791.48	258369954.284	0.0	286320677.168	2.29517660519	4.98589954344	8.37272735074	10.8929623568	14.0665719347	70.3249108002	10.5516747393
458	0.26868689	0	-1	130	96141400000.0	4492120	29900.4534938	31471.8647531	28649.5136417	-18.88	90.88	-59.03	103.52	45.45	1.81214	0.06906	6.45354	83.94	100.669954	91.87	0.01589	0.014639	-0.9682	0.1697	-0.1841	0.913483	0.763374	0.723209	0.623968	-0.296029	0.602135	-0.779602	-0.172202	0.338233	0.053712	0.939528	118.59	37	1.0	4.05753e+14	-6.12489e+14	-2.83541e+13	30827.8	9.07097	-144.24	210.74	-101.52	29.90052	31.471878	28.649524	29906.666	31471.129	28647.928	622219	3152180000.0	0.040403	0.004616	-0.863068	-0.137368	-0.48605	0.933293	0.904007	0.514996	0.839116	0.175108	0.854802	-0.487485	-0.177966	0.063971	-0.241334	0.968331	1.45348e+13	-1.77144e+13	122492	439063000.0	0.001893	0.000261	-0.54485	0.465664	0.697349	0.926589	0.619226	0.968878	0.109777	-0.221866	-0.100171	0.993497	0.054127	0.226365	-0.030218	0.973574	9.05387e+11	-5.53584e+12	3699255311.18	243798760.173	0.0	288077085.023	2.30899698977	4.89536674736	8.28394913979	10.7487048531	14.0344375307	70.7047998242	10.5314222317
457	0.27125511	0	-1	137	96055200000.0	4486865	29901.2308007	31469.673004	28650.7452582	-18.86	90.89	-59.04	103.56	42.66	2.11333	0.0587	6.14991	84.54	100.710909	92.33	0.015946	0.014682	-0.9671	0.1689	-0.1901	0.916638	0.767639	0.705446	0.647209	-0.288904	0.622664	-0.760646	-0.183596	0.338578	0.050373	0.939589	118.78	37	1.0	4.09424e+14	-6.1589e+14	-2.82292e+13	30842.7	9.36122	-35.14	176.26	-6.17	29.90122	31.469679	28.650688	29907.156	31469.055	28649.217	620104	3141480000.0	0.04067	0.004614	-0.864857	-0.130315	-0.484811	0.934428	0.902382	0.502709	0.844996	0.182389	0.863803	-0.482819	-0.143982	0.033604	-0.229929	0.972627	1.45436e+13	-1.76779e+13	122396	438781000.0	0.001861	0.000257	-0.567206	0.472349	0.674658	0.937854	0.625255	0.972268	0.098285	-0.212216	-0.089394	0.994684	0.051114	0.216112	-0.030726	0.975885	9.09755e+11	-5.55562e+12	3878457477.87	240018258.492	0.0	293455829.943	2.36179228303	4.76843007529	8.22278741965	10.5903469864	14.0875765753	71.4603272012	10.5110284631
456	0.27383369	0	-1	127	95982000000.0	4482467	29902.0928509	31467.381602	28651.969692	-18.84	90.89	-59.04	103.59	40.85	1.01508	0.07852	5.77846	85.12	100.75689	92.79	0.016064	0.014789	-0.9656	0.1677	-0.1987	0.918826	0.771762	0.686752	0.669917	-0.282103	0.642223	-0.740983	-0.196201	0.340472	0.046431	0.939107	118.97	37	1.0	4.13179e+14	-6.19645e+14	-2.82711e+13	30775.7	9.63954	-88.9	66.82	53.63	29.902098	31.467454	28.651999	29907.666	31466.967	28650.499	618351	3132520000.0	0.041065	0.004618	-0.865742	-0.128118	-0.483815	0.936351	0.900742	0.485767	0.853052	0.190609	0.874078	-0.473031	-0.110584	0.00417	-0.220325	0.975418	1.46116e+13	-1.76925e+13	122354	438806000.0	0.001787	0.000247	-0.601196	0.486583	0.633877	0.950026	0.633413	0.97344	0.108382	-0.201664	-0.099425	0.993576	0.054058	0.206227	-0.032571	0.977962	9.08166e+11	-5.57947e+12	4083418721.17	247100896.543	0.0	298530303.043	2.42336134493	4.69251379199	8.13719166395	10.4611714155	14.0134226689	72.3349723796	10.4904793369
455	0.2764228	0	-1	128	95896900000.0	4477991	29902.9794021	31465.0531918	28653.205584	-18.82	90.88	-59.03	103.63	38.64	2.43055	0.05845	5.38693	85.69	100.798124	93.23	0.016222	0.014939	-0.9644	0.1663	-0.2055	0.920282	0.775703	0.667274	0.691963	-0.27556	0.660297	-0.720759	-0.210985	0.344606	0.041167	0.937844	119.16	37	1.0	4.16753e+14	-6.23308e+14	-2.83342e+13	30802.5	9.91711	-128.42	206.09	-30.84	29.902986	31.465108	28.653224	29908.172	31464.882	28651.783	617139	3126260000.0	0.041457	0.004652	-0.865593	-0.127349	-0.484284	0.938227	0.898984	0.471689	0.85897	0.199199	0.881665	-0.462853	-0.091839	-0.013313	-0.218947	0.975646	1.46874e+13	-1.77546e+13	122277	438659000.0	0.001705	0.000237	-0.636144	0.521713	0.568451	0.960236	0.638845	0.975738	0.102978	-0.193211	-0.0955	0.994288	0.047651	0.197014	-0.028043	0.98	9.02693e+11	-5.60117e+12	4226044480.9	266708448.065	0.0	301930081.428	2.45893022578	4.62304722241	8.10267483686	10.4092856743	14.1015106634	73.1575637391	10.470039321
454	0.2790224	0	-1	125	95827700000.0	4474688	29903.8992007	31462.6699001	28654.3869897	-18.79	90.87	-59.03	103.67	36.97	5.44311	0.0724	4.96475	86.17	100.845237	93.63	0.01637	0.015088	-0.9627	0.1687	-0.2115	0.921127	0.779303	0.649665	0.711472	-0.267849	0.676801	-0.701752	-0.222451	0.346231	0.036762	0.937429	119.35	37	1.0	4.20081e+14	-6.27054e+14	-2.83564e+13	30896.9	10.1454	10.09	77.85	-31.82	29.903939	31.462702	28.654336	29908.684	31462.776	28653.066	616591	3123320000.0	0.041875	0.004714	-0.864931	-0.124471	-0.486211	0.940814	0.897522	0.454031	0.866857	0.205948	0.890492	-0.449186	-0.072499	-0.029663	-0.216312	0.975874	1.47895e+13	-1.78775e+13	122197	438499000.0	0.00166	0.000231	-0.679081	0.54815	0.488243	0.972804	0.646627	0.982542	0.023355	-0.184568	-0.017511	0.999294	0.033229	0.185213	-0.029417	0.982258	9.05643e+11	-5.62964e+12	4175242543.62	295357298.746	0.0	301705993.417	2.43307928446	4.56543697495	8.10747327748	10.4548620075	14.087834783	73.4480363173	10.4494138902
453	0.28163269	0	-1	121	95757900000.0	4471653	29904.8152755	31460.3607456	28655.5800751	-18.78	90.87	-59.04	103.7	34.18	2.44023	0.02008	4.56649	86.7	100.892184	94.0	0.016453	0.015184	-0.9615	0.1704	-0.2158	0.922833	0.78323	0.633096	0.728656	-0.261245	0.691448	-0.684057	-0.232307	0.347978	0.033564	0.936902	119.54	37	1.0	4.23087e+14	-6.30633e+14	-2.84446e+13	31203.7	10.4051	-59.04	125.38	-94.08	29.904812	31.460381	28.65558	29909.203	31460.677	28654.353	616487	3122790000.0	0.042026	0.004836	-0.863115	-0.124755	-0.489356	0.943846	0.896026	0.436677	0.874419	0.211433	0.898894	-0.433535	-0.063542	-0.036101	-0.217803	0.975325	1.48475e+13	-1.80735e+13	122054	438079000.0	0.001625	0.000227	-0.730192	0.562042	0.388496	0.980412	0.64787	0.96966	-0.171789	-0.173919	0.17349	0.98482	-0.005492	0.172223	-0.024848	0.984745	9.22461e+11	-5.6687e+12	3961390343.87	322039671.524	0.0	296553787.417	2.35568546616	4.5817237079	8.15044387937	10.4999412018	14.0997636168	73.1998546017	10.428777695
452	0.2842536	0	-1	135	95672600000.0	4468184	29905.7669687	31457.8791411	28656.726061	-18.77	90.87	-59.04	103.74	32.32	0.81847	0.02022	4.16376	87.16	100.933902	94.31	0.016615	0.015365	-0.9593	0.1758	-0.2211	0.923927	0.786621	0.617277	0.744304	-0.254913	0.705161	-0.6671	-0.24026	0.348879	0.031448	0.93664	119.72	37	1.0	4.25517e+14	-6.33888e+14	-2.8431e+13	31645.7	10.6327	-94.72	93.78	-57.79	29.905769	31.457881	28.656746	29909.731	31458.542	28655.639	616764	3124150000.0	0.042461	0.005128	-0.858697	-0.122127	-0.497719	0.947054	0.89435	0.410827	0.885726	0.216124	0.91078	-0.409432	-0.053339	-0.041245	-0.218755	0.974908	1.47629e+13	-1.83162e+13	121780	437169000.0	0.001614	0.000226	-0.749094	0.567754	0.341343	0.98445	0.649757	0.864987	-0.477653	-0.153772	0.475805	0.878069	-0.051029	0.159396	-0.029026	0.986788	9.39916e+11	-5.70438e+12	3721828461.72	349418820.552	0.0	289509081.649	2.28477897288	4.68616121114	8.25127835793	10.5644392217	14.1459022097	72.6004514697	10.4082897409
