#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	cAnalytic
269	1.0521173000000001	0	-1	647	3127210000000.0	40841805	49557.46385975	52822.88394575	55458.48056558	-37.55	258.51	458.51	360.68	67.1	0.15075	0.00811	17.39602	336.94	391.200271	385.4	0.022944	0.027107	-0.5382	0.6942	0.478	0.958973	0.857403	0.56235	0.8268700000000001	0.007024	0.802579	-0.543745	-0.24537399999999998	0.199074	-0.143623	0.969403	156.98	43	0.9933690000000001	2.3225e+17	-3.99257e+17	-2.54212e+16	3028810.0	10.5096	-107.5	237.95	443.31	49.557468	52.822888	55.458486	49568.384000000005	52835.467000000004	55463.485	9973007	237974000000.0	0.077793	0.003061	-0.33867600000000003	0.916955	-0.21093	0.8513229999999999	0.789863	0.8911399999999999	0.432233	-0.138	-0.392556	0.8869879999999999	0.243213	0.227529	-0.16256400000000001	0.9601059999999999	1.64197e+16	-1.66049e+16	8252597	180576000000.0	0.006619	0.005167000000000001	-0.940717	-0.33368400000000004	0.060877	0.458767	0.374645	0.719778	0.694067	0.013833000000000002	-0.6940810000000001	0.7198829999999999	-0.004553	-0.013118000000000001	-0.006324000000000001	0.9998940000000001	4.23077e+16	-1.15215e+17	4.6654984726092765
268	1.0588235000000001	0	-1	635	3121090000000.0	40801189	49560.0425027	52813.9118874	55441.34130803	-36.87	257.77	457.7	360.58	66.53	0.11886	0.00875	16.66575	337.26	391.509523	386.01	0.022666	0.026764	-0.5208	0.6953	0.4953	0.9564469999999999	0.8564069999999999	0.530413	0.8475729999999999	0.016805	0.829406	-0.5147390000000001	-0.217094	0.175353	-0.12908699999999998	0.9760059999999999	157.15	43	0.9935209999999999	2.32529e+17	-3.99275e+17	-2.54535e+16	3022880.0	10.5178	-83.9	250.67	439.43	49.56004	52.813911	55.44135	49570.501	52826.073	55445.867	9995594	238532000000.0	0.076704	0.003363	-0.334685	0.919617	-0.20564699999999997	0.8533430000000001	0.790859	0.890813	0.433475	-0.136203	-0.398846	0.889591	0.222599	0.217656	-0.14397100000000002	0.965349	1.65114e+16	-1.67413e+16	8239722	180293000000.0	0.006429000000000001	0.0050149999999999995	-0.92886	-0.360167	0.086591	0.44143699999999997	0.343454	0.704534	0.708752	0.036107	0.6893279999999999	-0.695547	0.202586	-0.16869800000000001	0.11783900000000001	0.978598	4.23277e+16	-1.15101e+17	4.653401595250744
267	1.0655738000000001	0	-1	649	3113790000000.0	40747030	49562.28951138	52804.59547494	55423.97636472	-37.18	257.46	456.58	360.44	0.0	0.10947	0.00259	16.33222	370.82	391.771279	385.51	0.022378	0.026374	-0.5024	0.6990000000000001	0.509	0.9541850000000001	0.855865	0.49059200000000003	0.8709809999999999	0.026668999999999998	0.8578959999999999	-0.477404	-0.19	0.152755	-0.11609100000000001	0.9814219999999999	157.32	43	0.9937159999999999	2.3138e+17	-3.97344e+17	-2.55393e+16	3253590.0	15.429	-52.31	286.25	445.44	49.562287	52.80459499999999	55.423975	49572.558	52816.553	55428.255999999994	10009108	238877000000.0	0.075718	0.003423	-0.328838	0.921558	-0.20639000000000002	0.855844	0.791652	0.889617	0.43731800000000004	-0.13166	-0.407398	0.890172	0.204012	0.206418	-0.127855	0.970075	1.65392e+16	-1.67834e+16	8230066	180066000000.0	0.006368	0.00495	-0.925724	-0.36690500000000004	0.091741	0.43699399999999994	0.321236	0.698814	0.713484	0.050992	0.6681520000000001	-0.676542	0.30961700000000003	-0.255406	0.182294	0.949493	4.21976e+16	-1.1438e+17	4.64147990986797
266	1.0723684	0	-1	641	3105860000000.0	40685584	49564.39953984	52794.96824651	55406.49861228	-37.53	257.0	455.94	360.27	70.36	0.13505	0.00923	16.10071	334.91	392.008177	384.77	0.022086	0.026004000000000003	-0.485	0.6999	0.5243	0.954572	0.856666	0.44918900000000006	0.892631	0.037946	0.884043	-0.43792200000000003	-0.163379	0.129219	-0.10693299999999999	0.985833	157.49	43	0.9938899999999999	2.29912e+17	-3.95324e+17	-2.55153e+16	2998650.0	10.1395	-108.67	285.34	434.12	49.564406	52.794968999999995	55.406505	49574.437000000005	52806.87	55410.602999999996	10018710	239109000000.0	0.075119	0.003064	-0.324065	0.922891	-0.207975	0.8587889999999999	0.7927529999999999	0.887627	0.44303000000000003	-0.125866	-0.417407	0.889333	0.18670499999999998	0.194653	-0.113187	0.9743200000000001	1.65842e+16	-1.67827e+16	8222303	179899000000.0	0.00632	0.004906000000000001	-0.917969	-0.38207800000000003	0.10653699999999999	0.44769	0.30644899999999997	0.698076	0.713226	0.063239	0.657189	-0.673272	0.338833	-0.28424099999999997	0.194971	0.9387190000000001	4.1838e+16	-1.13729e+17	4.6296597490993765
265	1.0792078999999999	0	-1	622	3100640000000.0	40652489	49566.50702682	52785.40971743	55389.03955084	-37.32	255.98	455.03	360.2	83.15	0.12864	0.007509999999999999	15.846	328.85	392.361308	384.33	0.021945	0.025827	-0.4734	0.7038	0.5297	0.9548700000000001	0.8562360000000001	0.413808	0.9090379999999999	0.049129	0.903625	-0.403591	-0.143446	0.11057	-0.103754	0.9884379999999999	157.66	43	0.9940469999999999	2.29002e+17	-3.94289e+17	-2.56351e+16	3024490.0	9.291080000000001	-62.37	269.91	442.87	49.56651	52.785414	55.389035	49576.282	52797.258	55392.933	10035640	239525000000.0	0.07419400000000001	0.002726	-0.31956	0.925357	-0.203949	0.862032	0.794393	0.8858729999999999	0.44805200000000006	-0.120326	-0.426645	0.888674	0.168027	0.18221500000000002	-0.097514	0.978411	1.66463e+16	-1.68075e+16	8214717	179720000000.0	0.006248	0.0048530000000000005	-0.9052209999999999	-0.405455	0.127201	0.469347	0.298224	0.6995279999999999	0.710771	0.073921	0.65673	-0.6802060000000001	0.325615	-0.281719	0.179231	0.942608	4.14949e+16	-1.13494e+17	4.617499928974102
264	1.0860927	0	-1	629	3096750000000.0	40637091	49568.6134902	52775.98073007	55371.52963208	-37.83	255.98	454.02	360.18	0.01	0.12747999999999998	0.00585	15.52511	309.16	392.77314	384.19	0.021707	0.025511000000000002	-0.4664	0.7165	0.5188	0.9551299999999999	0.855181	0.37724	0.9240799999999999	0.061377	0.921143	-0.36753	-0.128131	0.095845	-0.10487300000000001	0.989856	157.83	43	0.994185	2.28546e+17	-3.93511e+17	-2.58002e+16	3046010.0	6.75192	-58.17	284.86	458.23	49.568611	52.77597900000001	55.371534999999994	49578.15	52787.655999999995	55375.24	10059790	240127000000.0	0.073377	0.002211	-0.310629	0.9278129999999999	-0.206571	0.865662	0.7959350000000001	0.884713	0.45207600000000003	-0.113622	-0.434895	0.888257	0.147872	0.167775	-0.081411	0.9824579999999999	1.67743e+16	-1.68827e+16	8208658	179561000000.0	0.006206000000000001	0.004814	-0.900435	-0.41722700000000007	0.12304100000000001	0.49741	0.29483899999999996	0.7021430000000001	0.7070930000000001	0.08375	0.660184	-0.6905560000000001	0.29545	-0.26674499999999995	0.152158	0.95168	4.12466e+16	-1.13126e+17	4.60518620094052
263	1.0930233	0	-1	637	3094050000000.0	40638838	49570.92454773	52766.47077024	55354.06350722	-37.58	255.46	453.24	360.21	0.01	0.12376	0.00605	15.106279999999998	324.37	393.238653	384.35	0.02162	0.025365000000000002	-0.4651	0.7234	0.5103	0.955534	0.855369	0.331421	0.940592	0.07380700000000001	0.9399430000000001	-0.322395	-0.11211099999999999	0.08165599999999999	-0.10653	0.990951	158.0	43	0.994332	2.28529e+17	-3.9318e+17	-2.60289e+16	3047380.0	8.61357	-47.82	248.72	467.33	49.570921000000006	52.766472	55.354059	49580.09099999999	52777.998	55357.425	10090500	240867000000.0	0.072371	0.0019850000000000002	-0.303288	0.9310440000000001	-0.202915	0.87024	0.797466	0.8832610000000001	0.456772	-0.10587	-0.44296499999999994	0.88692	0.130976	0.153724	-0.068789	0.985716	1.68582e+16	-1.69482e+16	8204706	179465000000.0	0.0062439999999999996	0.004836	-0.902174	-0.41337399999999996	0.123303	0.530917	0.295256	0.704472	0.703583	0.093223	0.6654220000000001	-0.7004520000000001	0.25803000000000004	-0.246844	0.119743	0.9616290000000001	4.12188e+16	-1.12966e+17	4.5927394952890435
262	1.1	0	-1	633	3090620000000.0	40634513	49573.08027861	52757.12988224	55336.51152939	-37.41	255.05	452.33	360.21	135.44	0.12203	0.00863	14.74838	317.22	393.67522599999995	384.36	0.021567	0.025276	-0.4605	0.7256	0.5113	0.9570420000000001	0.857036	0.28325900000000004	0.9557959999999999	0.078855	0.9564940000000001	-0.275559	-0.095841	0.069876	-0.102572	0.992268	158.16	43	0.99449	2.28292e+17	-3.92763e+17	-2.65386e+16	3017030.0	7.66073	-29.34	206.63	469.14	49.573085	52.757126	55.336505	49582.026	52768.437000000005	55339.615999999995	10121087	241605000000.0	0.071228	0.001609	-0.295114	0.934608	-0.198533	0.8758729999999999	0.799404	0.8836790000000001	0.457621	-0.098461	-0.446259	0.8871040000000001	0.11789100000000001	0.141295	-0.060239	0.988133	1.697e+16	-1.70312e+16	8200838	179373000000.0	0.006308	0.00488	-0.8997040000000001	-0.41408100000000003	0.138096	0.569969	0.298414	0.708194	0.698584	0.102186	0.669311	-0.7103659999999999	0.217723	-0.224687	0.085796	0.9706469999999999	4.1127e+16	-1.12787e+17	4.580411931589693
261	1.1070233999999999	0	-1	625	3087460000000.0	40632858	49575.38718434	52747.84536385	55318.87569278	-37.73	254.31	451.44	360.22	102.19	0.10657	0.01017	14.32792	321.13	394.12674599999997	384.53	0.021468	0.025118	-0.4576	0.7336	0.5024	0.957775	0.858678	0.20114500000000002	0.975599	0.088017	0.977722	-0.194451	-0.079053	0.060009	-0.101957	0.992977	158.33	43	0.9946459999999999	2.28262e+17	-3.92393e+17	-2.67856e+16	3010890.0	8.10693	-62.88	210.54	503.95	49.575394	52.747840000000004	55.31888000000001	49583.994000000006	52758.93	55321.765	10152875	242383000000.0	0.069998	0.0010869999999999999	-0.285935	0.93904	-0.190906	0.882783	0.80181	0.886491	0.45342200000000005	-0.092423	-0.443698	0.889589	0.10846199999999999	0.131397	-0.055142	0.9897950000000001	1.71205e+16	-1.71494e+16	8196221	179251000000.0	0.006314	0.004875	-0.9044469999999999	-0.401975	0.142795	0.615334	0.304726	0.712681	0.6924939999999999	0.11197	-0.671363	0.719604	-0.177318	-0.20336600000000002	0.051198	0.9777629999999999	4.11268e+16	-1.12601e+17	4.568072965759759
260	1.1140940000000001	0	-1	630	3084290000000.0	40634558	49577.97643754	52738.80577269	55301.24689295	-37.47	253.45	450.28	360.22	0.0	0.09112999999999999	0.00473	13.731570000000001	365.02	394.580121	384.68	0.021448	0.025044999999999998	-0.4534	0.7453	0.4888	0.95736	0.8613569999999999	0.08285	0.9913549999999999	0.101745	0.995216	-0.077002	-0.060133000000000006	0.051779	-0.10624000000000001	0.992991	158.5	43	0.994807	2.28202e+17	-3.91909e+17	-2.68195e+16	3063800.0	14.1232	-95.06	192.95	467.85	49.577978	52.73881	55.301249	49586.115999999995	52749.573	55303.77	10189184	243276000000.0	0.068494	0.000857	-0.277514	0.9435549999999999	-0.180804	0.890315	0.804487	0.8901319999999999	0.44723	-0.087464	-0.43854399999999993	0.892862	0.102352	0.123868	-0.05275	0.9908959999999999	1.7257e+16	-1.72758e+16	8191390	179119000000.0	0.006328	0.004869	-0.905839	-0.392777	0.158691	0.666983	0.313051	0.71822	0.684834	0.123136	-0.670567	0.7284729999999999	-0.140239	-0.18574200000000002	0.018151	0.9824309999999999	4.11726e+16	-1.12263e+17	4.555759335190814
259	1.1212121000000002	0	-1	643	3081660000000.0	40640808	49580.4424368	52730.03505332	55283.51536168	-37.26	253.07	449.18	360.25	95.0	0.08183	0.0077	12.96422	324.39	395.05987400000004	384.61	0.021584	0.025185	-0.4412	0.754	0.4866	0.9562	0.8640040000000001	-0.02337	0.993894	0.107831	0.998566	0.028404000000000002	-0.045384	0.04817	-0.106616	0.993133	158.66	43	0.9949879999999999	2.27927e+17	-3.91631e+17	-2.69109e+16	3021380.0	8.42405	-85.69	211.69	453.38	49.58044	52.730036	55.283522999999995	49588.149000000005	52740.233	55285.681	10224828	244139000000.0	0.06708	0.000215	-0.26845	0.9478629999999999	-0.171726	0.8983610000000001	0.8070970000000001	0.8948950000000001	0.438488	-0.083008	-0.43057799999999996	0.897249	0.097714	0.117325	-0.051703	0.9917469999999999	1.73701e+16	-1.73689e+16	8186951	179012000000.0	0.006332	0.00487	-0.906537	-0.3881	0.16604000000000002	0.723711	0.32355900000000004	0.726079	0.67401	0.13608800000000001	-0.66576	0.7385970000000001	-0.10600899999999999	-0.171965	-0.013631	0.985009	4.09904e+16	-1.12113e+17	4.543401397201056
258	1.1283784	0	-1	610	3076190000000.0	40620842	49582.91976781	52721.24319169	55265.81409818	-36.59	252.55	448.24	360.17	93.13	0.11980999999999999	0.01251	12.29951	325.12	395.42101	384.39	0.021568	0.025164	-0.4303	0.7616	0.4845	0.9538989999999999	0.8649450000000001	-0.13084300000000001	0.984766	0.114525	0.990231	0.13543	-0.033192	0.048195999999999996	-0.10906300000000001	0.992866	158.83	43	0.9951979999999999	2.27268e+17	-3.90966e+17	-2.69019e+16	2995750.0	8.47927	-99.3	210.18	527.81	49.582919	52.72123199999999	55.26582	49590.147000000004	52731.013	55267.708	10256204	244914000000.0	0.065675	0.000513	-0.25929800000000003	0.9526629999999999	-0.158736	0.9078370000000001	0.810164	0.899648	0.429174	-0.080273	-0.421944	0.901856	0.092836	0.11223699999999999	-0.04965	0.99244	1.74774e+16	-1.74701e+16	8182956	178902000000.0	0.006338	0.004878	-0.905839	-0.388087	0.169837	0.7853899999999999	0.333606	0.735735	0.6604260000000001	0.150104	-0.657684	0.749605	-0.07446799999999999	-0.161699	-0.043933	0.9858620000000001	4.06703e+16	-1.11896e+17	4.531429856118144
