#snum	redshift	ID	hostHalo	numSubStruct	Mvir	npart	Xc	Yc	Zc	VXc	VYc	VZc	Rvir	Rmax	r2	mbp_offset	com_offset	Vmax	v_esc	sigV	lambda	lambdaE	Lx	Ly	Lz	b	c	Eax	Eay	Eaz	Ebx	Eby	Ebz	Ecx	Ecy	Ecz	ovdens	nbins	fMhires	Ekin	Epot	SurfP	Phi0	cNFW	mbp_Vx	mbp_Vy	mbp_Vz	mbp_x	mbp_y	mbp_z	com_x	com_y	com_z	n_gas	M_gas	lambda_gas	lambdaE_gas	Lx_gas	Ly_gas	Lz_gas	b_gas	c_gas	Eax_gas	Eay_gas	Eaz_gas	Ebx_gas	Eby_gas	Ebz_gas	Ecx_gas	Ecy_gas	Ecz_gas	Ekin_gas	Epot_gas	n_star	M_star	lambda_star	lambdaE_star	Lx_star	Ly_star	Lz_star	b_star	c_star	Eax_star	Eay_star	Eaz_star	Ebx_star	Eby_star	Ebz_star	Ecx_star	Ecy_star	Ecz_star	Ekin_star	Epot_star	Rstar0.5	Rstar0.75	Rstar0.9	Rstar0.95	Rstar0.99	cAnalytic
261	1.10702336	0	-1	324	2.69646e+11	15007366	57611.5718113	58385.8645132	60448.1368521	-38.1	12.36	78.55	155.59	35.72	0.42049	0.06265	4.94822	150.57	177.250513	149.67	0.027396	0.026483	-0.2942	0.5028	-0.8128	0.910595	0.836694	-0.612202	0.324533	0.721032	0.047953	0.925449	-0.375825	0.789246	0.195505	0.582124	160.45	40	1.0	3.02013e+15	-4.99862e+15	-5.55843e+14	92231.7	9.88801	-274.8	-139.43	-102.44	57.611574	58.385908	60.448091	57611.048	58390.782	60448.296	4230016	21769600000.0	0.079693	0.023257	-0.787971	0.200816	-0.582043	0.90163	0.771853	-0.410945	0.409468	0.814531	0.3108	0.902859	-0.297067	0.857046	-0.131078	0.498288	2.40421e+14	-4.20734e+14	1640565	6196240000.0	0.009326	0.002767	-0.044518	0.659134	-0.750706	0.873179	0.691403	-0.251812	0.43819	0.86289	0.721898	0.678885	-0.134082	0.644557	-0.589155	0.48728	3.99406e+13	-2.2637e+14	5.83578741263	9.93723317055	14.3026289076	17.5207378812	22.203843751	5.80844190106
260	1.11409402	0	-1	321	2.69361e+11	14975163	57613.5213279	58386.2053639	60445.4583986	-37.88	12.4	78.46	155.59	31.41	0.78056	0.04598	4.37761	152.43	177.459959	150.54	0.028098	0.027114	-0.3041	0.4962	-0.8132	0.91125	0.837172	-0.606419	0.272958	0.746826	0.015071	0.94301	-0.332424	0.795002	0.190333	0.575973	160.6	40	1.0	3.05236e+15	-5.02632e+15	-5.60372e+14	91983.9	10.3939	-67.22	-134.33	211.76	57.613554	58.386183	60.445435	57612.693	58390.504	60445.422	4207045	21642000000.0	0.080117	0.022807	-0.788979	0.204257	-0.579475	0.900704	0.769724	-0.404403	0.396744	0.824047	0.290859	0.910023	-0.295398	0.867098	-0.120221	0.483412	2.50887e+14	-4.22682e+14	1636943	6187660000.0	0.009661	0.002869	-0.044145	0.653969	-0.755233	0.901172	0.72231	-0.399954	0.241637	0.884109	0.636459	0.767336	0.0782	0.659512	-0.593976	0.460691	4.21448e+13	-2.29058e+14	5.92908992122	9.8717282653	14.891973933	18.9283374602	22.4303191834	5.78983092475
259	1.12121212	0	-1	324	2.68993e+11	14954427	57615.5198807	58386.6727546	60442.9743543	-37.61	12.52	78.29	155.57	28.88	0.44324	0.03412	3.68678	153.6	177.642208	151.45	0.029024	0.028051	-0.3169	0.4845	-0.8154	0.91101	0.838398	-0.595495	0.207578	0.776078	-0.02155	0.961566	-0.273726	0.80307	0.179727	0.568135	160.75	40	1.0	3.08514e+15	-5.06676e+15	-5.64415e+14	94666.3	10.6976	-188.05	-249.14	40.23	57.615544	58.386695	60.442981	57614.407	58390.165	60442.579	4201861	21607000000.0	0.080514	0.022612	-0.791036	0.205559	-0.576201	0.899262	0.76666	-0.396763	0.384361	0.833574	0.266865	0.917186	-0.295892	0.878272	-0.105053	0.466478	2.64683e+14	-4.32015e+14	1633845	6183850000.0	0.00996	0.00297	-0.034889	0.648189	-0.76068	0.920588	0.74537	-0.535617	-0.027906	0.844	0.489217	0.804398	0.337062	-0.688318	0.593435	-0.417197	4.71081e+13	-2.35781e+14	5.55651629589	9.67953766971	15.1418419133	18.3534614284	22.0610992376	5.77140371526
258	1.12837839	0	-1	309	2.68723e+11	14946724	57617.4024661	58387.1976369	60440.5597147	-37.23	12.64	78.07	155.57	28.21	0.67024	0.02802	3.09244	153.29	177.838792	151.8	0.029757	0.028984	-0.3269	0.4735	-0.8179	0.909017	0.839678	-0.582559	0.149225	0.798972	-0.051015	0.97435	-0.219178	0.811186	0.168443	0.560004	160.9	40	1.0	3.09609e+15	-5.11167e+15	-5.73577e+14	98095.0	10.5484	73.67	31.9	32.59	57.617409	58.387211	60.440583	57616.075	58389.869	60439.745	4214690	21669300000.0	0.07992	0.023486	-0.79071	0.20982	-0.575112	0.897192	0.762724	-0.387944	0.37532	0.841804	0.243541	0.922615	-0.299114	0.888925	-0.088974	0.449329	2.67062e+14	-4.50532e+14	1625042	6161780000.0	0.009995	0.003	-0.012389	0.636001	-0.771589	0.943558	0.764643	-0.612731	-0.322086	0.721679	0.313101	0.739521	0.595883	0.725623	-0.591074	0.352282	5.36772e+13	-2.45019e+14	4.91862174063	9.23785598102	14.5606571788	17.5796121638	21.6724583196	5.75279110065
257	1.13559318	0	-1	325	2.68261e+11	14921054	57619.4981904	58387.9645495	60438.8206454	-37.3	12.74	78.27	155.53	27.06	0.15549	0.05184	3.01449	152.59	178.002773	150.52	0.030347	0.030001	-0.3427	0.46	-0.8191	0.904193	0.839962	-0.568587	0.110775	0.81513	-0.073335	0.980121	-0.184351	0.819347	0.164597	0.549161	161.05	40	1.0	3.03876e+15	-5.11547e+15	-5.70207e+14	107824.0	10.2932	-139.69	90.67	8.44	57.619536	58.387936	60.438799	57617.747	58389.707	60437.094	4234563	21751800000.0	0.079022	0.025909	-0.791827	0.20621	-0.57488	0.893657	0.756853	-0.380778	0.362026	0.85085	0.212896	0.929773	-0.30033	0.899824	-0.066783	0.431111	2.38627e+14	-4.6705e+14	1595931	6051690000.0	0.010025	0.003018	0.01754	0.612834	-0.790017	0.967101	0.779273	0.635821	0.660448	-0.399424	0.024832	0.499727	0.865827	0.771437	-0.56043	0.301337	5.58781e+13	-2.4842e+14	4.66982443048	9.70865532848	14.6316139076	17.4928436083	21.6610794827	5.73458199515
256	1.14285707	0	-1	323	2.67687e+11	14888087	57621.4812631	58388.6338257	60437.5418822	-37.2	12.81	78.09	155.47	29.91	0.32379	0.02402	3.71167	149.82	178.148376	148.56	0.031066	0.030663	-0.3681	0.4434	-0.8172	0.899529	0.84017	-0.552044	0.083495	0.829624	-0.068959	0.986993	-0.14522	0.830958	0.137377	0.539106	161.2	40	1.0	2.95407e+15	-5.02324e+15	-5.6596e+14	102415.0	9.43882	7.66	32.4	125.17	57.621481	58.388658	60.437544	57619.392	58389.473	60434.591	4263374	21891800000.0	0.07817	0.026104	-0.790955	0.204951	-0.576529	0.889259	0.749978	-0.374874	0.344766	0.860585	0.18105	0.93763	-0.296766	0.909225	-0.044559	0.413913	2.19747e+14	-4.5659e+14	1553633	5853590000.0	0.010109	0.002958	0.059658	0.593059	-0.802945	0.962682	0.775999	0.381289	0.826821	0.413505	-0.451319	-0.223883	0.863822	0.806802	-0.515988	0.287795	4.66817e+13	-2.28463e+14	5.39632692202	10.0974584021	15.5379633484	18.1069230818	21.6620786758	5.71661175136
255	1.15017056	0	-1	331	2.67019e+11	14852850	57622.7557425	58389.143475	60436.0405789	-36.92	12.88	77.88	155.39	33.74	0.47264	0.05798	4.38779	146.65	178.275743	146.95	0.031841	0.031248	-0.3975	0.4231	-0.8143	0.894849	0.839258	-0.538638	0.067334	0.839842	-0.041233	0.9935	-0.106098	0.841528	0.091778	0.532361	161.35	40	1.0	2.88293e+15	-4.92613e+15	-5.52749e+14	94269.6	8.49941	-3.09	-95.8	-13.36	57.622704	58.389132	60.436017	57620.877	58389.166	60432.075	4263107	21883600000.0	0.077949	0.025516	-0.789407	0.206462	-0.578109	0.884718	0.742796	-0.370598	0.327492	0.869141	0.154378	0.944477	-0.290053	0.915873	-0.026684	0.400579	2.10877e+14	-4.38202e+14	1541818	5805780000.0	0.010384	0.002986	0.080754	0.587696	-0.805042	0.915285	0.743899	0.116203	0.682994	0.721122	0.548018	0.561432	-0.620057	0.828356	-0.46724	0.309053	4.20481e+13	-2.17463e+14	5.59714572716	9.68886042594	15.564008998	19.047813546	22.3396084674	5.69884279596
254	1.15753424	0	-1	338	2.6603e+11	14807436	57623.8964723	58389.4399689	60434.6451291	-36.63	12.96	77.57	155.24	45.32	0.70106	0.0391	5.23741	142.7	178.332828	145.51	0.033007	0.0323	-0.4347	0.3932	-0.8102	0.889864	0.837756	-0.531381	0.058513	0.845109	0.009946	0.997974	-0.062843	0.847074	0.024988	0.530887	161.49	40	1.0	2.81653e+15	-4.84185e+15	-5.40703e+14	91575.8	7.38764	106.48	129.96	215.96	57.623865	58.389435	60.434623	57622.349	58388.752	60429.689	4261751	21868500000.0	0.078043	0.025361	-0.786389	0.211089	-0.580546	0.879999	0.73551	-0.369333	0.307672	0.876887	0.129536	0.951435	-0.27927	0.920225	-0.010444	0.391251	2.02002e+14	-4.25345e+14	1533483	5776430000.0	0.010577	0.003007	0.085943	0.586615	-0.805293	0.855997	0.699324	-0.038077	0.583092	0.811513	0.539528	0.695556	-0.474459	0.841106	-0.419768	0.341079	4.12205e+13	-2.12183e+14	5.37779673419	8.96975102411	14.0267047878	17.3656956873	21.5484950251	5.68173049468
253	1.16494846	0	-1	340	2.64179e+11	14729536	57625.0722682	58389.6076281	60433.1054094	-36.31	13.08	77.08	154.93	48.29	0.54608	0.02939	5.93402	141.13	178.195781	144.53	0.035018	0.034219	-0.4826	0.3457	-0.8047	0.885871	0.836884	-0.53724	0.050411	0.841922	0.086329	0.996256	-0.004564	0.839	-0.07023	0.539581	161.64	40	1.0	2.75934e+15	-4.76183e+15	-5.13105e+14	92139.5	6.98919	-197.16	-224.81	-2.87	57.625081	58.389585	60.433089	57623.891	58388.28	60427.444	4261373	21859100000.0	0.078383	0.024977	-0.783282	0.21578	-0.583016	0.875156	0.727908	-0.370608	0.287618	0.883134	0.106484	0.957732	-0.267226	0.922665	0.004996	0.38557	2.06245e+14	-4.19169e+14	1524391	5744900000.0	0.010729	0.003039	0.079375	0.583361	-0.808325	0.79508	0.652738	-0.139693	0.516926	0.844555	0.524495	0.762066	-0.379684	0.839876	-0.389926	0.37758	4.15023e+13	-2.09776e+14	5.05299840265	8.60559145334	13.6608284101	16.5420756835	20.7952331643	5.66636424055
252	1.17241383	0	-1	326	2.63295e+11	14695926	57625.9138321	58389.8653163	60431.3079579	-36.07	13.18	76.82	154.81	52.89	0.64034	0.03743	6.68077	139.66	178.274342	143.54	0.036135	0.035255	-0.5039	0.3254	-0.8001	0.882053	0.833674	-0.537658	0.031686	0.842567	0.111184	0.993232	0.033596	0.8358	-0.111743	0.537542	161.78	40	1.0	2.71249e+15	-4.7038e+15	-5.03902e+14	92972.9	6.57284	79.63	0.64	79.09	57.625883	58.389853	60.43129	57625.32	58387.986	60424.924	4273635	21907300000.0	0.078482	0.024929	-0.780761	0.220752	-0.584535	0.871396	0.721163	-0.374502	0.266423	0.888126	0.085288	0.963668	-0.25312	0.923295	0.019048	0.383618	2.05595e+14	-4.16656e+14	1512210	5704420000.0	0.010817	0.00305	0.06754	0.574782	-0.815515	0.74498	0.614129	-0.218653	0.459486	0.86085	0.471591	0.82209	-0.319014	0.854279	-0.336216	0.396442	4.08482e+13	-2.07122e+14	4.9022685857	8.52350497158	13.6221415202	16.2028672943	20.5895748791	5.64905943238
251	1.17993081	0	-1	330	2.63077e+11	14685995	57626.3341215	58389.9582431	60429.3811125	-35.77	13.3	76.61	154.78	58.15	0.44365	0.0761	7.48738	138.33	178.46967	142.62	0.036833	0.035777	-0.5189	0.3103	-0.7965	0.879598	0.829207	-0.536233	0.013829	0.843956	0.121052	0.99079	0.060679	0.835344	-0.134701	0.532969	161.93	40	1.0	2.67377e+15	-4.64887e+15	-5.00306e+14	91837.7	6.17365	-21.5	-3.97	320.42	57.626381	58.389899	60.42938	57626.637	58387.637	60422.269	4298448	22024100000.0	0.078401	0.024624	-0.77823	0.227938	-0.585151	0.868521	0.715439	-0.38034	0.241529	0.892751	0.066375	0.969936	-0.234133	0.922462	0.029794	0.384937	2.05879e+14	-4.12392e+14	1492962	5621670000.0	0.010783	0.002998	0.05515	0.559403	-0.827059	0.698032	0.579651	-0.281785	0.410733	0.867119	0.418201	0.865955	-0.27428	0.863542	-0.285342	0.415782	3.89579e+13	-2.008e+14	4.89828978074	8.79753724821	13.6506709168	16.1089483757	20.8706628385	5.63074443625
250	1.1875	0	-1	332	2.63077e+11	14696479	57626.5675427	58389.8242249	60426.9779286	-35.43	13.46	76.36	154.85	60.58	0.52125	0.06203	8.10842	137.38	178.771819	141.74	0.037259	0.035961	-0.5336	0.2974	-0.7917	0.877613	0.824337	-0.535501	-0.021738	0.844255	0.101684	0.990737	0.090007	0.838391	-0.134046	0.52833	162.07	40	1.0	2.64206e+15	-4.59938e+15	-5.07369e+14	89689.7	5.85728	123.94	-3.13	1.85	57.626549	58.389878	60.427003	57627.931	58387.37	60419.371	4320309	22126500000.0	0.078377	0.024149	-0.7762	0.235818	-0.584726	0.866892	0.711191	-0.387351	0.21493	0.896529	0.051632	0.975977	-0.211669	0.920485	0.0357	0.389143	2.04697e+14	-4.04162e+14	1480410	5569870000.0	0.010786	0.002955	0.046866	0.533779	-0.844324	0.664224	0.555898	-0.336516	0.360379	0.869991	0.33346	0.909613	-0.247808	0.88066	-0.206716	0.426271	3.61333e+13	-1.93826e+14	5.12877388737	8.96305958036	13.7006536446	16.3540118053	21.2586921056	5.61152941922
249	1.195122	0	-1	339	2.63077e+11	14709229	57627.2148866	58388.8426021	60424.4507234	-35.15	13.58	76.13	154.91	64.0	0.92296	0.05967	8.46687	136.55	179.076656	141.06	0.037424	0.035914	-0.5425	0.2879	-0.7892	0.874822	0.819903	-0.535659	-0.050186	0.842942	0.099192	0.987582	0.12183	0.838588	-0.148873	0.524029	162.22	40	1.0	2.6175e+15	-4.55962e+15	-5.10976e+14	87883.8	5.57449	-203.58	35.87	82.91	57.627215	58.388783	60.424445	57629.273	58386.843	60416.485	4342705	22233800000.0	0.078691	0.023815	-0.775536	0.243146	-0.582601	0.865641	0.70809	-0.392486	0.178679	0.902235	0.037089	0.983225	-0.178583	0.91901	0.036628	0.39253	2.01124e+14	-3.94285e+14	1470434	5529880000.0	0.010665	0.002877	0.051279	0.508234	-0.859691	0.628231	0.533064	-0.374691	0.307784	0.874572	0.302467	0.932261	-0.1985	0.876425	-0.190153	0.442405	3.50755e+13	-1.88502e+14	5.11830443108	9.0383869068	13.7576037463	16.5557986169	21.4632862608	5.59235021817
248	1.20279717	0	-1	347	2.62994e+11	14712522	57628.4917185	58388.0548632	60422.3699128	-34.89	13.7	75.88	154.94	67.56	0.53861	0.09725	9.11697	135.77	179.348027	140.69	0.037729	0.036005	-0.552	0.2804	-0.7852	0.871583	0.814267	-0.532473	-0.076376	0.842994	0.118713	0.979339	0.163713	-0.838081	0.187247	-0.512405	162.36	40	1.0	2.60271e+15	-4.52831e+15	-5.13902e+14	86871.5	5.31258	42.97	39.0	31.5	57.628462	58.388142	60.422402	57630.727	58386.311	60413.705	4356684	22298100000.0	0.079223	0.023464	-0.775747	0.246461	-0.580925	0.863472	0.703938	-0.392638	0.139691	0.909022	0.02363	0.989604	-0.141867	0.919389	0.034222	0.391857	2.02021e+14	-3.87507e+14	1464599	5510900000.0	0.010532	0.002817	0.048836	0.50499	-0.861743	0.596821	0.505133	-0.395176	0.26867	0.878438	0.297884	0.942078	-0.154127	-0.868966	0.200765	-0.452319	3.44207e+13	-1.8571e+14	5.06652299896	9.11438668573	13.7306978644	17.0748359461	21.6799356687	5.57351005419
247	1.21052635	0	-1	345	2.62962e+11	14715217	57629.7786084	58387.3973027	60420.1620532	-34.61	13.77	75.67	154.98	71.61	0.5709	0.09363	9.67066	135.18	179.634049	140.35	0.038124	0.036187	-0.5589	0.2745	-0.7825	0.869348	0.809116	-0.532088	-0.100732	0.840676	0.133714	0.97044	0.200912	-0.836064	0.219313	-0.50289	162.5	40	1.0	2.58982e+15	-4.50054e+15	-5.15095e+14	85611.9	5.09844	-16.84	-161.86	-27.05	57.629832	58.387361	60.420094	57632.144	58385.794	60410.923	4368500	22351700000.0	0.079795	0.023211	-0.77609	0.249336	-0.579238	0.860935	0.700202	-0.391765	0.101099	0.914494	0.013529	0.99447	-0.104145	0.919966	0.028428	0.390966	2.03121e+14	-3.82572e+14	1457812	5486950000.0	0.010505	0.002785	0.045537	0.512166	-0.857678	0.570972	0.482981	-0.412076	0.237378	0.879684	0.286577	0.950236	-0.122172	0.864909	-0.201753	0.459597	3.2193e+13	-1.81297e+14	5.30646135904	9.18296901267	13.9742915668	17.8270869216	21.8924288571	5.55459062509
246	1.21830988	0	-1	335	2.62925e+11	14712133	57631.3183538	58387.5420012	60417.8184252	-34.34	13.86	75.46	155.02	77.79	1.19383	0.05355	10.22094	134.78	179.922133	140.36	0.038766	0.036567	-0.566	0.2684	-0.7795	0.868503	0.804576	-0.53482	-0.116344	0.836918	0.159396	0.958801	0.235147	-0.829796	0.259163	-0.494241	162.65	40	1.0	2.58976e+15	-4.48243e+15	-5.13549e+14	84535.6	4.93205	-71.65	-23.95	67.82	57.6313	58.387591	60.417829	57633.6	58385.406	60408.087	4371724	22362000000.0	0.080176	0.022619	-0.776689	0.252178	-0.5772	0.858795	0.696002	-0.39103	0.075507	0.917276	0.007711	0.996863	-0.078772	0.920346	0.023729	0.390385	2.09162e+14	-3.78457e+14	1452655	5470260000.0	0.010622	0.002799	0.047476	0.514981	-0.855886	0.549237	0.463986	-0.42337	0.22134	0.878502	0.256963	0.95921	-0.117838	0.868751	-0.175854	0.462977	3.10065e+13	-1.78694e+14	5.30356130086	9.29302051823	14.694753248	18.3606763405	22.081265213	5.53570401068
245	1.22614837	0	-1	336	2.62568e+11	14691917	57632.8085655	58387.5995359	60415.4673318	-34.16	13.92	75.27	155.0	79.86	0.61166	0.01423	10.80367	134.61	180.142959	140.6	0.039314	0.036876	-0.5697	0.2645	-0.7781	0.867469	0.799679	-0.539794	-0.127293	0.832117	0.181541	0.947637	0.26273	-0.821989	0.292883	-0.48842	162.79	40	1.0	2.59531e+15	-4.46859e+15	-5.04902e+14	85621.3	4.84624	-46.2	50.25	101.28	57.63282	58.387602	60.415458	57635.058	58384.959	60405.236	4368603	22339900000.0	0.080744	0.022164	-0.776407	0.255949	-0.575918	0.856731	0.689749	-0.391235	0.055617	0.918609	-0.001379	0.998136	-0.061019	0.92029	0.025139	0.390429	2.15432e+14	-3.75856e+14	1447712	5456940000.0	0.010865	0.002856	0.048394	0.523563	-0.850611	0.530969	0.447047	-0.434592	0.205226	0.876933	0.229945	0.966705	-0.112278	0.870778	-0.152852	0.467313	2.98127e+13	-1.76939e+14	5.40221494508	9.40081560508	15.4340367218	18.6997217474	22.2052570743	5.51746488722
244	1.23404264	0	-1	336	2.62444e+11	14668710	57634.1924496	58387.4351772	60413.4984882	-33.97	13.91	75.15	154.96	81.18	0.88717	0.06308	11.62486	134.35	180.340075	140.97	0.039808	0.037111	-0.5747	0.2582	-0.7766	0.865883	0.794773	-0.54268	-0.134439	0.829111	0.20375	0.936555	0.285222	-0.814853	0.323716	-0.480857	162.93	40	1.0	2.60455e+15	-4.45584e+15	-4.90128e+14	84433.4	4.73581	-69.54	1.94	43.61	57.63421	58.387392	60.413541	57636.464	58384.431	60402.501	4367454	22329200000.0	0.081461	0.021861	-0.775756	0.259743	-0.575097	0.854351	0.682025	-0.391263	0.032887	0.919691	-0.009086	0.999175	-0.039595	0.920234	0.023848	0.390641	2.1897e+14	-3.72374e+14	1440726	5430750000.0	0.011186	0.002924	0.039074	0.543875	-0.838256	0.51187	0.429886	-0.445366	0.187796	0.875433	0.215176	0.97155	-0.098946	0.869108	-0.144305	0.473104	2.88155e+13	-1.74368e+14	5.41880886542	9.74344292282	16.0357276471	19.0307369249	22.2718227773	5.49939521117
243	1.24199295	0	-1	329	2.62444e+11	14658368	57635.4285368	58386.822086	60411.1765773	-33.78	13.86	75.06	154.97	82.56	0.5607	0.07735	12.11533	134.22	180.586477	141.62	0.040208	0.037243	-0.5773	0.2542	-0.7759	0.863837	0.791016	-0.547327	-0.146694	0.823962	0.213479	0.927481	0.30693	-0.809234	0.343889	-0.47632	163.07	40	1.0	2.62662e+15	-4.45763e+15	-4.8339e+14	83647.5	4.65149	-23.89	5.48	62.85	57.635413	58.386751	60.41115	57637.822	58383.821	60399.685	4368232	22329000000.0	0.082159	0.021272	-0.774423	0.266113	-0.57398	0.852712	0.67933	-0.392555	0.00569	0.919711	-0.015606	0.999796	-0.012846	0.919596	0.019396	0.392386	2.26964e+14	-3.70028e+14	1437587	5422310000.0	0.011469	0.002989	0.026876	0.563036	-0.825995	0.492121	0.415354	-0.458499	0.16575	0.873101	0.206913	0.975363	-0.076505	0.864271	-0.145579	0.481499	2.82812e+13	-1.73206e+14	5.44339344389	10.3922155071	16.4402072602	19.260845708	22.3250472182	5.48092652035
242	1.25	0	-1	328	2.62444e+11	14654191	57636.4679293	58385.8882588	60408.2500478	-33.59	13.81	74.96	154.99	88.05	0.82503	0.06207	12.13433	134.24	180.850491	142.46	0.040569	0.037386	-0.5786	0.2514	-0.7759	0.860834	0.787696	-0.556048	-0.163646	0.814881	0.217348	0.91768	0.332602	-0.802228	0.362055	-0.474706	163.21	40	1.0	2.65641e+15	-4.47309e+15	-4.77026e+14	82303.9	4.60299	144.78	154.45	-82.07	57.636406	58.38589	60.408243	57639.169	58383.157	60396.74	4370241	22332900000.0	0.082782	0.020569	-0.772652	0.273192	-0.57304	0.852073	0.680979	-0.394732	-0.027346	0.918389	-0.023648	0.999528	0.019598	0.918492	0.013982	0.395192	2.37642e+14	-3.69715e+14	1436985	5427880000.0	0.011757	0.003065	0.016947	0.576581	-0.816864	0.474125	0.402436	-0.475268	0.14047	0.868556	0.206244	0.977455	-0.045227	0.855327	-0.157639	0.493524	2.74615e+13	-1.72826e+14	5.62419190497	10.9458951196	16.6353660166	19.2794749838	22.2939562667	5.46232064081
241	1.25806451	0	-1	325	2.62444e+11	14658030	57637.5114887	58384.904392	60405.0583776	-33.37	13.75	74.85	155.03	90.69	0.63854	0.04633	11.98874	134.39	181.14488	143.58	0.040924	0.03751	-0.5807	0.2469	-0.7758	0.857967	0.785087	-0.56683	-0.182808	0.803296	0.219051	0.906526	0.360869	-0.794179	0.380514	-0.473802	163.34	40	1.0	2.69801e+15	-4.50089e+15	-4.77518e+14	82302.7	4.58434	-25.8	81.6	-121.58	57.637497	58.384914	60.405015	57640.52	58382.517	60393.701	4375748	22351800000.0	0.083097	0.019529	-0.771282	0.281161	-0.571028	0.851705	0.683764	-0.398933	-0.064203	0.91473	-0.032953	0.997905	0.055669	0.916388	0.007935	0.400213	2.5363e+14	-3.72155e+14	1436735	5435960000.0	0.012134	0.003169	0.005197	0.58748	-0.809222	0.458537	0.388898	-0.492364	0.115861	0.862643	0.228041	0.973651	-0.000613	0.839985	-0.196416	0.505812	2.71337e+13	-1.73515e+14	6.0107712226	11.2916579063	16.4585992167	19.0834253394	22.1783628563	5.44349347063
240	1.26618707	0	-1	344	2.62444e+11	14661457	57638.6735266	58383.9421236	60401.9634317	-33.14	13.65	74.72	155.09	100.1	0.61314	2.31184	11.91283	134.4	181.466877	144.84	0.04126	0.037616	-0.5833	0.2441	-0.7747	0.855616	0.782903	-0.575363	-0.202567	0.792417	0.21939	0.895117	0.388116	-0.787925	0.397156	-0.470575	163.48	40	1.0	2.74658e+15	-4.53703e+15	-4.82947e+14	82626.6	4.5239	-45.31	44.01	31.76	57.637156	58.384573	60.400338	57641.915	58381.872	60390.689	4376910	22343200000.0	0.083221	0.018525	-0.769213	0.290558	-0.56911	0.850227	0.686225	-0.402839	-0.103738	0.909373	-0.044689	0.9946	0.093664	0.914179	0.002907	0.4053	2.69738e+14	-3.76475e+14	1436275	5444670000.0	0.01259	0.003293	-0.008665	0.598288	-0.801234	0.445057	0.371656	-0.508363	0.091869	0.856229	0.254951	0.965774	0.047747	0.822537	-0.242569	0.514386	2.80995e+13	-1.75505e+14	6.45381921767	11.3266006197	16.0313237353	18.6458123639	22.013619659	5.42453316538
239	1.27436817	0	-1	327	2.62444e+11	14671699	57639.6609959	58383.399669	60398.7650616	-32.89	13.49	74.59	155.17	97.05	0.13086	0.0722	11.8536	134.91	181.808783	146.16	0.041631	0.037807	-0.5842	0.2435	-0.7742	0.853332	0.781991	-0.584502	-0.218714	0.781359	0.215188	0.886717	0.409178	-0.782337	0.407304	-0.471223	163.62	40	1.0	2.79866e+15	-4.58296e+15	-4.89592e+14	83407.4	4.59553	139.27	183.0	55.41	57.639725	58.383429	60.398748	57643.322	58381.323	60387.684	4382723	22357100000.0	0.083317	0.017746	-0.767393	0.302499	-0.565334	0.849111	0.688839	-0.4079	-0.138702	0.90243	-0.057258	0.990334	0.126332	0.91123	0.00014	0.411899	2.86198e+14	-3.84345e+14	1435348	5450230000.0	0.01308	0.003431	-0.033657	0.600519	-0.798902	0.432464	0.353564	-0.526783	0.071691	0.846971	0.267461	0.959803	0.085109	0.806824	-0.271365	0.524783	2.97079e+13	-1.78578e+14	6.55369786758	10.8650613327	15.2659258047	17.9055199052	21.428103591	5.40542974828
238	1.28260875	0	-1	342	2.62444e+11	14693486	57640.6899386	58383.162577	60395.4533522	-32.61	13.36	74.37	155.22	97.63	0.74391	0.07292	11.79514	135.31	182.111976	147.54	0.042184	0.038273	-0.5876	0.2429	-0.7718	0.85125	0.780152	-0.593087	-0.231437	0.771158	0.206668	0.881944	0.423631	-0.778162	0.410624	-0.475238	163.76	40	1.0	2.85212e+15	-4.63963e+15	-4.91779e+14	84954.8	4.63881	-17.42	32.01	154.98	57.640624	58.383157	60.395423	57644.785	58380.914	60384.623	4409732	22481400000.0	0.082924	0.017317	-0.765449	0.313983	-0.561696	0.848515	0.690884	-0.414409	-0.167968	0.894456	-0.069851	0.985792	0.152757	0.907406	-0.000825	0.420254	3.04579e+14	-3.99277e+14	1432746	5448980000.0	0.013599	0.003582	-0.074901	0.594838	-0.800349	0.421036	0.336379	-0.545045	0.053527	0.836696	0.268512	0.95654	0.113722	0.794246	-0.286647	0.53573	3.32476e+13	-1.83875e+14	6.12702974856	9.91660438253	14.0534973625	16.6838010582	20.9435070792	5.38656128607
237	1.29090905	0	-1	330	2.62444e+11	14734971	57641.6152912	58383.453198	60392.1684035	-32.16	13.52	73.98	155.32	98.08	0.57616	0.05578	11.90077	135.66	182.456874	148.43	0.042941	0.039248	-0.5914	0.242	-0.7692	0.850237	0.778225	-0.604227	-0.24532	0.758108	0.197718	0.87551	0.440896	-0.771892	0.416293	-0.480503	163.89	40	1.0	2.88962e+15	-4.71265e+15	-4.99465e+14	89244.9	4.66045	-24.5	-6.62	94.93	57.641652	58.383478	60.392202	57646.176	58380.604	60381.552	4456028	22707500000.0	0.081204	0.018712	-0.762056	0.317098	-0.564552	0.84923	0.69271	-0.419734	-0.193652	0.886748	-0.087267	0.981059	0.17294	0.903442	0.004795	0.428683	3.07396e+14	-4.2327e+14	1426792	5444560000.0	0.014127	0.003754	-0.120349	0.583512	-0.803138	0.408415	0.324299	-0.562084	0.039958	0.826115	0.257027	0.957816	0.128551	0.786129	-0.28459	0.548643	3.82993e+13	-1.92421e+14	5.3951189137	8.60801645161	13.127055862	15.979927008	20.8940880878	5.36734779533
